category_analysis,command,GT,generated_code,cloud_similarity_gpt4o,explanation
5,에어컨이 꺼져 있고 온도가 29도 이상이며 습도가 70% 이상이면 제습기를 제습 모드로 설정하고 켜 줘. 커튼이 열려 있고 조명이 꺼져 있으면 커튼을 닫고 조명을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#AirConditioner).switch_switch == \""off\"") and ((#TemperatureSensor).temperatureMeasurement_temperature >= 29.0) and ((#HumiditySensor).relativeHumidityMeasurement_humidity >= 70.0)) {\n  (#Dehumidifier).airConditionerMode_setAirConditionerMode(\""dehumidifying\"")\n  (#Dehumidifier).switch_on()\n}\nif (((#Curtain).curtain_curtain == \""open\"") and ((#Light).switch_switch == \""off\"")) {\n  (#Curtain).curtain_close()\n  (#Light).switch_on()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""if ((#AirConditioner).switch_switch == 'off' and (#AirQualityDetector).temperatureMeasurement_temperature >= 29 and (#AirQualityDetector).relativeHumidityMeasurement_humidity >= 70) {(#Dehumidifier).dehumidifierMode_setDehumidifierMode('dehumidifying') (#Dehumidifier).switch_on()} if ((#Curtain).curtain_curtain == 'open' and (#Light).switch_switch == 'off') {(#Curtain).curtain_close() (#Light).switch_on()}""}",0.7,"The generated code uses 'dehumidifierMode_setDehumidifierMode' while the ground truth uses 'airConditionerMode_setAirConditionerMode', indicating a difference in device control logic."
5,조명이 꺼져 있고 움직임이 감지되지 않으며 커튼이 열려 있으면 조명을 켜고 커튼을 닫아 줘. 관수기가 꺼져 있고 창문이 닫혀 있으면 관수기를 켜고 창문을 열어 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Light).switch_switch == \""off\"") and ((#MotionSensor).motionSensor_motion == \""inactive\"") and ((#Curtain).curtain_curtain == \""open\"")) {\n  (#Light).switch_on()\n  (#Curtain).curtain_close()\n}\nif (((#Irrigator).switch_switch == \""off\"") and ((#Window).windowControl_window == \""closed\"")) {\n  (#Irrigator).switch_on()\n  (#Window).windowControl_open()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#Light).switch_switch == 'off' and (#MotionSensor).motionSensor_motion == 'inactive' and (#Curtain).curtain_curtain == 'open') {(#Light).switch_on() (#Curtain).curtain_close()} if ((#Irrigator).switch_switch == 'off' and (#Window).windowControl_window == 'closed') {(#Irrigator).switch_on() (#Window).windowControl_open()}""}",1.0,
5,블라인드가 열려 있고 조명이 꺼져 있으며 습도가 80% 이상이면 블라인드를 닫고 조명을 켜 줘. 창문이 닫혀 있고 에어컨이 꺼져 있으면 창문을 열고 에어컨을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Blind).blind_blind == \""open\"") and ((#Light).switch_switch == \""off\"") and ((#HumiditySensor).relativeHumidityMeasurement_humidity >= 80.0)) {\n  (#Blind).blind_close()\n  (#Light).switch_on()\n}\nif (((#Window).windowControl_window == \""closed\"") and ((#AirConditioner).switch_switch == \""off\"")) {\n  (#Window).windowControl_open()\n  (#AirConditioner).switch_on()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#Blind).blind_blind == 'open' and (#Light).switch_switch == 'off' and (#HumiditySensor).relativeHumidityMeasurement_humidity >= 80) {(#Blind).blind_close() (#Light).switch_on() break} if ((#Window).windowControl_window == 'closed' and (#AirConditioner).switch_switch == 'off') {(#Window).windowControl_open() (#AirConditioner).switch_on() break}""}",0.9,"The generated code includes 'break' statements which are not present in the ground truth, potentially altering control flow."
5,TV가 꺼져 있고 블라인드가 닫혀 있으며 커튼이 열려 있으면 TV를 켜고 블라인드를 열어 줘. 에어컨이 자동 모드가 아니고 꺼져 있으면 자동 모드로 설정하고 전원을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Television).switch_switch == \""off\"") and ((#Blind).blind_blind == \""closed\"") and ((#Curtain).curtain_curtain == \""open\"")) {\n  (#Television).switch_on()\n  (#Blind).blind_open()\n}\nif (((#AirConditioner).airConditionerMode_airConditionerMode != \""auto\"") and ((#AirConditioner).switch_switch == \""off\"")) {\n  (#AirConditioner).airConditionerMode_setAirConditionerMode(\""auto\"")\n  (#AirConditioner).switch_on()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#Television).switch_switch == 'off' and (#Blind).blind_blind == 'closed' and (#Curtain).curtain_curtain == 'open') {(#Television).switch_on() (#Blind).blind_open()} if ((#AirConditioner).airConditionerMode_airConditionerMode != 'auto' and (#AirConditioner).switch_switch == 'off') {(#AirConditioner).airConditionerMode_setAirConditionerMode('auto') (#AirConditioner).switch_on()}""}",1.0,
5,문이 열려 있고 알람이 꺼져 있으면 사이렌을 울리고 블라인드가 열려 있으면 닫아 줘. 에어컨이 꺼져 있고 온도가 30도 이상이면 냉방 모드로 설정하고 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#DoorLock).doorControl_door == \""open\"") and ((#Alarm).alarm_alarm == \""off\"")) {\n  (#Siren).sirenMode_setSirenMode(\""siren\"")\n  if ((#Blind).blind_blind == \""open\"") {\n    (#Blind).blind_close()\n  }\n}\nif (((#AirConditioner).switch_switch == \""off\"") and ((#TemperatureSensor).temperatureMeasurement_temperature >= 30.0)) {\n  (#AirConditioner).airConditionerMode_setAirConditionerMode(\""cool\"")\n  (#AirConditioner).switch_on()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#DoorLock).doorControl_door == 'open' and (#Alarm).alarm_alarm == 'off') { (#Siren).sirenMode_setSirenMode('siren') } if ((#Blind).blind_blind == 'open') { (#Blind).blind_close() } if ((#AirConditioner).switch_switch == 'off' and (#TemperatureSensor).temperatureMeasurement_temperature >= 30) { (#AirConditioner).airConditionerMode_setAirConditionerMode('cool') (#AirConditioner).switch_on() }""}",0.85,"The generated code separates the blind closing logic into a separate if statement, altering the nesting structure."
5,TV가 꺼져 있고 커튼이 닫혀 있으며 선풍기가 꺼져 있으면 TV를 켜고 커튼을 열어 줘. 스피커가 재생 중이고 조명이 꺼져 있으면 조명을 켜고 블라인드를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Television).switch_switch == \""off\"") and ((#Curtain).curtain_curtain == \""closed\"") and ((#Fan).switch_switch == \""off\"")) {\n  (#Television).switch_on()\n  (#Curtain).curtain_open()\n}\nif (((#Speaker).mediaPlayback_playbackStatus == \""playing\"") and ((#Light).switch_switch == \""off\"")) {\n  (#Light).switch_on()\n  (#Blind).blind_close()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#Television).switch_switch == 'off' and (#Curtain).curtain_curtain == 'closed' and (#Fan).switch_switch == 'off') {(#Television).switch_on() (#Curtain).curtain_open()} if ((#Speaker).mediaPlayback_playbackStatus == 'playing' and (#Light).switch_switch == 'off') {(#Light).switch_on() (#Blind).blind_close()}""}",1.0,
5,TV가 켜져 있고 스피커가 꺼져 있으며 조명이 꺼져 있으면 스피커를 켜고 조명을 켜 줘. 에어컨이 난방 모드이고 온도가 21도 이상이면 에어컨을 끄고 블라인드를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Television).switch_switch == \""on\"") and ((#Speaker).switch_switch == \""off\"") and ((#Light).switch_switch == \""off\"")) {\n  (#Speaker).switch_on()\n  (#Light).switch_on()\n}\nif (((#AirConditioner).airConditionerMode_airConditionerMode == \""heat\"") and ((#TemperatureSensor).temperatureMeasurement_temperature >= 21.0)) {\n  (#AirConditioner).switch_off()\n  (#Blind).blind_close()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#Television).switch_switch == 'on' and (#Speaker).switch_switch == 'off' and (#Light).switch_switch == 'off') {(#Speaker).switch_on() (#Light).switch_on()} if ((#AirConditioner).airConditionerMode_airConditionerMode == 'heat' and (#AirConditioner).airConditionerMode_targetTemperature >= 21) {(#AirConditioner).switch_off() (#Blind).blind_close()}""}",0.85,"The generated code uses 'airConditionerMode_targetTemperature' while the ground truth uses 'temperatureMeasurement_temperature', indicating a difference in condition checking."
6,매일 아침 8시에 조명을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 8 * * *"", ""period"": 0, ""code"": ""(#Light).switch_on()""}","{""name"": ""Scenario1"",""cron"": ""0 8 * * *"",""period"": 0,""code"": ""(#Light).switch_on()""}",1.0,
6,매일 오후 6시부터 7시 사이에 15초마다 커튼을 닫았다 열었다 해 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 18 * * *"", ""period"": 15000, ""code"": ""curtain_action := true\nif ((#Clock).clock_hour == 18) {\n  if (curtain_action == true) {\n    (#Curtain).curtain_close()\n    curtain_action = false\n  } else {\n    (#Curtain).curtain_open()\n    curtain_action = true\n  }\n} else {\n  break\n}""}","
{""name"": ""Scenario1"",""cron"": ""0 18 * * *"",""period"": 15000,""code"": ""start_time := (#Clock).clock_timestamp() prev_curtain := (#Curtain).curtain_curtain if ((#Clock).clock_timestamp() - start_time >= 3600) {break} if (prev_curtain == 'open') {(#Curtain).curtain_close() prev_curtain = 'closed'} else {(#Curtain).curtain_open() prev_curtain = 'open'}""}",0.6,"The generated code uses a timestamp-based delay logic, while the ground truth uses a simple time check and toggles curtain state based on a boolean flag."
6,주말 오후 10시부터 11시까지 3분마다 블라인드를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 22 * * 6,0"", ""period"": 180000, ""code"": ""if ((#Clock).clock_hour == 22) {\n  (#Blind).blind_close()\n} else {\n  break\n}""}","{""name"": ""Scenario1"",""cron"": ""0 22 * * 0,6"",""period"": 180000,""code"": ""if ((#Clock).clock_hour >= 22 and (#Clock).clock_hour < 23) { (#Blind).blind_close() } if ((#Clock).clock_hour >= 23) { break }""}",0.7,"The generated code uses a range check for the clock hour, while the ground truth uses an exact match. Also, the cron expression days are reversed."
6,주말 오후 10시부터 11시까지 3초마다 제습기를 켜 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 22 * * 6,0"", ""period"": 3000, ""code"": ""if ((#Clock).clock_hour == 22) {\n  (#Dehumidifier).switch_on()\n} else {\n  break\n}""}","{""name"": ""Scenario1"",""cron"": ""0 22 * * 0,6"",""period"": 3000,""code"": ""if ((#Clock).clock_hour >= 22 and (#Clock).clock_hour < 23) { (#Dehumidifier).switch_on() } if ((#Clock).clock_hour >= 23) { break }""}",0.7,"The generated code uses a range check for the clock hour, while the ground truth uses an exact match. Also, the cron expression days are reversed."
7,10초마다 알람과 사이렌을 껐다 켰다 반복해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 10000, ""code"": ""alarm_state := true\nif (alarm_state == true) {\n  (#Alarm).alarm_off()\n  (#Siren).switch_off()\n  alarm_state = false\n} else {\n  (#Alarm).alarm_siren()\n  (#Siren).switch_on()\n  alarm_state = true\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 10000,""code"": ""(#Alarm).alarm_off() (#Alarm).alarm_siren() (#Siren).switch_toggle()""}",0.5,"The generated code performs actions sequentially without conditional logic, while the ground truth uses a state-based conditional approach."
7,매일 30초마다 선풍기를 껐다 켰다 반복해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 30000, ""code"": ""fan_on := true\nif (fan_on == true) {\n  (#Fan).switch_off()\n  fan_on = false\n} else {\n  (#Fan).switch_on()\n  fan_on = true\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 30000,""code"": ""prev := (#Fan).switch_switch if (prev == 'on') {(#Fan).switch_off()} else {(#Fan).switch_on()} prev = (#Fan).switch_switch""}",0.9,"Both codes toggle the fan state, but the generated code uses a variable to track the previous state, while the ground truth uses a boolean flag."
6,매일 자정에 TV를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 0 * * *"", ""period"": 0, ""code"": ""(#Television).switch_off()""}","{""name"": ""Scenario1"",""cron"": ""0 0 * * *"",""period"": 0,""code"": ""(#Television).switch_off()""}",1.0,
6,평일 오전 8시부터 자정까지 한 시간마다 조명을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 8-23 * * 1-5"", ""period"": 0, ""code"": ""(#Light).switch_on()""}","{""name"": ""Scenario1"",""cron"": ""0 8-23 * * 1-5"",""period"": 3600000,""code"": ""if ((#Clock).clock_hour >= 8 and (#Clock).clock_hour < 24) { (#Light).switch_on() } else { break }""}",0.6,"The generated code uses a conditional to control the light based on time, while the ground truth simply turns the light on without conditions."
4,창문이 열리면 알람의 사이렌을 울려 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#Window).windowControl_window == \""open\"")\n(#Alarm).alarm_siren()""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""wait until((#Window).windowControl_window == 'open')\n(#Alarm).alarm_siren()""}",1.0,
3,토양 수분이 20% 이상이었다가 이하가 되면 관개 장치로 물을 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity >= 20.0)\nwait until((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 20.0)\n(#Irrigator).switch_on()""}","{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""prev := (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\ncurrent = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\nif (prev >= 20 and current < 20) {(#Irrigator).irrigatorOperatingState_startWatering()}\nprev = current""}",0.5,"The generated code uses a conditional check with variables, while the ground truth uses wait statements to trigger the irrigator."
3,움직임이 감지되면 최대 3번까지 조명을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""motion_count := 0\nprev_motion := \""inactive\""\ncurrent = (#MotionSensor).motionSensor_motion\nif (current == \""active\"") and (prev_motion == \""inactive\"") {\n  if (motion_count < 3) {\n    (#Light).switch_on()\n    motion_count = motion_count + 1\n  }\n}\nprev_motion = current""}","
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""count := 0\nwhile (count < 3) {\n wait until((#MotionSensor).motionSensor_motion == 'active')\n (#Light).switch_on()\n count = count + 1\n if (count >= 3) {\n break\n }\n}""}",0.6,"The generated code uses a loop with a wait condition, while the ground truth uses a conditional with state tracking."
3,온도가 35도 이상이 되면 에어컨을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#TemperatureSensor).temperatureMeasurement_temperature >= 35.0)\n(#AirConditioner).switch_on()""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#AirConditioner).airConditionerMode_targetTemperature >= 35) {(#AirConditioner).switch_on()}""}",0.5,"The generated code uses an immediate conditional check, while the ground truth uses a wait statement to trigger the action."
3,습도가 80% 이상이 되면 블라인드를 내려 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#HumiditySensor).relativeHumidityMeasurement_humidity >= 80.0)\n(#Blind).blind_close()""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""wait until((#HumiditySensor).relativeHumidityMeasurement_humidity >= 80)\n(#Blind).blind_close()""}",1.0,
3,블라인드가 닫히면 ‘블라인드가 닫혔습니다’라고 말해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#Blind).blind_blind == \""closed\"")\n(#Speaker).mediaPlayback_speak(\""블라인드가 닫혔습니다\"")""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""wait until ((#Blind).blind_blind == 'closed')\n(#Speaker).mediaPlayback_speak('블라인드가 닫혔습니다')""}",1.0,
3,TV가 꺼지면 스피커를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#Television).switch_switch == \""off\"")\n(#Speaker).switch_off()""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""wait until((#Television).switch_switch == 'off')\n(#Speaker).switch_off()""}",1.0,
3,커튼이 3번 열렸다 닫히면 조명을 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""close_count := 0\nprev_state := \""closed\""\nopened := false\ncurr = (#Curtain).curtain_curtain\nif (curr == \""open\"") and (prev_state == \""closed\"") {\n  opened = true\n}\nif (curr == \""closed\"") and (prev_state == \""open\"") and (opened == true) {\n  close_count = close_count + 1\n  opened = false\n}\nprev_state = curr\nif (close_count >= 3) {\n  (#Light).switch_off()\n  break\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""count := 0\nprev := 'unknown'\nif ((#Curtain).curtain_curtain == 'open' and prev != 'open') {\ncount = count + 1\nprev = 'open'\n}\nelse if ((#Curtain).curtain_curtain != 'open') {\nprev = (#Curtain).curtain_curtain\n}\nif (count >= 3) {\n(#Light).switch_off()\nbreak\n}""}",0.7,"The generated code tracks curtain state changes using a simple counter, while the ground truth uses a more complex state tracking mechanism."
4,제습기가 꺼지면 다시 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#Dehumidifier).switch_switch == \""off\"")\n(#Dehumidifier).switch_on()""}","{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""if ((#Dehumidifier).switch_switch == 'off') {(#Dehumidifier).switch_on()}""}",0.5,"The generated code uses an immediate conditional check, while the ground truth uses a wait statement to trigger the action."
4,재실 센서에서 더 이상 감지가 안 되면 ‘문이 열렸습니다’라고 말해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#PresenceSensor).presenceSensor_presence == \""not present\"")\n(#Speaker).mediaPlayback_speak(\""Door is open\"")""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""prev := (#PresenceSensor).presenceSensor_presence if (prev == 'present' and (#PresenceSensor).presenceSensor_presence == 'not present') { (#Speaker).mediaPlayback_speak('문이 열렸습니다') prev = 'not present'} else {prev = (#PresenceSensor).presenceSensor_presence}""}",0.4,"The generated code uses a conditional check with a state variable, while the ground truth uses a wait statement. Additionally, there is a language mismatch in the action argument."
2,토양 습도가 30% 미만이면 5초 후 급수기를 작동해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 30.0) {\n  (#Clock).clock_delay(5000)\n  (#Irrigator).irrigatorOperatingState_startWatering()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 30) {(#Clock).clock_delay(5000)(#Irrigator).irrigatorOperatingState_startWatering() break}""}",0.9,"The generated code includes a 'break' statement which is not present in the ground truth, potentially altering control flow."
3,창문이 열려 있고 온도가 35도 이상이면 10초 대기 후 블라인드를 내려 줘.,"{""name"": ""Scenario2"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Window).windowControl_window == \""open\"") and ((#TemperatureSensor).temperatureMeasurement_temperature >= 35.0)) {\n  (#Clock).clock_delay(10000)\n  (#Blind).blind_close()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#Window).windowControl_window == 'open' and (#TemperatureSensor).temperatureMeasurement_temperature >= 35) {(#Clock).clock_delay(10000) (#Blind).blind_close() }""}",0.8,"The scenario names differ, which may indicate different contexts or purposes for the code."
4,"습도가 80% 이상이면 3초 뒤 제습기를 켜고, 7초 더 지난 후 창문을 닫아 줘.","{""name"": ""Scenario3"", ""cron"": """", ""period"": -1, ""code"": ""if ((#HumiditySensor).relativeHumidityMeasurement_humidity >= 80.0) {\n  (#Clock).clock_delay(3000)\n  (#Dehumidifier).switch_on()\n  (#Clock).clock_delay(7000)\n  (#Window).windowControl_close()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""if ((#Dehumidifier).relativeHumidityMeasurement_humidity >= 80) {(#Clock).clock_delay(3000)(#Dehumidifier).switch_on()(#Clock).clock_delay(7000)(#Window).windowControl_close()}""}",0.8,"The scenario names differ, which may indicate different contexts or purposes for the code."
4,빛의 세기가 100룩스 이하면 5초 대기 후 LED 조명을 켜 줘.,"{""name"": ""Scenario4"", ""cron"": """", ""period"": -1, ""code"": ""if ((#LightSensor).lightLevel_light <= 100.0) {\n  (#Clock).clock_delay(5000)\n  (#Light).switch_on()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""if ((#LightSensor).lightLevel_light <= 100) {wait until ((#Clock).clock_delay(5000)) (#LED).switch_on() }""}",0.7,"The generated code uses a 'wait until' with a delay, while the ground truth uses a simple delay. The action target also differs."
4,급수기를 작동 후 10초 기다렸다가 환풍기를 켜 줘.,"{""name"": ""Scenario5"", ""cron"": """", ""period"": -1, ""code"": ""(#Irrigator).irrigatorOperatingState_startWatering()\n(#Clock).clock_delay(10000)\n(#Fan).switch_on()""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""(#Feeder).feederOperatingState_startFeeding() wait until ((#Clock).clock_delay(10000)) (#Fan).switch_on()""}",0.6,"The generated code uses a different initial action and a 'wait until' construct, while the ground truth uses a direct delay."
4,"창문이 열려 있으면 5초 후 커튼을 닫고, 10초 더 지난 뒤 블라인드를 닫아 줘.","{""name"": ""Scenario6"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Window).windowControl_window == \""open\"") {\n  (#Clock).clock_delay(5000)\n  (#Curtain).curtain_close()\n  (#Clock).clock_delay(10000)\n  (#Blind).blind_close()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#Window).windowControl_window == 'open') {(#Clock).clock_delay(5000)(#Curtain).curtain_close()(#Clock).clock_delay(10000)(#Blind).blind_close()}""}",0.9,"The scenario names differ, which may indicate different contexts or purposes for the code."
4,조명이 켜져 있으면 3초 대기 후 조명을 껐다가 3초 뒤 다시 켜 줘.,"{""name"": ""Scenario7"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Light).switch_switch == \""on\"") {\n  (#Clock).clock_delay(3000)\n  (#Light).switch_off()\n  (#Clock).clock_delay(3000)\n  (#Light).switch_on()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#Light).switch_switch == 'on') {(#Clock).clock_delay(3000) (#Light).switch_off() (#Clock).clock_delay(3000) (#Light).switch_on() break}""}",0.9,"The generated code includes a 'break' statement which is not present in the ground truth, potentially altering control flow."
4,7초 후에 조명을 끄고 5초 뒤 다시 켜 줘.,"{""name"": ""Scenario8"", ""cron"": """", ""period"": -1, ""code"": ""(#Clock).clock_delay(7000)\n(#Light).switch_off()\n(#Clock).clock_delay(5000)\n(#Light).switch_on()""}","
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""(#Light).switch_off()\n(#Clock).clock_delay(5000)\n(#Light).switch_on()""}",0.7,The sequence of actions and delays differs between the generated code and the ground truth.
4,문이 닫혀 있는데 5초가 지나도 창문이 열려 있지 않으면 블라인드를 열어 줘.,"{""name"": ""Scenario9"", ""cron"": """", ""period"": -1, ""code"": ""if ((#DoorLock).doorControl_door == \""closed\"") {\n  (#Clock).clock_delay(5000)\n  if ((#Window).windowControl_window != \""open\"") {\n      (#Blind).blind_open()\n  }\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#DoorLock).doorControl_door == 'closed') {(#Clock).clock_delay(5000) if ((#Window).windowControl_window != 'open') {(#Blind).blind_open() break}}""}",0.9,"The generated code includes a 'break' statement which is not present in the ground truth, potentially altering control flow."
4,"커튼이 열린 상태라면 2초 뒤 조명을 50으로 낮추고, 다시 4초 기다려서 꺼 줘.","{""name"": ""Scenario10"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Curtain).curtain_curtain == \""open\"") {\n  (#Clock).clock_delay(2000)\n  (#Light).switchLevel_setLevel(50, 0)\n  (#Clock).clock_delay(4000)\n  (#Light).switch_off()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#Curtain).curtain_curtain == 'open') {(#Clock).clock_delay(2000)(#Light).switchLevel_setLevel(50,0)(#Clock).clock_delay(4000)(#Light).switch_off() break}""}",0.9,"The generated code includes a 'break' statement which is not present in the ground truth, potentially altering control flow."
6,5초마다 토양 습도를 측정해서 30% 이하이면 급수기를 켜 줘. 만약 그 때 온도가 35도 이상이면 급수기를 끄고 반복도 종료해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 5000, ""code"": ""soil = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\ntemp = (#TemperatureSensor).temperatureMeasurement_temperature\nif (soil <= 30.0) {\n  (#Irrigator).switch_on()\n  if (temp >= 35.0) {\n      (#Irrigator).switch_off()\n      break\n  }\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 5000,""code"": ""if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 30) {if ((#TemperatureSensor).temperatureMeasurement_temperature >= 35) {(#Irrigator).switch_off() break} else {(#Irrigator).switch_on()}}""}",0.85,The generated code reverses the order of actions within the nested if statement compared to the ground truth.
6,3초 간격으로 조명을 10번 깜빡여 줘. 깜빡일 때마다 확인해서 비 감지 센서가 비를 감지하는 순간 반복을 중단해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""count := 0\n\nif (count >= 10) {\n  break\n}\n(#Light).switch_toggle()\nrain = (#WeatherProvider).weatherProvider_weather\nif (rain == \""rain\"") {\n  break\n}\ncount = count + 1""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 3000,""code"": ""count := 0\nbreak_flag := false\nif (break_flag == false) {\n  if (count < 10) {\n    (#Light).switch_toggle()\n    if ((#WeatherProvider).weatherProvider_weather == 'rain') {\n      break_flag = true\n      break\n    }\n    count = count + 1\n  } else {\n    break\n  }\n}""}",0.75,"The generated code uses a break flag and nested conditionals, while the ground truth uses a simpler sequential logic."
6,1초마다 선풍기의 전원을 켜고 끄는 토글 동작을 반복해 줘. 매번 동작 직전에 습도를 확인해서 80% 이상이면 반복을 즉시 중단해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 1000, ""code"": ""humidity = (#AirQualityDetector).relativeHumidityMeasurement_humidity\nif (humidity >= 80.0) {\n  break\n}\n(#Fan).switch_toggle()""}","{""name"": ""Scenario1"",""cron"": """",""period"": 1000,""code"": ""if ((#Fan).relativeHumidityMeasurement_humidity >= 80) {break} else {(#Fan).switch_toggle()}""}",0.8,"The generated code uses a direct conditional check, while the ground truth uses a variable to store humidity before checking."
6,5초마다 블라인드를 10퍼센트씩 닫아줘. 더 이상 못 내릴 때까지.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 5000, ""code"": ""current_level = (#Blind).blindLevel_blindLevel\nif (current_level <= 10) {\n  (#Blind).blindLevel_setBlindLevel(0)\n  break\n}\nnext_level = current_level - 10\n(#Blind).blindLevel_setBlindLevel(next_level)""}","{""name"": ""Scenario1"",""cron"": """",""period"": 5000,""code"": ""if ((#Blind).blindLevel_blindLevel > 0) { (#Blind).blindLevel_setBlindLevel((#Blind).blindLevel_blindLevel - 10) } else { break }""}",0.85,"The generated code directly decrements the blind level, while the ground truth uses variables to manage the level adjustment."
