category_analysis,command,GT,generated_code,cloud_similarity_gpt4o,explanation
5,환풍기가 꺼져 있고 이산화탄소 수치가 1000 이상이며 커튼이 닫혀 있으면 환풍기를 켜고 커튼을 열어 줘. 조명이 꺼져 있고 온도가 27도 이상이면 조명을 켜고 블라인드를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Fan).switch_switch == \""off\"") and ((#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide >= 1000.0) and ((#Curtain).curtain_curtain == \""closed\"")) {\n  (#Fan).switch_on()\n  (#Curtain).curtain_open()\n}\nif (((#Light).switch_switch == \""off\"") and ((#TemperatureSensor).temperatureMeasurement_temperature >= 27.0)) {\n  (#Light).switch_on()\n  (#Blind).blind_close()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Fan).switch_switch == ""off"") and ((#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide > 1000) and ((#Curtain).curtain_curtain == ""closed"") {\n  (#Fan).switch_on()\n  (#Curtain).curtain_open()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'if ((#Light).switch_switch == ""off"") and ((#TemperatureSensor).temperatureMeasurement_temperature > 27.0) {\n  (#Light).switch_on()\n  (#Blind).blind_close()\n}'}]",0.9,The generated code uses '>' instead of '>=' for carbon dioxide and temperature conditions.
5,에어컨이 꺼져 있고 온도가 29도 이상이며 습도가 70% 이상이면 제습기를 제습 모드로 설정하고 켜 줘. 커튼이 열려 있고 조명이 꺼져 있으면 커튼을 닫고 조명을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#AirConditioner).switch_switch == \""off\"") and ((#TemperatureSensor).temperatureMeasurement_temperature >= 29.0) and ((#HumiditySensor).relativeHumidityMeasurement_humidity >= 70.0)) {\n  (#Dehumidifier).airConditionerMode_setAirConditionerMode(\""dehumidifying\"")\n  (#Dehumidifier).switch_on()\n}\nif (((#Curtain).curtain_curtain == \""open\"") and ((#Light).switch_switch == \""off\"")) {\n  (#Curtain).curtain_close()\n  (#Light).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#AirConditioner).switch_switch == ""off"") and ((#TemperatureSensor).temperatureMeasurement_temperature > 29.0) and ((#HumiditySensor).relativeHumidityMeasurement_humidity > 70.0) {\n  (#Dehumidifier).dehumidifierMode_setDehumidifierMode(""dehumidifying"")\n  (#Dehumidifier).switch_on()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'if ((#Curtain).curtain_curtain == ""open"") and ((#Light).switch_switch == ""off"") {\n  (#Curtain).curtain_close()\n  (#Light).switch_on()\n}'}]",0.85,"The generated code uses '>' instead of '>=' for temperature and humidity conditions, and uses a different method for setting the dehumidifier mode."
5,조명이 꺼져 있고 움직임이 감지되지 않으며 커튼이 열려 있으면 조명을 켜고 커튼을 닫아 줘. 관수기가 꺼져 있고 창문이 닫혀 있으면 관수기를 켜고 창문을 열어 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Light).switch_switch == \""off\"") and ((#MotionSensor).motionSensor_motion == \""inactive\"") and ((#Curtain).curtain_curtain == \""open\"")) {\n  (#Light).switch_on()\n  (#Curtain).curtain_close()\n}\nif (((#Irrigator).switch_switch == \""off\"") and ((#Window).windowControl_window == \""closed\"")) {\n  (#Irrigator).switch_on()\n  (#Window).windowControl_open()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Light).switch_switch == ""off"") and ((#MotionSensor).motionSensor_motion == ""inactive"") and ((#Curtain).curtain_curtain == ""open"") {\n  (#Light).switch_on()\n  (#Curtain).curtain_close()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'if ((#Irrigator).switch_switch == ""off"") and ((#Window).windowControl_window == ""closed"") {\n  (#Irrigator).switch_on()\n  (#Window).windowControl_open()\n}'}]",1.0,
5,블라인드가 열려 있고 조명이 꺼져 있으며 습도가 80% 이상이면 블라인드를 닫고 조명을 켜 줘. 창문이 닫혀 있고 에어컨이 꺼져 있으면 창문을 열고 에어컨을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Blind).blind_blind == \""open\"") and ((#Light).switch_switch == \""off\"") and ((#HumiditySensor).relativeHumidityMeasurement_humidity >= 80.0)) {\n  (#Blind).blind_close()\n  (#Light).switch_on()\n}\nif (((#Window).windowControl_window == \""closed\"") and ((#AirConditioner).switch_switch == \""off\"")) {\n  (#Window).windowControl_open()\n  (#AirConditioner).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Blind).blind_blind == ""open"" and (#Light).switch_switch == ""off"" and (#HumiditySensor).relativeHumidityMeasurement_humidity > 80.0) {\n  (#Blind).blind_close()\n  (#Light).switch_on()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'if ((#Window).windowControl_window == ""closed"" and (#AirConditioner).switch_switch == ""off"") {\n  (#Window).windowControl_open()\n  (#AirConditioner).switch_on()\n}'}]",0.9,The generated code uses '>' instead of '>=' for humidity condition.
5,TV가 꺼져 있고 블라인드가 닫혀 있으며 커튼이 열려 있으면 TV를 켜고 블라인드를 열어 줘. 에어컨이 자동 모드가 아니고 꺼져 있으면 자동 모드로 설정하고 전원을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Television).switch_switch == \""off\"") and ((#Blind).blind_blind == \""closed\"") and ((#Curtain).curtain_curtain == \""open\"")) {\n  (#Television).switch_on()\n  (#Blind).blind_open()\n}\nif (((#AirConditioner).airConditionerMode_airConditionerMode != \""auto\"") and ((#AirConditioner).switch_switch == \""off\"")) {\n  (#AirConditioner).airConditionerMode_setAirConditionerMode(\""auto\"")\n  (#AirConditioner).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Television).switch_switch == ""off"" and (#Blind).blind_blind == ""closed"" and (#Curtain).curtain_curtain == ""open"") {\n  (#Television).switch_on()\n  (#Blind).blind_open()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'if ((#AirConditioner).airConditionerMode_airConditionerMode != ""auto"" and (#AirConditioner).switch_switch == ""off"") {\n  (#AirConditioner).airConditionerMode_setAirConditionerMode(""auto"")\n  (#AirConditioner).switch_on()\n}'}]",1.0,
5,문이 열려 있고 알람이 꺼져 있으면 사이렌을 울리고 블라인드가 열려 있으면 닫아 줘. 에어컨이 꺼져 있고 온도가 30도 이상이면 냉방 모드로 설정하고 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#DoorLock).doorControl_door == \""open\"") and ((#Alarm).alarm_alarm == \""off\"")) {\n  (#Siren).sirenMode_setSirenMode(\""siren\"")\n  if ((#Blind).blind_blind == \""open\"") {\n    (#Blind).blind_close()\n  }\n}\nif (((#AirConditioner).switch_switch == \""off\"") and ((#TemperatureSensor).temperatureMeasurement_temperature >= 30.0)) {\n  (#AirConditioner).airConditionerMode_setAirConditionerMode(\""cool\"")\n  (#AirConditioner).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#DoorLock).doorControl_door == ""open"") and ((#Alarm).alarm_alarm == ""off"") {\n  (#Siren).switch_on()\n}\nif (#Blind).blind_blind == ""open"" {\n  (#Blind).blind_close()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'if ((#AirConditioner).switch_switch == ""off"") and ((#TemperatureSensor).temperatureMeasurement_temperature > 30.0) {\n  (#AirConditioner).airConditionerMode_setAirConditionerMode(""cool"")\n  (#AirConditioner).switch_on()\n}'}]",0.75,"The generated code uses switch_on for the siren instead of setting the siren mode, and uses '>' instead of '>=' for temperature condition."
5,TV가 꺼져 있고 커튼이 닫혀 있으며 선풍기가 꺼져 있으면 TV를 켜고 커튼을 열어 줘. 스피커가 재생 중이고 조명이 꺼져 있으면 조명을 켜고 블라인드를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Television).switch_switch == \""off\"") and ((#Curtain).curtain_curtain == \""closed\"") and ((#Fan).switch_switch == \""off\"")) {\n  (#Television).switch_on()\n  (#Curtain).curtain_open()\n}\nif (((#Speaker).mediaPlayback_playbackStatus == \""playing\"") and ((#Light).switch_switch == \""off\"")) {\n  (#Light).switch_on()\n  (#Blind).blind_close()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Television).switch_switch == ""off"") and ((#Curtain).curtain_curtain == ""closed"") and ((#Fan).switch_switch == ""off"") {\n  (#Television).switch_on()\n  (#Curtain).curtain_open()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'if ((#Speaker).mediaPlayback_playbackStatus == ""playing"") and ((#Light).switch_switch == ""off"") {\n  (#Light).switch_on()\n  (#Blind).blind_open()\n}'}]",0.9,The generated code opens the blind instead of closing it when the speaker is playing.
5,TV가 켜져 있고 스피커가 꺼져 있으며 조명이 꺼져 있으면 스피커를 켜고 조명을 켜 줘. 에어컨이 난방 모드이고 온도가 21도 이상이면 에어컨을 끄고 블라인드를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Television).switch_switch == \""on\"") and ((#Speaker).switch_switch == \""off\"") and ((#Light).switch_switch == \""off\"")) {\n  (#Speaker).switch_on()\n  (#Light).switch_on()\n}\nif (((#AirConditioner).airConditionerMode_airConditionerMode == \""heat\"") and ((#TemperatureSensor).temperatureMeasurement_temperature >= 21.0)) {\n  (#AirConditioner).switch_off()\n  (#Blind).blind_close()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Television).switch_switch == ""on"" and (#Speaker).switch_switch == ""off"" and (#Light).switch_switch == ""off"") {\n  (#Speaker).switch_on()\n  (#Light).switch_on()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'if ((#AirConditioner).airConditionerMode_airConditionerMode == ""heat"" and (#TemperatureSensor).temperatureMeasurement_temperature > 21.0) {\n  (#AirConditioner).switch_off()\n  (#Blind).blind_close()\n}'}]",0.9,The generated code uses '>' instead of '>=' for the temperature condition.
6,매일 아침 8시에 조명을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 8 * * *"", ""period"": 0, ""code"": ""(#Light).switch_on()""}","[{'name': 'Scenario1', 'cron': '0 8 * * *', 'period': 0, 'code': '(#Light).switch_on()'}, {'name': 'Scenario2', 'cron': '0 8 * * *', 'period': 0, 'code': '(#Light).switch_on()'}]",1.0,
6,매일 오후 6시부터 7시 사이에 15초마다 커튼을 닫았다 열었다 해 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 18 * * *"", ""period"": 15000, ""code"": ""curtain_action := true\nif ((#Clock).clock_hour == 18) {\n  if (curtain_action == true) {\n    (#Curtain).curtain_close()\n    curtain_action = false\n  } else {\n    (#Curtain).curtain_open()\n    curtain_action = true\n  }\n} else {\n  break\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 15000, 'code': 'if (clock_hour >= 18 and clock_hour < 19) {\n  (#Curtain).curtain_close()\n  wait until(clock_second == 0)\n  (#Curtain).curtain_open()\n  wait until(clock_second == 0)\n}'}]",0.6,The generated code uses a different logic for curtain control and lacks the curtain_action toggle logic present in the ground truth.
6,주말 오후 10시부터 11시까지 3분마다 블라인드를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 22 * * 6,0"", ""period"": 180000, ""code"": ""if ((#Clock).clock_hour == 22) {\n  (#Blind).blind_close()\n} else {\n  break\n}""}","[{'name': 'Scenario1', 'cron': '0 10 * * 0,6', 'period': 180000, 'code': '(#Blind).blind_close()\n#'}, {'name': 'Scenario2', 'cron': '0 11 * * 0,6', 'period': 180000, 'code': '(#Blind).blind_close()'}]",0.5,The generated code has different cron timings and lacks the conditional logic based on clock_hour present in the ground truth.
6,주말 오후 10시부터 11시까지 3초마다 제습기를 켜 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 22 * * 6,0"", ""period"": 3000, ""code"": ""if ((#Clock).clock_hour == 22) {\n  (#Dehumidifier).switch_on()\n} else {\n  break\n}""}","[{'name': 'Scenario1', 'cron': '0 22 * * 0,6', 'period': 3000, 'code': 'dehumidifierOn := false\nif (not dehumidifierOn) {\n  (#Dehumidifier).switch_on()\n  dehumidifierOn := true\n}\nwait until(#Clock).clock_time >= 2300\n(#Dehumidifier).switch_off()\ndehumidifierOn := false'}]",0.6,The generated code uses a different logic for controlling the dehumidifier and has different cron timings.
7,10초마다 알람과 사이렌을 껐다 켰다 반복해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 10000, ""code"": ""alarm_state := true\nif (alarm_state == true) {\n  (#Alarm).alarm_off()\n  (#Siren).switch_off()\n  alarm_state = false\n} else {\n  (#Alarm).alarm_siren()\n  (#Siren).switch_on()\n  alarm_state = true\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 10000, 'code': '(#Alarm).alarm_off()\n(#Siren).switch_off()\n(#Alarm).alarm_off()\n(#Siren).switch_on()'}]",0.4,The generated code lacks the state management logic for the alarm and siren present in the ground truth.
7,매일 30초마다 선풍기를 껐다 켰다 반복해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 30000, ""code"": ""fan_on := true\nif (fan_on == true) {\n  (#Fan).switch_off()\n  fan_on = false\n} else {\n  (#Fan).switch_on()\n  fan_on = true\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 30000, 'code': '(#Fan).fanControl_setPercent(0)\n(#Fan).fanControl_setPercent(100)'}]",0.3,The generated code directly sets fan speed without the conditional toggle logic present in the ground truth.
6,매일 자정에 TV를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 0 * * *"", ""period"": 0, ""code"": ""(#Television).switch_off()""}","[{'name': 'Scenario1', 'cron': '0 0 * * *', 'period': -1, 'code': '(#Television).switch_off()'}, {'name': 'Scenario2', 'cron': '0 0 * * *', 'period': -1, 'code': '(#Television).switch_off()'}]",1.0,
6,평일 오전 8시부터 자정까지 한 시간마다 조명을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 8-23 * * 1-5"", ""period"": 0, ""code"": ""(#Light).switch_on()""}","[{'name': 'Scenario1', 'cron': '0 8-23 * * 1-5', 'period': 0, 'code': '(#Light).switch_on()\nname = ""Scenario2""\ncron = ""0 8-23 * * 1-5""\nperiod = 0\n(#Light).switch_on()\nname = ""Scenario3""\ncron = ""0 8-23 * * 1-5""\nperiod = 0\n(#Light).switch_on()\nname = ""Scenario4""\ncron = ""0 8-23 * * 1-5""\nperiod = 0\n(#Light).switch_on()\nname = ""Scenario5""\ncron = ""0 8-23 * * 1-5""\nperiod = 0\n(#Light).switch_on()'}]",0.7,"The generated code contains multiple redundant scenarios with the same action, which is not present in the ground truth."
4,창문이 열리면 알람의 사이렌을 울려 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#Window).windowControl_window == \""open\"")\n(#Alarm).alarm_siren()""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'wait until(#Window).windowControl_window == ""open""\n(#Alarm).alarm_siren()\nname = ""Scenario2""\ncron = """"\nperiod = -1\nwait until(#Window).windowControl_window == ""closed""\n(#Alarm).alarm_off()'}]",0.5,"The generated code includes additional logic for closing the window and turning off the alarm, which is not present in the ground truth."
3,토양 수분이 20% 이상이었다가 이하가 되면 관개 장치를 작동시켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity >= 20.0)\nwait until((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 20.0)\n(#Irrigator).switch_on()""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'wait until((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 20.0)\n(#Irrigator).switch_on()\nname = ""Scenario2""\ncron = """"\nperiod = -1\nwait until((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity >= 20.0)\n(#Irrigator).switch_off()'}]",0.6,The generated code has different conditions for activating and deactivating the irrigator compared to the ground truth.
3,움직임이 감지되면 최대 3번까지 조명을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""motion_count := 0\nprev_motion := \""inactive\""\ncurrent = (#MotionSensor).motionSensor_motion\nif (current == \""active\"") and (prev_motion == \""inactive\"") {\n  if (motion_count < 3) {\n    (#Light).switch_on()\n    motion_count = motion_count + 1\n  }\n}\nprev_motion = current""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#MotionSensor).motionSensor_motion == ""active"") {\n  (#Light).colorControl_setColor(30, 1000)\n  wait until((#MotionSensor).motionSensor_motion == ""inactive"")\n  (#Light).colorControl_setColor(30, 1000)\n  wait until((#MotionSensor).motionSensor_motion == ""inactive"")\n  (#Light).colorControl_setColor(30, 1000)\n}'}]",0.4,The generated code repeatedly sets the light color without the motion count logic present in the ground truth.
3,온도가 35도 이상이 되면 에어컨을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#TemperatureSensor).temperatureMeasurement_temperature >= 35.0)\n(#AirConditioner).switch_on()""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#AirConditioner).airConditionerMode_airConditionerMode == ""auto"") {\n  if ((#TemperatureSensor).temperatureMeasurement_temperature > 35.0) {\n    (#AirConditioner).airConditionerMode_setAirConditionerMode(""cool"")\n    (#AirConditioner).airConditionerMode_setTemperature(22.0)\n  }\n}'}]",0.3,"The generated code uses a different logic for setting the air conditioner mode and temperature, lacking the wait condition present in the ground truth."
3,습도가 80% 이상이 되면 블라인드를 내려 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#HumiditySensor).relativeHumidityMeasurement_humidity >= 80.0)\n(#Blind).blind_close()""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#HumiditySensor).relativeHumidityMeasurement_humidity > 80.0) {\n  (#Blind).blindLevel_setBlindLevel(0)\n}'}]",0.4,The generated code uses a different method for closing the blind and lacks the wait condition present in the ground truth.
3,블라인드가 닫히면 ‘블라인드가 닫혔습니다’라고 말해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#Blind).blind_blind == \""closed\"")\n(#Speaker).mediaPlayback_speak(\""Blinds are closed\"")""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'wait until(#Blind).blind_blind == ""closed""\n(#Speaker).mediaPlayback_speak(""블라인드가 닫혀 있습니다."")'}]",0.9,The generated code uses a different language for the speaker message.
3,TV가 꺼지면 스피커를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#Television).switch_switch == \""off\"")\n(#Speaker).switch_off()""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Television).switch_switch == ""off"") {\n  (#Speaker).switch_off()\n}'}]",0.8,The generated code uses an if statement instead of a wait condition.
3,커튼이 3번 열렸다 닫히면 조명을 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""close_count := 0\nprev_state := \""closed\""\nopened := false\ncurr = (#Curtain).curtain_curtain\nif (curr == \""open\"") and (prev_state == \""closed\"") {\n  opened = true\n}\nif (curr == \""closed\"") and (prev_state == \""open\"") and (opened == true) {\n  close_count = close_count + 1\n  opened = false\n}\nprev_state = curr\nif (close_count >= 3) {\n  (#Light).switch_off()\n  break\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Curtain).curtain_curtain == ""open"") {\n  (#Light).switch_off()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': 100, 'code': 'counter := 0\nif ((#Curtain).curtain_curtain == ""open"") {\n  counter += 1\n  if (counter == 3) {\n    (#Light).switch_on()\n    counter := 0\n  }\n}'}]",0.5,The generated code lacks the state tracking and counting logic present in the ground truth.
4,제습기가 꺼지면 다시 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#Dehumidifier).switch_switch == \""off\"")\n(#Dehumidifier).switch_on()""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Dehumidifier).switch_switch == ""off"") {\n  (#Dehumidifier).switch_on()\n}'}]",0.8,The generated code uses an if statement instead of a wait condition.
4,재실 센서에서 더 이상 감지가 안 되면 ‘문이 열렸습니다’라고 말해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#PresenceSensor).presenceSensor_presence == \""not present\"")\n(#Speaker).mediaPlayback_speak(\""Door is open\"")""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'wait until(#OccupancySensor).presenceSensor_presence == ""not_present""\n(#Speaker).mediaPlayback_speak(""문이 열려 있습니다."")'}]",0.8,The generated code uses a different language for the speaker message and a different sensor name.
2,토양 습도가 30% 미만이면 5초 후 급수기를 작동해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 30.0) {\n  (#Clock).clock_delay(5000)\n  (#Irrigator).irrigatorOperatingState_startWatering()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 30.0) {\n  wait until(#Clock).clock_delay(5000)\n  (#Irrigator).switch_on()\n}'}]",0.9,The generated code uses a different method for starting the irrigator.
3,창문이 열려 있고 온도가 35도 이상이면 10초 대기 후 블라인드를 내려 줘.,"{""name"": ""Scenario2"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Window).windowControl_window == \""open\"") and ((#TemperatureSensor).temperatureMeasurement_temperature >= 35.0)) {\n  (#Clock).clock_delay(10000)\n  (#Blind).blind_close()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Window).windowControl_window == ""open"") and ((#TemperatureSensor).temperatureMeasurement_temperature > 35.0) {\n  wait until(#Clock).clock_delay(10000)\n  (#Blind).blind_close()\n}'}]",0.9,The generated code uses '>' instead of '>=' for the temperature condition.
4,"습도가 80% 이상이면 3초 뒤 제습기를 켜고, 7초 더 지난 후 창문을 닫아 줘.","{""name"": ""Scenario3"", ""cron"": """", ""period"": -1, ""code"": ""if ((#HumiditySensor).relativeHumidityMeasurement_humidity >= 80.0) {\n  (#Clock).clock_delay(3000)\n  (#Dehumidifier).switch_on()\n  (#Clock).clock_delay(7000)\n  (#Window).windowControl_close()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'wait until(#HumiditySensor).relativeHumidityMeasurement_humidity > 80.0\nwait until(#Clock).clock_delay(3000)\n(#Dehumidifier).switch_on()\nwait until(#Clock).clock_delay(7000)\n(#Window).windowControl_close()'}]",0.9,The generated code uses '>' instead of '>=' for the humidity condition.
4,빛의 세기가 100룩스 이하면 5초 대기 후 LED 조명을 켜 줘.,"{""name"": ""Scenario4"", ""cron"": """", ""period"": -1, ""code"": ""if ((#LightSensor).lightLevel_light <= 100.0) {\n  (#Clock).clock_delay(5000)\n  (#Light).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#LightSensor).lightLevel_light < 100.0) {\n  wait until(#Clock).clock_delay(5000)\n  (#Light).switch_on()\n}'}]",0.9,The generated code uses '<' instead of '<=' for the light level condition.
4,급수기를 작동 후 10초 기다렸다가 환풍기를 켜 줘.,"{""name"": ""Scenario5"", ""cron"": """", ""period"": -1, ""code"": ""(#Irrigator).irrigatorOperatingState_startWatering()\n(#Clock).clock_delay(10000)\n(#Fan).switch_on()""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': '(#Timer).switch_on()\nwait until(#Timer).switch_switch == ""off""\n(#Fan).fanControl_setFanSpeed(100)\n(#Fan).switch_on()\nname = ""Scenario2""\ncron = """"\nperiod = 10000\n(#Fan).fanControl_setFanSpeed(100)\n(#Fan).switch_on()'}]",0.5,The generated code uses a different logic for fan control and lacks the watering logic present in the ground truth.
4,"창문이 열려 있으면 5초 후 커튼을 닫고, 10초 더 지난 뒤 블라인드를 닫아 줘.","{""name"": ""Scenario6"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Window).windowControl_window == \""open\"") {\n  (#Clock).clock_delay(5000)\n  (#Curtain).curtain_close()\n  (#Clock).clock_delay(10000)\n  (#Blind).blind_close()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Window).windowControl_window == ""open"") {\n  wait until(#Window).windowControl_window == ""closed""\n  wait until(#Blind).blind_blind == ""closed""\n  (#Curtain).curtain_close()\n  wait until(#Blind).blind_blind == ""closed""\n  (#Blind).blind_close()\n}'}]",0.6,The generated code uses wait conditions instead of clock delays for curtain and blind control.
4,조명이 켜져 있으면 3초 대기 후 조명을 껐다가 3초 뒤 다시 켜 줘.,"{""name"": ""Scenario7"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Light).switch_switch == \""on\"") {\n  (#Clock).clock_delay(3000)\n  (#Light).switch_off()\n  (#Clock).clock_delay(3000)\n  (#Light).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Light).switch_switch == ""on"") {\n  wait until(#Clock).clock_delay(3000)\n  (#Light).switch_off()\n  wait until(#Clock).clock_delay(3000)\n  (#Light).switch_on()\n}'}]",1.0,
4,7초 후에 조명을 끄고 5초 뒤 다시 켜 줘.,"{""name"": ""Scenario8"", ""cron"": """", ""period"": -1, ""code"": ""(#Clock).clock_delay(7000)\n(#Light).switch_off()\n(#Clock).clock_delay(5000)\n(#Light).switch_on()""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': '(#Light).switch_off()'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'wait until(#Clock).clock_delay(7000)\n(#Light).switch_on()\nwait until(#Clock).clock_delay(5000)\n(#Light).switch_off()'}]",0.7,The generated code has a different order of light switching and delay logic compared to the ground truth.
4,문이 닫혀 있는데 5초가 지나도 창문이 열려 있지 않으면 블라인드를 열어 줘.,"{""name"": ""Scenario9"", ""cron"": """", ""period"": -1, ""code"": ""if ((#DoorLock).doorControl_door == \""closed\"") {\n  (#Clock).clock_delay(5000)\n  if ((#Window).windowControl_window != \""open\"") {\n      (#Blind).blind_open()\n  }\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#DoorLock).doorControl_door == ""closed"" and (#Window).windowControl_window != ""open"") {\n  wait until(#Window).windowControl_window == ""open""\n  (#Blind).blind_open()\n}'}]",0.6,The generated code uses a wait condition instead of a clock delay and has a different logic for checking window state.
