category_analysis,command,GT,generated_code,cloud_similarity_gpt4o,explanation
5,창문이 열려 있고 조명이 꺼져 있으며 커튼이 닫혀 있으면 조명을 켜고 커튼을 열어 줘. 또한 관수기가 꺼져 있고 토양 수분이 40% 이하이면 관수기를 작동시켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Window).windowControl_window == \""open\"") and ((#Light).switch_switch == \""off\"") and ((#Curtain).curtain_curtain == \""closed\"")) {\n  (#Light).switch_on()\n  (#Curtain).curtain_open()\n}\nif (((#Irrigator).switch_switch == \""off\"") and ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 40.0)) {\n  (#Irrigator).switch_on()\n}""}","[{'name': 'WindowLightCurtainControl', 'cron': '', 'period': -1, 'code': 'windowsOpen = any(#Window).windowControl_window == ""open""\nlightsOff = all(#Light).switch_switch == ""off""\ncurtainsClosed = all(#Curtain).curtain_curtain == ""closed""\nif ((windowsOpen == true) and (lightsOff == true) and (curtainsClosed == true)) {\n  all(#Light).switch_on()\n  all(#Curtain).curtain_open()\n}'}, {'name': 'IrrigatorSoilMoistureControl', 'cron': '', 'period': -1, 'code': 'irrigatorOff = all(#Irrigator).switch_switch == ""off""\nsoilBelow40 = any(#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 40.0\nif ((irrigatorOff == true) and (soilBelow40 == true)) {\n  all(#Irrigator).switch_on()\n}'}]",0.8,"The generated code uses different logic for checking conditions (e.g., 'any' vs. direct condition) and has a different structure for the second scenario."
5,환풍기가 꺼져 있고 이산화탄소 수치가 1000 이상이며 커튼이 닫혀 있으면 환풍기를 켜고 커튼을 열어 줘. 조명이 꺼져 있고 온도가 27도 이상이면 조명을 켜고 블라인드를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Fan).switch_switch == \""off\"") and ((#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide >= 1000.0) and ((#Curtain).curtain_curtain == \""closed\"")) {\n  (#Fan).switch_on()\n  (#Curtain).curtain_open()\n}\nif (((#Light).switch_switch == \""off\"") and ((#TemperatureSensor).temperatureMeasurement_temperature >= 27.0)) {\n  (#Light).switch_on()\n  (#Blind).blind_close()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (((#Fan).switch_switch == ""off"") and ((#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide > 1000.0) and ((#Curtain).curtain_curtain == ""closed"")) {\n  (#Fan).switch_on()\n  (#Curtain).curtain_open()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'if (((#Light).switch_switch == ""off"") and ((#TemperatureSensor).temperatureMeasurement_temperature > 27.0)) {\n  (#Light).switch_on()\n  (#Blind).blind_close()\n}'}]",0.9,"The generated code uses '>' instead of '>=' for conditions, which might lead to different triggering behavior."
5,에어컨이 꺼져 있고 온도가 29도 이상이며 습도가 70% 이상이면 제습기를 제습 모드로 설정하고 켜 줘. 커튼이 열려 있고 조명이 꺼져 있으면 커튼을 닫고 조명을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#AirConditioner).switch_switch == \""off\"") and ((#TemperatureSensor).temperatureMeasurement_temperature >= 29.0) and ((#HumiditySensor).relativeHumidityMeasurement_humidity >= 70.0)) {\n  (#Dehumidifier).airConditionerMode_setAirConditionerMode(\""dehumidifying\"")\n  (#Dehumidifier).switch_on()\n}\nif (((#Curtain).curtain_curtain == \""open\"") and ((#Light).switch_switch == \""off\"")) {\n  (#Curtain).curtain_close()\n  (#Light).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (((#AirConditioner).switch_switch == ""off"") and ((#AirQualityDetector).temperatureMeasurement_temperature > 29.0) and ((#HumiditySensor).relativeHumidityMeasurement_humidity > 70.0)) {\n  (#Dehumidifier).dehumidifierMode_setDehumidifierMode(""dehumidifying"")\n  (#Dehumidifier).switch_on()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'if (((#Curtain).curtain_curtain == ""open"") and ((#Light).switch_switch == ""off"")) {\n  (#Curtain).curtain_close()\n  (#Light).switch_on()\n}'}]",0.85,The generated code uses '>' instead of '>=' for conditions and uses a different method for setting the dehumidifier mode.
5,조명이 꺼져 있고 움직임이 감지되지 않으며 커튼이 열려 있으면 조명을 켜고 커튼을 닫아 줘. 관수기가 꺼져 있고 창문이 닫혀 있으면 관수기를 켜고 창문을 열어 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Light).switch_switch == \""off\"") and ((#MotionSensor).motionSensor_motion == \""inactive\"") and ((#Curtain).curtain_curtain == \""open\"")) {\n  (#Light).switch_on()\n  (#Curtain).curtain_close()\n}\nif (((#Irrigator).switch_switch == \""off\"") and ((#Window).windowControl_window == \""closed\"")) {\n  (#Irrigator).switch_on()\n  (#Window).windowControl_open()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((all(#Light).switch_switch == ""off"") and (all(#MotionSensor).motionSensor_motion == ""inactive"") and (all(#Curtain).curtain_curtain == ""open"")) {\n  all(#Light).switch_on()\n  all(#Curtain).curtain_close()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'if ((all(#Irrigator).switch_switch == ""off"") and (all(#Window).windowControl_window == ""closed"")) {\n  all(#Irrigator).switch_on()\n  all(#Window).windowControl_open()\n}'}]",0.9,"The generated code uses 'all' for conditions, which might lead to different triggering behavior compared to the ground truth."
5,블라인드가 열려 있고 조명이 꺼져 있으며 습도가 80% 이상이면 블라인드를 닫고 조명을 켜 줘. 창문이 닫혀 있고 에어컨이 꺼져 있으면 창문을 열고 에어컨을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Blind).blind_blind == \""open\"") and ((#Light).switch_switch == \""off\"") and ((#HumiditySensor).relativeHumidityMeasurement_humidity >= 80.0)) {\n  (#Blind).blind_close()\n  (#Light).switch_on()\n}\nif (((#Window).windowControl_window == \""closed\"") and ((#AirConditioner).switch_switch == \""off\"")) {\n  (#Window).windowControl_open()\n  (#AirConditioner).switch_on()\n}""}","[{'name': 'Control blinds and lights based on humidity', 'cron': '', 'period': -1, 'code': 'if (((#Blind).blind_blind == ""open"") and ((#Light).switch_switch == ""off"") and ((#HumiditySensor).relativeHumidityMeasurement_humidity > 80.0)) {\n  all(#Blind).blind_close()\n  all(#Light).switch_on()\n}'}, {'name': 'Control windows and air conditioner', 'cron': '', 'period': -1, 'code': 'if (((#Window).windowControl_window == ""closed"") and ((#AirConditioner).switch_switch == ""off"")) {\n  all(#Window).windowControl_open()\n  all(#AirConditioner).switch_on()\n}'}]",0.9,"The generated code uses '>' instead of '>=' for humidity conditions, which might lead to different triggering behavior."
5,TV가 꺼져 있고 블라인드가 닫혀 있으며 커튼이 열려 있으면 TV를 켜고 블라인드를 열어 줘. 에어컨이 자동 모드가 아니고 꺼져 있으면 자동 모드로 설정하고 전원을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Television).switch_switch == \""off\"") and ((#Blind).blind_blind == \""closed\"") and ((#Curtain).curtain_curtain == \""open\"")) {\n  (#Television).switch_on()\n  (#Blind).blind_open()\n}\nif (((#AirConditioner).airConditionerMode_airConditionerMode != \""auto\"") and ((#AirConditioner).switch_switch == \""off\"")) {\n  (#AirConditioner).airConditionerMode_setAirConditionerMode(\""auto\"")\n  (#AirConditioner).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (((#Television).switch_switch == ""off"") and ((#Blind).blind_blind == closed) and ((#Curtain).curtain_curtain == open)) {\n  (#Television).switch_on()\n  (#Blind).blind_open()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'if (((#AirConditioner).airConditionerMode_airConditionerMode != auto) and ((#AirConditioner).switch_switch == off)) {\n  (#AirConditioner).airConditionerMode_setAirConditionerMode(auto)\n  (#AirConditioner).switch_on()\n}'}]",0.95,"The generated code uses unquoted strings for some conditions, which might lead to syntax errors."
5,문이 열려 있고 알람이 꺼져 있으면 사이렌을 울리고 블라인드가 열려 있으면 닫아 줘. 에어컨이 꺼져 있고 온도가 30도 이상이면 냉방 모드로 설정하고 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#DoorLock).doorControl_door == \""open\"") and ((#Alarm).alarm_alarm == \""off\"")) {\n  (#Siren).sirenMode_setSirenMode(\""siren\"")\n  if ((#Blind).blind_blind == \""open\"") {\n    (#Blind).blind_close()\n  }\n}\nif (((#AirConditioner).switch_switch == \""off\"") and ((#TemperatureSensor).temperatureMeasurement_temperature >= 30.0)) {\n  (#AirConditioner).airConditionerMode_setAirConditionerMode(\""cool\"")\n  (#AirConditioner).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': ""if (((#DoorLock).doorControl_door == open) and ((#Alarm).alarm_alarm == off)) {\n  (#Siren).sirenMode_setSirenMode('siren')\n}\nif ((#Blind).blind_blind == open) {\n  (#Blind).blind_close()\n}""}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'if (((#AirConditioner).switch_switch == ""off"") and ((#TemperatureSensor).temperatureMeasurement_temperature > 30.0)) {\n  (#AirConditioner).airConditionerMode_setAirConditionerMode(\'cool\')\n  (#AirConditioner).switch_on()\n}'}]",0.85,The generated code uses unquoted strings and lacks nested if structure for the blind condition.
5,TV가 꺼져 있고 커튼이 닫혀 있으며 선풍기가 꺼져 있으면 TV를 켜고 커튼을 열어 줘. 스피커가 재생 중이고 조명이 꺼져 있으면 조명을 켜고 블라인드를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Television).switch_switch == \""off\"") and ((#Curtain).curtain_curtain == \""closed\"") and ((#Fan).switch_switch == \""off\"")) {\n  (#Television).switch_on()\n  (#Curtain).curtain_open()\n}\nif (((#Speaker).mediaPlayback_playbackStatus == \""playing\"") and ((#Light).switch_switch == \""off\"")) {\n  (#Light).switch_on()\n  (#Blind).blind_close()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (((#Television).switch_switch == ""off"") and ((#Curtain).curtain_curtain == ""closed"") and ((#Fan).switch_switch == ""off"")) {\n  (#Television).switch_on()\n  (#Curtain).curtain_open()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'if (((#Speaker).mediaPlayback_playbackStatus == ""playing"") and ((#Light).switch_switch == ""off"")) {\n  (#Light).switch_on()\n  (#Blind).blind_close()\n}'}]",1.0,
5,TV가 켜져 있고 스피커가 꺼져 있으며 조명이 꺼져 있으면 스피커를 켜고 조명을 켜 줘. 에어컨이 난방 모드이고 온도가 21도 이상이면 에어컨을 끄고 블라인드를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Television).switch_switch == \""on\"") and ((#Speaker).switch_switch == \""off\"") and ((#Light).switch_switch == \""off\"")) {\n  (#Speaker).switch_on()\n  (#Light).switch_on()\n}\nif (((#AirConditioner).airConditionerMode_airConditionerMode == \""heat\"") and ((#TemperatureSensor).temperatureMeasurement_temperature >= 21.0)) {\n  (#AirConditioner).switch_off()\n  (#Blind).blind_close()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (((#Television).switch_switch == ""on"") and ((#Speaker).switch_switch == ""off"") and (all(#Light).switch_switch == ""off"")) {\n  (#Speaker).switch_on()\n  all(#Light).switch_on()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'if (((#AirConditioner).airConditionerMode_airConditionerMode == ""heat"") and ((#AirConditioner).airConditionerMode_targetTemperature > 21.0)) {\n  (#AirConditioner).switch_off()\n  all(#Blind).blind_close()\n}'}]",0.85,The generated code uses 'all' for light condition and checks target temperature directly instead of using a sensor.
6,매일 아침 8시에 조명을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 8 * * *"", ""period"": 0, ""code"": ""(#Light).switch_on()""}","[{'name': 'TurnOnLightsAt8AM', 'cron': '0 8 * * *', 'period': -1, 'code': '(#Light).switch_on()'}]",1.0,
6,매일 오후 6시부터 7시 사이에 15초마다 커튼을 닫았다 열었다 해 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 18 * * *"", ""period"": 15000, ""code"": ""curtain_action := true\nif ((#Clock).clock_hour == 18) {\n  if (curtain_action == true) {\n    (#Curtain).curtain_close()\n    curtain_action = false\n  } else {\n    (#Curtain).curtain_open()\n    curtain_action = true\n  }\n} else {\n  break\n}""}","[{'name': 'CurtainToggleEvery15SecBetween6and7pm', 'cron': '0 18 * * *', 'period': 15000, 'code': 'state := ""closing""\nhour = 0\nif ((#Clock).clock_hour >= 19) {\n  break\n}\nhour = (#Clock).clock_hour\nif (hour < 18) {\n  break\n}\nif (state == ""closing"") {\n  all(#Curtain).curtain_close()\n  state = ""opening""\n} else {\n  all(#Curtain).curtain_open()\n  state = ""closing""\n}'}]",0.75,The generated code uses a different logic for toggling the curtain state and checks the hour condition differently.
6,주말 오후 10시부터 11시까지 3분마다 블라인드를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 22 * * 6,0"", ""period"": 180000, ""code"": ""if ((#Clock).clock_hour == 22) {\n  (#Blind).blind_close()\n} else {\n  break\n}""}","[{'name': 'Close blinds every 3 minutes from 10-11pm on weekends', 'cron': '0 22 * * 6,0', 'period': 180000, 'code': 'if ((#Clock).clock_hour >= 22) and ((#Clock).clock_hour < 23) and (((#Clock).clock_weekday == ""saturday"") or ((#Clock).clock_weekday == ""sunday"")) {\n  all(#Blind).blind_close()\n} else {\n  break\n}'}]",0.8,"The generated code uses a broader time range and checks for specific weekdays, which might lead to different behavior."
6,주말 오후 10시부터 11시까지 3초마다 제습기를 켜 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 22 * * 6,0"", ""period"": 3000, ""code"": ""if ((#Clock).clock_hour == 22) {\n  (#Dehumidifier).switch_on()\n} else {\n  break\n}""}","[{'name': 'Weekend Night Dehumidifier On', 'cron': '0 22 * * 6,0', 'period': 3000, 'code': 'if ((#Dehumidifier).switch_switch == off) {\n  (#Dehumidifier).switch_on()\n}'}]",0.7,"The generated code checks the dehumidifier state instead of the clock hour, which changes the logic."
7,10초마다 알람과 사이렌을 껐다 켰다 반복해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 10000, ""code"": ""alarm_state := true\nif (alarm_state == true) {\n  (#Alarm).alarm_off()\n  (#Siren).switch_off()\n  alarm_state = false\n} else {\n  (#Alarm).alarm_siren()\n  (#Siren).switch_on()\n  alarm_state = true\n}""}","[{'name': 'AlarmSirenToggle', 'cron': '', 'period': 10000, 'code': 'state := false\nif (state == false) {\n  all(#Alarm).alarm_off()\n  all(#Siren).switch_off()\n  state = true\n} else {\n  all(#Alarm).alarm_siren()\n  all(#Siren).switch_on()\n  state = false\n}'}]",0.9,"The generated code uses a different initial state for the toggle logic, which might lead to different initial behavior."
7,매일 30초마다 선풍기를 껐다 켰다 반복해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 30000, ""code"": ""fan_on := true\nif (fan_on == true) {\n  (#Fan).switch_off()\n  fan_on = false\n} else {\n  (#Fan).switch_on()\n  fan_on = true\n}""}","[{'name': 'Fan toggle every 30 seconds daily', 'cron': '0 0 * * *', 'period': 1000, 'code': 'toggleOn := true\nelapsed := 0\nduration := 30000\nif (elapsed >= duration) {\n  if (toggleOn == true) {\n    all(#Fan).switch_off()\n    toggleOn = false\n  } else {\n    all(#Fan).switch_on()\n    toggleOn = true\n  }\n  elapsed = 0\n} else {\n  elapsed = elapsed + period\n}'}]",0.8,"The generated code uses an elapsed time mechanism to control the toggle, which is more complex than the ground truth."
6,매일 자정에 TV를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 0 * * *"", ""period"": 0, ""code"": ""(#Television).switch_off()""}","[{'name': 'TurnOffTVAtMidnight', 'cron': '0 0 * * *', 'period': -1, 'code': '(#Television).switch_off()'}]",1.0,
6,평일 오전 8시부터 자정까지 한 시간마다 조명을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 8-23 * * 1-5"", ""period"": 0, ""code"": ""(#Light).switch_on()""}","[{'name': 'Hourly Lights On Weekdays', 'cron': '0 * * * 1-5', 'period': 0, 'code': 'if (((#Clock).clock_hour >= 8) and ((#Clock).clock_hour < 24)) {\n  (#Light).switch_on()\n} else {\n  (#Light).switch_off()\n}'}]",0.7,"The generated code uses a broader time range and includes an off condition, which changes the logic."
4,창문이 열리면 알람의 사이렌을 울려 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#Window).windowControl_window == \""open\"")\n(#Alarm).alarm_siren()""}","[{'name': 'AlarmSirenOnWindowOpen', 'cron': '', 'period': -1, 'code': 'if ((#Window).windowControl_window == open) {\n  if (any(#Alarm).alarm_alarm != siren) {\n    if (any(#Alarm)) {\n      all(#Alarm).alarm_siren()\n    } else if (any(#Siren)) {\n      all(#Siren).switch_on()\n      all(#Siren).sirenMode_setSirenMode(siren)\n    }\n  }\n}'}]",0.6,"The generated code uses a complex nested condition instead of a simple wait-until structure, altering the logic."
3,토양 수분이 20% 이상이었다가 이하가 되면 관개 장치를 작동시켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity >= 20.0)\nwait until((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 20.0)\n(#Irrigator).switch_on()""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity > 20.0) {\n  (#Irrigator).switch_on()\n}\nif ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 20.0) {\n  (#Irrigator).switch_on()\n}'}]",0.5,"The generated code uses immediate if conditions instead of wait-until, which changes the timing and logic."
3,움직임이 감지되면 최대 3번까지 조명을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""motion_count := 0\nprev_motion := \""inactive\""\ncurrent = (#MotionSensor).motionSensor_motion\nif (current == \""active\"") and (prev_motion == \""inactive\"") {\n  if (motion_count < 3) {\n    (#Light).switch_on()\n    motion_count = motion_count + 1\n  }\n}\nprev_motion = current""}","[{'name': 'MotionLightControl', 'cron': '', 'period': 100, 'code': 'count := 0\ntriggered := false\nif ((#MotionSensor).motionSensor_motion == ""active"") {\n  if (triggered == false and count < 3) {\n    (#Light).switch_on()\n    count = count + 1\n    triggered = true\n  }\n} else {\n  triggered = false\n}'}]",0.85,"The generated code lacks the previous motion state check, which might lead to different triggering behavior."
3,온도가 35도 이상이 되면 에어컨을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#TemperatureSensor).temperatureMeasurement_temperature >= 35.0)\n(#AirConditioner).switch_on()""}","[{'name': 'AirConditionerOnHighTemp', 'cron': '', 'period': 1000, 'code': 'triggered := false\ntemp = (#TemperatureSensor).temperatureMeasurement_temperature\nif (temp > 35.0) {\n  if (triggered == false) {\n    (#AirConditioner).switch_on()\n    triggered = true\n  }\n} else {\n  triggered = false\n}'}]",0.7,"The generated code uses an immediate if condition with a triggered flag instead of a wait-until, altering the logic."
3,습도가 80% 이상이 되면 블라인드를 내려 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#HumiditySensor).relativeHumidityMeasurement_humidity >= 80.0)\n(#Blind).blind_close()""}","[{'name': 'LowerBlindOnHighHumidity', 'cron': '', 'period': 1000, 'code': 'if ((#HumiditySensor).relativeHumidityMeasurement_humidity > 80.0) {\n  (#Blind).blind_close()\n}'}]",0.8,"The generated code uses an immediate if condition instead of a wait-until, which might lead to different timing."
3,블라인드가 닫히면 ‘블라인드가 닫혔습니다’라고 말해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#Blind).blind_blind == \""closed\"")\n(#Speaker).mediaPlayback_speak(\""Blinds are closed\"")""}","[{'name': 'Scenario1', 'cron': '', 'period': 100, 'code': 'triggered := false\nif (all(#Blind).blind_blind == closed) {\n  if (triggered == false) {\n    (#Speaker).mediaPlayback_speak(""블라인드가 닫혀 있습니다."")\n    triggered = true\n  }\n} else {\n  triggered = false\n}'}]",0.6,"The generated code uses an immediate if condition with a triggered flag instead of a wait-until, altering the logic."
3,TV가 꺼지면 스피커를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#Television).switch_switch == \""off\"")\n(#Speaker).switch_off()""}","[{'name': 'TurnOffSpeakersWhenTVOff', 'cron': '', 'period': -1, 'code': 'if ((#Television).switch_switch == ""off"") {\n  all(#Speaker).switch_off()\n}'}]",0.8,"The generated code uses an immediate if condition instead of a wait-until, which might lead to different timing."
3,커튼이 3번 열렸다 닫히면 조명을 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""close_count := 0\nprev_state := \""closed\""\nopened := false\ncurr = (#Curtain).curtain_curtain\nif (curr == \""open\"") and (prev_state == \""closed\"") {\n  opened = true\n}\nif (curr == \""closed\"") and (prev_state == \""open\"") and (opened == true) {\n  close_count = close_count + 1\n  opened = false\n}\nprev_state = curr\nif (close_count >= 3) {\n  (#Light).switch_off()\n  break\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 100, 'code': 'count := 0\ncurtainOpened := false\ncurtainClosed := false\nif ((#Curtain).curtain_curtain == ""open"") {\n  if (curtainOpened == false) {\n    curtainOpened = true\n    curtainClosed = false\n  }\n} else if ((#Curtain).curtain_curtain == ""closed"") {\n  if ((curtainOpened == true) and (curtainClosed == false)) {\n    count = count + 1\n    curtainClosed = true\n    curtainOpened = false\n  }\n}\nif (count >= 3) {\n  all(#Light).switch_off()\n  break\n}'}]",0.9,"The generated code uses a different logic for tracking curtain state changes, which might lead to different behavior."
4,제습기가 꺼지면 다시 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#Dehumidifier).switch_switch == \""off\"")\n(#Dehumidifier).switch_on()""}","[{'name': 'DehumidifierAutoOn', 'cron': '', 'period': 100, 'code': 'dehumidifierWasOn := false\ncurrentState = (#Dehumidifier).switch_switch\nif (currentState == ""on"") {\n  dehumidifierWasOn = true\n} else {\n  if ((currentState == ""off"") and (dehumidifierWasOn == true)) {\n    (#Dehumidifier).switch_on()\n    dehumidifierWasOn = false\n  }\n}'}]",0.7,"The generated code uses an immediate if condition with a state flag instead of a wait-until, altering the logic."
4,재실 센서에서 더 이상 감지가 안 되면 ‘문이 열렸습니다’라고 말해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#PresenceSensor).presenceSensor_presence == \""not present\"")\n(#Speaker).mediaPlayback_speak(\""Door is open\"")""}","[{'name': 'SayWhenNoOccupancy', 'cron': '', 'period': 100, 'code': 'no_presence := false\nif ((#OccupancySensor).presenceSensor_presence == present) {\n  no_presence = false\n} else {\n  if (no_presence == false) {\n    (#Speaker).mediaPlayback_speak(""문이 열려 있습니다."")\n    no_presence = true\n  }\n}'}]",0.6,"The generated code uses an immediate if condition with a state flag instead of a wait-until, altering the logic."
2,토양 습도가 30% 미만이면 5초 후 급수기를 작동해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 30.0) {\n  (#Clock).clock_delay(5000)\n  (#Irrigator).irrigatorOperatingState_startWatering()\n}""}","[{'name': 'SoilHumidityWatererDelay', 'cron': '', 'period': 100, 'code': 'triggered := false\nif ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 30.0) {\n  if (triggered == false) {\n    (#Clock).clock_delay(5000)\n    (#Irrigator).switch_on()\n    triggered = true\n  }\n} else {\n  triggered = false\n}'}]",0.9,"The generated code uses a triggered flag and a different method for starting watering, which might lead to different behavior."
3,창문이 열려 있고 온도가 35도 이상이면 10초 대기 후 블라인드를 내려 줘.,"{""name"": ""Scenario2"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Window).windowControl_window == \""open\"") and ((#TemperatureSensor).temperatureMeasurement_temperature >= 35.0)) {\n  (#Clock).clock_delay(10000)\n  (#Blind).blind_close()\n}""}","[{'name': 'LowerBlindsIfWindowOpenAndHot', 'cron': '', 'period': 100, 'code': ""triggered := false\nif ((any(#Window).windowControl_window == 'open') and (#TemperatureSensor).temperatureMeasurement_temperature > 35.0) {\n  if (triggered == false) {\n    triggered = true\n    (#Clock).clock_delay(10000)\n    all(#Blind).blind_close()\n  }\n} else {\n  triggered = false\n}""}]",0.85,"The generated code uses a triggered flag and 'any' for window condition, which might lead to different behavior."
4,"습도가 80% 이상이면 3초 뒤 제습기를 켜고, 7초 더 지난 후 창문을 닫아 줘.","{""name"": ""Scenario3"", ""cron"": """", ""period"": -1, ""code"": ""if ((#HumiditySensor).relativeHumidityMeasurement_humidity >= 80.0) {\n  (#Clock).clock_delay(3000)\n  (#Dehumidifier).switch_on()\n  (#Clock).clock_delay(7000)\n  (#Window).windowControl_close()\n}""}","[{'name': 'HumidityDehumidifierWindowControl', 'cron': '', 'period': -1, 'code': 'if ((#HumiditySensor).relativeHumidityMeasurement_humidity > 80.0) {\n  (#Clock).clock_delay(3000)\n  (#Dehumidifier).switch_on()\n  (#Clock).clock_delay(7000)\n  (#Window).windowControl_close()\n}'}]",0.95,"The generated code uses '>' instead of '>=' for humidity condition, which might lead to different triggering behavior."
4,빛의 세기가 100룩스 이하면 5초 대기 후 LED 조명을 켜 줘.,"{""name"": ""Scenario4"", ""cron"": """", ""period"": -1, ""code"": ""if ((#LightSensor).lightLevel_light <= 100.0) {\n  (#Clock).clock_delay(5000)\n  (#Light).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#LightSensor).lightLevel_light < 100.0) {\n  (#Clock).clock_delay(5000)\n  (#Light).switch_on()\n}'}]",0.95,"The generated code uses '<' instead of '<=' for light level condition, which might lead to different triggering behavior."
4,급수기를 작동 후 10초 기다렸다가 환풍기를 켜 줘.,"{""name"": ""Scenario5"", ""cron"": """", ""period"": -1, ""code"": ""(#Irrigator).irrigatorOperatingState_startWatering()\n(#Clock).clock_delay(10000)\n(#Fan).switch_on()""}","[{'name': 'IrrigatorFanDelay', 'cron': '', 'period': 100, 'code': 'waited := false\nirrigating := false\nif ((#Irrigator).irrigatorOperatingState_irrigatorOperatingState == ""watering"") {\n  irrigating = true\n  waited = false\n}\nif ((irrigating == true) and ((#Irrigator).irrigatorOperatingState_irrigatorOperatingState != ""watering"")) {\n  if (waited == false) {\n    (#Clock).clock_delay(10000)\n    waited = true\n    (#Fan).switch_on()\n  }\n  irrigating = false\n}'}]",0.8,"The generated code uses a more complex state tracking mechanism, which might lead to different behavior."
