index,category,command_kor,command_eng,gt_raw,connected_devices,gt,profile,output_joicode,output_name,output_cron,output_period,output_code,output_model_label,output_request_model,output_selected_model,output_translated_sentence,output_generation_error,output_response_time,output_prompt_tokens,output_completion_tokens,output_total_tokens,det_row_no,det_dataset_index,det_command,det_pass,det_sdet,det_script_similarity,det_fatal_reasons,det_predicted_services,det_reference_script,det_predicted_script
23,1,문을 닫아줘.,Close the door.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Door).Close()""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Door).Door_Close()""}",version0_12,"{""name"": ""LockDoor"", ""cron"": """", ""period"": -1, ""code"": ""(#Door).Door_Close()""}",LockDoor,,-1,(#Door).Door_Close(),Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,임의의 문을 닫는다.,,12.0909 seconds,31159,38,31197,23,23,문을 닫아줘.,False,0.0,1.0,unknown_services:Door_Close,Door_Close,"
(#Door).Door_Close()",(#Door).Door_Close()
24,1,펌프를 일반 모드로 설정해줘.,Set the pump to normal mode.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Pump).SetPumpMode(\""normal\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Pump).Pump_SetPumpMode(\""normal\"")""}",version0_12,"{""name"": ""SetPumpMode"", ""cron"": """", ""period"": -1, ""code"": ""(#Pump).Pump_SetPumpMode(\""normal\"")""}",SetPumpMode,,-1,"(#Pump).Pump_SetPumpMode(""normal"")",Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,임의의 펌프를 일반 모드로 설정한다.,,12.8710 seconds,31165,48,31213,24,24,펌프를 일반 모드로 설정해줘.,False,0.0,1.0,unknown_services:Pump_SetPumpMode,Pump_SetPumpMode,"
(#Pump).Pump_SetPumpMode(""normal"")","(#Pump).Pump_SetPumpMode(""normal"")"
25,1,로봇 청소기를 멈춰줘.,Stop the robot vacuum cleaner.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#RobotVacuumCleaner).SetRobotVacuumCleanerModeMode(\""stop\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#RobotVacuumCleaner).RobotVacuumCleaner_SetRobotVacuumCleanerModeMode(\""stop\"")""}",version0_12,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#RobotVacuumCleaner).robotVacuumCleanerMode_setRobotVacuumCleanerMode(\""stop\"")""}",Scenario1,,-1,"(#RobotVacuumCleaner).robotVacuumCleanerMode_setRobotVacuumCleanerMode(""stop"")",Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,임의의 로봇청소기를 정지 모드로 설정한다.,,12.6559 seconds,31163,56,31219,25,25,로봇 청소기를 멈춰줘.,False,0.0,0.923077,unknown_services:robotVacuumCleanerMode_setRobotVacuumCleanerMode,robotVacuumCleanerMode_setRobotVacuumCleanerMode,"
(#RobotVacuumCleaner).RobotVacuumCleaner_SetRobotVacuumCleanerModeMode(""stop"")","(#RobotVacuumCleaner).robotVacuumCleanerMode_setRobotVacuumCleanerMode(""stop"")"
26,1,"스피커로 ""music.mp3"" 재생해줘.","Play ""music.mp3"" through the speaker.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Speaker).Play(\""music.mp3\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Speaker).Speaker_Play(\""music.mp3\"")""}",version0_12,"{""name"": ""PlayMusic"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).Speaker_Play(\""music.mp3\"")""}",PlayMusic,,-1,"(#Speaker).Speaker_Play(""music.mp3"")",Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,임의의 스피커에서 music.mp3 음악을 재생한다.,,12.2891 seconds,31168,43,31211,26,26,"스피커로 ""music.mp3"" 재생해줘.",False,0.0,1.0,unknown_services:Speaker_Play,Speaker_Play,"
(#Speaker).Speaker_Play(""music.mp3"")","(#Speaker).Speaker_Play(""music.mp3"")"
27,1,스피커 볼륨을 최대로 해줘.,Set the speaker volume to maximum.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""
(#Speaker).SetVolume(100)""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""
(#Speaker).Speaker_SetVolume(100)""}",version0_12,"{""name"": ""SetSpeakerVolumeMax"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).Speaker_Volume_setVolume(100)""}",SetSpeakerVolumeMax,,-1,(#Speaker).Speaker_Volume_setVolume(100),Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,임의의 스피커 볼륨을 최대치로 설정한다.,,12.1377 seconds,31166,47,31213,27,27,스피커 볼륨을 최대로 해줘.,False,0.0,0.0,missing_reference | unknown_services:Speaker_Volume_setVolume,Speaker_Volume_setVolume,,(#Speaker).Speaker_Volume_setVolume(100)
28,1,스피커 볼륨을 하나 낮춰줘.,Lower the speaker volume by one.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Speaker).VolumeDown()""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Speaker).Speaker_VolumeDown()""}",version0_12,"{""name"": ""ReduceSpeakerVolume"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).Speaker_VolumeDown()""}",ReduceSpeakerVolume,,-1,(#Speaker).Speaker_VolumeDown(),Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,임의의 스피커의 볼륨을 낮춘다.,,12.3986 seconds,31167,41,31208,28,28,스피커 볼륨을 하나 낮춰줘.,False,0.0,1.0,unknown_services:Speaker_VolumeDown,Speaker_VolumeDown,"
(#Speaker).Speaker_VolumeDown()",(#Speaker).Speaker_VolumeDown()
29,1,벨브를 열어줘.,Open the valve.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Valve).Open()""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Valve).Valve_Open()""}",version0_12,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Blind).windowShade_open()""}",Scenario1,,-1,(#Blind).windowShade_open(),Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,임의의 블라인드를 연다.,,12.4591 seconds,31160,41,31201,29,29,벨브를 열어줘.,False,0.0,0.541667,unknown_services:windowShade_open,windowShade_open,"
(#Valve).Valve_Open()",(#Blind).windowShade_open()
30,1,TV 30번 채널 틀어줘.,Set the TV channel to 30.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Television).SetChannel(30)""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Television).Television_SetChannel(30)""}",version0_12,"{""name"": ""TVChannel30"", ""cron"": """", ""period"": -1, ""code"": ""(#Television).Television_SetChannel(30)""}",TVChannel30,,-1,(#Television).Television_SetChannel(30),Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,임의의 텔레비전 채널을 30번으로 설정한다.,,12.4096 seconds,31167,46,31213,30,30,TV 30번 채널 틀어줘.,False,0.0,1.0,unknown_services:Television_SetChannel,Television_SetChannel,"
(#Television).Television_SetChannel(30)",(#Television).Television_SetChannel(30)
1,2,거실 조명을 노란색으로 설정해줘.,Set the living room light to yellow.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).SetColor(\""255|255|0\"")""}","{'LivingRoom_Light': {'category': ['Light', 'ColorControl'], 'tags': ['LivingRoom', 'Light', 'ColorControl']}, 'Kitchen_Light': {'category': ['Light', 'ColorControl'], 'tags': ['Kitchen', 'Light', 'ColorControl']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).ColorControl_SetColor(\""255|255|0\"")""}",version0_12,"{""name"": ""SetLivingRoomLightToYellow"", ""cron"": """", ""period"": -1, ""code"": ""(#Light).ColorControl_SetColor(\""255|255|0\"")""}",SetLivingRoomLightToYellow,,-1,"(#Light).ColorControl_SetColor(""255|255|0"")",Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,임의의 조명의 색상을 노란색으로 설정한다.,,12.5331 seconds,31165,55,31220,31,1,거실 조명을 노란색으로 설정해줘.,False,0.0,0.886598,unknown_services:ColorControl_SetColor,ColorControl_SetColor,"(#LivingRoom #Light).ColorControl_SetColor(""255|255|0"")","(#Light).ColorControl_SetColor(""255|255|0"")"
2,2,카메라로 회의실 사진을 촬영해줘.,Capture an image of the meeting room with the camera.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#MeetingRoom #Camera).CaptureImage()""}","{'MeetingRoom_Camera': {'category': 'Camera', 'tags': ['MeetingRoom', 'Camera']}, 'Hallway_Camera': {'category': 'Camera', 'tags': ['Hallway', 'Camera']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#MeetingRoom #Camera).Camera_CaptureImage()""}",version0_12,"{""name"": ""MeetingRoomPhoto"", ""cron"": """", ""period"": -1, ""code"": ""(#Camera).camera_capture()""}",MeetingRoomPhoto,,-1,(#Camera).camera_capture(),Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,임의의 카메라로 사진을 촬영한다.,,12.2814 seconds,31169,39,31208,32,2,카메라로 회의실 사진을 촬영해줘.,False,0.0,0.695652,unknown_services:camera_capture,camera_capture,(#MeetingRoom #Camera).Camera_CaptureImage(),(#Camera).camera_capture()
3,2,거실 조명의 밝기를 80%로 설정해줘.,Set the brightness of the living room light to 80%.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).MoveToBrightness(80, 0)""}","{'LivingRoom_Light': {'category': 'Light', 'tags': ['LivingRoom', 'Light']}, 'Bedroom_Light': {'category': 'Light', 'tags': ['Bedroom', 'Light']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).Light_MoveToBrightness(80, 0)""}",version0_12,"{""name"": ""SetLivingRoomLightBrightness"", ""cron"": """", ""period"": -1, ""code"": ""(#Light).Light_SetBrightness(80)""}",SetLivingRoomLightBrightness,,-1,(#Light).Light_SetBrightness(80),Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,임의의 조명의 밝기를 80%로 설정한다.,,12.2770 seconds,31169,45,31214,33,3,거실 조명의 밝기를 80%로 설정해줘.,False,0.0,0.75,unknown_services:Light_SetBrightness,Light_SetBrightness,"(#LivingRoom #Light).Light_MoveToBrightness(80, 0)",(#Light).Light_SetBrightness(80)
4,2,연구실 제습기를 모두 AI건조모드로 설정해줘.,Set all dehumidifiers in the lab to AI drying mode.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Lab #Dehumidifier).SetDehumidifierMode(\""AIDrying\"")""}","{'Lab_Dehumidifier_1': {'category': 'Dehumidifier', 'tags': ['Lab', 'North', 'Dehumidifier']}, 'Lab_Dehumidifier_2': {'category': 'Dehumidifier', 'tags': ['Lab', 'South', 'Dehumidifier']}, 'Office_Dehumidifier': {'category': 'Dehumidifier', 'tags': ['Office', 'Dehumidifier']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Lab #Dehumidifier).Dehumidifier_SetDehumidifierMode(\""AIDrying\"")""}",version0_12,"{""name"": ""SetDehumidifierMode"", ""cron"": """", ""period"": -1, ""code"": ""all(#Dehumidifier).Dehumidifier_SetMode(\""AI\"")""}",SetDehumidifierMode,,-1,"all(#Dehumidifier).Dehumidifier_SetMode(""AI"")",Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,모든 제습기의 모드를 AI로 설정한다.,,12.5553 seconds,31168,53,31221,34,4,연구실 제습기를 모두 AI건조모드로 설정해줘.,False,0.0,0.803571,unknown_services:Dehumidifier_SetMode,Dehumidifier_SetMode,"all(#Lab #Dehumidifier).Dehumidifier_SetDehumidifierMode(""AIDrying"")","all(#Dehumidifier).Dehumidifier_SetMode(""AI"")"
5,2,"거실 조명의 색조는 240, 채도는 80으로 맞춰줘.",Set the hue of the living room light to 240 and the saturation to 80.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).MoveToHueAndSaturation(240, 80)""}","{'LivingRoom_Light': {'category': 'Light', 'tags': ['LivingRoom', 'Light']}, 'Kitchen_Light': {'category': 'Light', 'tags': ['Kitchen', 'Light']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).Light_MoveToHueAndSaturation(240, 80)""}",version0_12,"{""name"": ""AdjustLivingRoomLight"", ""cron"": """", ""period"": -1, ""code"": ""(#Light).Light_SetColor(\""240|80\"")""}",AdjustLivingRoomLight,,-1,"(#Light).Light_SetColor(""240|80"")",Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,임의의 조명의 색상을 240과 80으로 설정한다.,,12.7105 seconds,31179,49,31228,35,5,"거실 조명의 색조는 240, 채도는 80으로 맞춰줘.",False,0.0,0.561798,unknown_services:Light_SetColor,Light_SetColor,"(#LivingRoom #Light).Light_MoveToHueAndSaturation(240, 80)","(#Light).Light_SetColor(""240|80"")"
6,2,짝수 태그 로봇 청소기를 모두 자동 모드로 설정해줘.,Set all robot vacuum cleaners with even tags to auto mode.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Even #RobotVacuumCleaner).SetRobotVacuumCleanerModeMode(\""auto\"")""}","{'Robot_Even_1': {'category': 'RobotVacuumCleaner', 'tags': ['Even', 'RobotVacuumCleaner']}, 'Robot_Odd_1': {'category': 'RobotVacuumCleaner', 'tags': ['Odd', 'RobotVacuumCleaner']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Even #RobotVacuumCleaner).RobotVacuumCleaner_SetRobotVacuumCleanerModeMode(\""auto\"")""}",version0_12,"{""name"": ""SetEvenTagRobotsToAutoMode"", ""cron"": """", ""period"": -1, ""code"": ""all(#EvenTagRobot).robotVacuumCleanerMode_setRobotVacuumCleanerMode('auto')""}",SetEvenTagRobotsToAutoMode,,-1,all(#EvenTagRobot).robotVacuumCleanerMode_setRobotVacuumCleanerMode('auto'),Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,모든 짝수 태그 로봇 청소기를 자동 모드로 설정한다.,,12.6046 seconds,31174,60,31234,36,6,짝수 태그 로봇 청소기를 모두 자동 모드로 설정해줘.,False,0.0,0.745342,unknown_services:robotVacuumCleanerMode_setRobotVacuumCleanerMode,robotVacuumCleanerMode_setRobotVacuumCleanerMode,"all(#Even #RobotVacuumCleaner).RobotVacuumCleaner_SetRobotVacuumCleanerModeMode(""auto"")",all(#EvenTagRobot).robotVacuumCleanerMode_setRobotVacuumCleanerMode('auto')
7,2,모든 도어락을 잠궈줘.,Lock all door locks.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#DoorLock).Lock()""}","{'FrontDoor_Lock': {'category': 'DoorLock', 'tags': ['Front', 'DoorLock']}, 'BackDoor_Lock': {'category': 'DoorLock', 'tags': ['Back', 'DoorLock']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#DoorLock).DoorLock_Lock()""}",version0_12,"{""name"": ""AllDoorLocksLocked"", ""cron"": """", ""period"": -1, ""code"": ""all(#DoorLock).lock()""}",AllDoorLocksLocked,,-1,all(#DoorLock).lock(),Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,모든 도어락을 잠가라.,,12.2475 seconds,31162,42,31204,37,7,모든 도어락을 잠궈줘.,False,0.0,0.784314,unknown_services:lock,lock,all(#DoorLock).DoorLock_Lock(),all(#DoorLock).lock()
8,2,구역1의 에어컨의 목표 온도를 18도로 설정해줘.,Set the target temperature of the air conditioner in Sector1 to 18 degrees.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Sector1 #AirConditioner).SetTargetTemperature(18)""}","{'Sector1_AC': {'category': 'AirConditioner', 'tags': ['Sector1', 'AirConditioner']}, 'Sector2_AC': {'category': 'AirConditioner', 'tags': ['Sector2', 'AirConditioner']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Sector1 #AirConditioner).AirConditioner_SetTargetTemperature(18)""}",version0_12,"{""name"": ""SetACTemperature"", ""cron"": """", ""period"": -1, ""code"": ""(#Area1_AirConditioner).AirConditioner_SetTargetTemperature(18)""}",SetACTemperature,,-1,(#Area1_AirConditioner).AirConditioner_SetTargetTemperature(18),Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,먼저 임의의 에어컨의 목표 온도를 18도로 설정한다.,,12.4647 seconds,31175,51,31226,38,8,구역1의 에어컨의 목표 온도를 18도로 설정해줘.,False,0.0,0.921875,unknown_services:AirConditioner_SetTargetTemperature,AirConditioner_SetTargetTemperature,(#Sector1 #AirConditioner).AirConditioner_SetTargetTemperature(18),(#Area1_AirConditioner).AirConditioner_SetTargetTemperature(18)
9,2,안방의 공기청정기를 수면모드로 바꿔줘.,Change the air purifier in the bedroom to sleep mode.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Bedroom #AirPurifier).SetAirPurifierMode(\""sleep\"")""}","{'Bedroom_AP': {'category': 'AirPurifier', 'tags': ['Bedroom', 'AirPurifier']}, 'LivingRoom_AP': {'category': 'AirPurifier', 'tags': ['LivingRoom', 'AirPurifier']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Bedroom #AirPurifier).AirPurifier_SetAirPurifierMode(\""sleep\"")""}",version0_12,"{""name"": ""ChangeAirPurifierMode"", ""cron"": """", ""period"": -1, ""code"": ""(#AirPurifier).AirPurifierMode_setAirPurifierMode(\""sleep\"")""}",ChangeAirPurifierMode,,-1,"(#AirPurifier).AirPurifierMode_setAirPurifierMode(""sleep"")",Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,임의의 공기청정기를 슬립 모드로 설정한다.,,12.7000 seconds,31169,57,31226,39,9,안방의 공기청정기를 수면모드로 바꿔줘.,False,0.0,0.883333,unknown_services:AirPurifierMode_setAirPurifierMode,AirPurifierMode_setAirPurifierMode,"(#Bedroom #AirPurifier).AirPurifier_SetAirPurifierMode(""sleep"")","(#AirPurifier).AirPurifierMode_setAirPurifierMode(""sleep"")"
10,2,주방의 모든 벨브를 닫아줘.,Close all valves in the kitchen.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Kitchen #Valve).Close()""}","{'Kitchen_Valve_Gas': {'category': 'Valve', 'tags': ['Kitchen', 'Gas', 'Valve']}, 'Kitchen_Valve_Water': {'category': 'Valve', 'tags': ['Kitchen', 'Water', 'Valve']}, 'Bathroom_Valve': {'category': 'Valve', 'tags': ['Bathroom', 'Valve']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Kitchen #Valve).Valve_Close()""}",version0_12,"{""name"": ""CloseAllValvesInKitchen"", ""cron"": """", ""period"": -1, ""code"": ""all(#Kitchen_Valve).valve_close()""}",CloseAllValvesInKitchen,,-1,all(#Kitchen_Valve).valve_close(),Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,모든 주방 밸브를 닫아라.,,12.5046 seconds,31165,46,31211,40,10,주방의 모든 벨브를 닫아줘.,False,0.0,0.909091,unknown_services:valve_close,valve_close,all(#Kitchen #Valve).Valve_Close(),all(#Kitchen_Valve).valve_close()
11,2,모든 금고를 열어줘.,Open all safes.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Safe).Unlock()""}","{'Office_Safe': {'category': 'Safe', 'tags': ['Office', 'Safe']}, 'Bedroom_Safe': {'category': 'Safe', 'tags': ['Bedroom', 'Safe']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Safe).Safe_Unlock()""}",version0_12,"{""name"": ""AllLocksOpen"", ""cron"": """", ""period"": -1, ""code"": ""all(#Safe).Safe_Lock()""}",AllLocksOpen,,-1,all(#Safe).Safe_Lock(),Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,모든 금고를 잠금 해제한다.,,12.1754 seconds,31161,42,31203,41,11,모든 금고를 열어줘.,False,0.0,0.913043,unknown_services:Safe_Lock,Safe_Lock,all(#Safe).Safe_Unlock(),all(#Safe).Safe_Lock()
12,2,회의실 녹음기로 10초 동안 녹음해서 test.wav로 저장해줘.,Record for 10 seconds with the meeting room recorder and save it as test.wav.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#MeetingRoom #AudioRecorder).RecordWithDuration(\""test.wav\"", 10)""}","{'MeetingRoom_Recorder': {'category': 'AudioRecorder', 'tags': ['MeetingRoom', 'AudioRecorder']}, 'Lab_Recorder': {'category': 'AudioRecorder', 'tags': ['Lab', 'AudioRecorder']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#MeetingRoom #AudioRecorder).AudioRecorder_RecordWithDuration(\""test.wav\"", 10)""}",version0_12,"{""name"": ""MeetingRoomRecording"", ""cron"": """", ""period"": -1, ""code"": ""(#MeetingRoomRecorder).recordStart(test.wav)\n(#Clock).clock_delay(10000)\n(#MeetingRoomRecorder).recordStop()""}",MeetingRoomRecording,,-1,"(#MeetingRoomRecorder).recordStart(test.wav)
(#Clock).clock_delay(10000)
(#MeetingRoomRecorder).recordStop()",Local5080_qwen-7b_svc-v2.0.1,gpt_mg.version0_12,Local5080_qwen-7b_svc-v2.0.1,"먼저 임의의 회의실 녹음기를 사용해 test.wav 녹음을 시작하고, 10초간 대기한 후 녹음을 중지한다.",,12.7997 seconds,31177,65,31242,42,12,회의실 녹음기로 10초 동안 녹음해서 test.wav로 저장해줘.,False,0.0,0.472527,"unknown_services:clock_delay,recordStart,recordStop","clock_delay, recordStart, recordStop","(#MeetingRoom #AudioRecorder).AudioRecorder_RecordWithDuration(""test.wav"", 10)","(#MeetingRoomRecorder).recordStart(test.wav)
(#Clock).clock_delay(10000)
(#MeetingRoomRecorder).recordStop()"
