index,category,command_kor,command_eng,gt,connected_devices,gt_converted,profile,output_joicode,output_name,output_cron,output_period,output_code,output_model_label,output_request_model,output_selected_model,output_translated_sentence,output_generation_error,output_response_time,output_prompt_tokens,output_completion_tokens,output_total_tokens,det_row_no,det_dataset_index,det_command,det_pass,det_sdet,det_script_similarity,det_fatal_reasons,det_predicted_services,det_reference_script,det_predicted_script
8,3,"충전기의 전류가 10암페어 이상이면, 긴급 사이렌을 울려줘.","If the charger current is 10 amperes or above, sound the emergency siren.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Charger).Current >= 10) {\n\n    (#Siren).SetSirenMode(\""emergency\"")\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Charger).Charger_Current >= 10) {\n\n    (#Siren).Siren_SetSirenMode(\""emergency\"")\n\n}""}",version0_13,"{""name"": ""HighCurrentAlarm"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Charger).currentMeasurement_current >= 10) {\n  (#Siren).sirenMode_setSirenMode(\""siren\"")\n}""}",HighCurrentAlarm,,-1,"if ((#Charger).currentMeasurement_current >= 10) {
  (#Siren).sirenMode_setSirenMode(""siren"")
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"임의의 충전기의 전류가 10 이상이면, 임의의 사이렌을 울린다.",,15.1107 seconds,45846,68,45914,68,8,"충전기의 전류가 10암페어 이상이면, 긴급 사이렌을 울려줘.",True,0.773006,0.773006,,"currentMeasurement_current, sirenMode_setSirenMode","
if ((#Charger).Charger_Current >= 10) {

    (#Siren).Siren_SetSirenMode(""emergency"")

}","if ((#Charger).currentMeasurement_current >= 10) {
  (#Siren).sirenMode_setSirenMode(""siren"")
}"
9,3,펌프가 노말 모드이면 맥시멈 모드로 설정해줘.,"If the pump is in normal mode, set it to maximum mode.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Pump).PumpMode == \""normal\"") {\n\n    (#Pump).SetPumpMode(\""maximum\"")\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Pump).Pump_PumpMode == \""normal\"") {\n\n    (#Pump).Pump_SetPumpMode(\""maximum\"")\n\n}""}",version0_13,"{""name"": ""SetMaxModeIfNormal"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Pump).pumpOperationMode_currentOperationMode == \""normal\"") {\n  (#Pump).pumpOperationMode_setOperationMode(\""maximum\"")\n}""}",SetMaxModeIfNormal,,-1,"if ((#Pump).pumpOperationMode_currentOperationMode == ""normal"") {
  (#Pump).pumpOperationMode_setOperationMode(""maximum"")
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"펌프의 현재 작동 모드가 정상일 때, 펌프의 작동 모드를 최대 모드로 설정한다.",,15.5431 seconds,45839,72,45911,69,9,펌프가 노말 모드이면 맥시멈 모드로 설정해줘.,True,0.684492,0.684492,,"pumpOperationMode_currentOperationMode, pumpOperationMode_setOperationMode","
if ((#Pump).Pump_PumpMode == ""normal"") {

    (#Pump).Pump_SetPumpMode(""maximum"")

}","if ((#Pump).pumpOperationMode_currentOperationMode == ""normal"") {
  (#Pump).pumpOperationMode_setOperationMode(""maximum"")
}"
10,3,"스피커가 재생중이면, 멈춰줘.","If the speaker is playing, stop it.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Speaker).PlaybackState == \""playing\"") {\n\n    (#Speaker).Stop()\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Speaker).Speaker_PlaybackState == \""playing\"") {\n\n    (#Speaker).Speaker_Stop()\n\n}""}",version0_13,"{""name"": ""StopSpeaker"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Speaker).mediaPlayback_playbackStatus == \""playing\"") {\n  (#Speaker).mediaPlayback_stop()\n}""}",StopSpeaker,,-1,"if ((#Speaker).mediaPlayback_playbackStatus == ""playing"") {
  (#Speaker).mediaPlayback_stop()
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,임의의 스피커가 재생 중이면 먼저 재생을 중지한다.,,15.0074 seconds,45834,58,45892,70,10,"스피커가 재생중이면, 멈춰줘.",True,0.745342,0.745342,,"mediaPlayback_playbackStatus, mediaPlayback_stop","
if ((#Speaker).Speaker_PlaybackState == ""playing"") {

    (#Speaker).Speaker_Stop()

}","if ((#Speaker).mediaPlayback_playbackStatus == ""playing"") {
  (#Speaker).mediaPlayback_stop()
}"
11,3,"건조기가 저소음 모드이면, 퀵 모드로 바꿔줘.","If the laundry dryer is in low noise mode, switch it to quick mode.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LaundryDryer).LaundryDryerMode == \""lownoise\"") {\n\n    (#LaundryDryer).SetLaundryDryerMode(\""quick\"")\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LaundryDryer).LaundryDryer_LaundryDryerMode == \""lownoise\"") {\n\n    (#LaundryDryer).LaundryDryer_SetLaundryDryerMode(\""quick\"")\n\n}""}",version0_13,"{""name"": ""ChangeDehumidifierMode"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Dehumidifier).dehumidifierMode_dehumidifierMode == \""quiet\"") {\n  (#Dehumidifier).dehumidifierMode_setDehumidifierMode(\""quick\"")\n}""}",ChangeDehumidifierMode,,-1,"if ((#Dehumidifier).dehumidifierMode_dehumidifierMode == ""quiet"") {
  (#Dehumidifier).dehumidifierMode_setDehumidifierMode(""quick"")
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"먼저 임의의 제습기가 조용 모드인지 확인하고, 조용 모드이면 빠른 모드로 변경한다.",,15.4585 seconds,45838,84,45922,71,11,"건조기가 저소음 모드이면, 퀵 모드로 바꿔줘.",True,0.530612,0.530612,,"dehumidifierMode_dehumidifierMode, dehumidifierMode_setDehumidifierMode","
if ((#LaundryDryer).LaundryDryer_LaundryDryerMode == ""lownoise"") {

    (#LaundryDryer).LaundryDryer_SetLaundryDryerMode(""quick"")

}","if ((#Dehumidifier).dehumidifierMode_dehumidifierMode == ""quiet"") {
  (#Dehumidifier).dehumidifierMode_setDehumidifierMode(""quick"")
}"
12,3,"건조기 회전 강도가 3보다 크면 하나 줄이고, 아니면 하나 높여줘.","If the laundry dryer spin speed is greater than 3, decrease it by one; otherwise, increase it by one.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LaundryDryer).SpinSpeed > 3) {\n\n    (#LaundryDryer).SetSpinSpeed((#LaundryDryer).SpinSpeed - 1)\n\n} else {\n\n    (#LaundryDryer).SetSpinSpeed((#LaundryDryer).SpinSpeed + 1)\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LaundryDryer).LaundryDryer_SpinSpeed > 3) {\n\n    (#LaundryDryer).LaundryDryer_SetSpinSpeed((#LaundryDryer).LaundryDryer_SpinSpeed - 1)\n\n} else {\n\n    (#LaundryDryer).LaundryDryer_SetSpinSpeed((#LaundryDryer).LaundryDryer_SpinSpeed + 1)\n\n}""}",version0_13,"{""name"": ""AdjustDehumidifierSpeed"", ""cron"": """", ""period"": -1, ""code"": ""speed = (#Dehumidifier).dehumidifierMode_dehumidifierMode\nif (speed == 'normal') {\n  (#Dehumidifier).dehumidifierMode_setDehumidifierMode('minimum')\n} else if (speed == 'minimum') {\n  (#Dehumidifier).dehumidifierMode_setDehumidifierMode('normal')\n}""}",AdjustDehumidifierSpeed,,-1,"speed = (#Dehumidifier).dehumidifierMode_dehumidifierMode
if (speed == 'normal') {
  (#Dehumidifier).dehumidifierMode_setDehumidifierMode('minimum')
} else if (speed == 'minimum') {
  (#Dehumidifier).dehumidifierMode_setDehumidifierMode('normal')
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"먼저 제습기의 현재 모드를 확인하고, 모드가 'normal'이면 'minimum'으로 변경하며, 'minimum'이면 'normal'로 변경한다.",,16.4745 seconds,45844,122,45966,72,12,"건조기 회전 강도가 3보다 크면 하나 줄이고, 아니면 하나 높여줘.",True,0.044944,0.044944,,dehumidifierMode_setDehumidifierMode,"
if ((#LaundryDryer).LaundryDryer_SpinSpeed > 3) {

    (#LaundryDryer).LaundryDryer_SetSpinSpeed((#LaundryDryer).LaundryDryer_SpinSpeed - 1)

} else {

    (#LaundryDryer).LaundryDryer_SetSpinSpeed((#LaundryDryer).LaundryDryer_SpinSpeed + 1)

}","speed = (#Dehumidifier).dehumidifierMode_dehumidifierMode
if (speed == 'normal') {
  (#Dehumidifier).dehumidifierMode_setDehumidifierMode('minimum')
} else if (speed == 'minimum') {
  (#Dehumidifier).dehumidifierMode_setDehumidifierMode('normal')
}"
13,3,"충전기가 완충되어있으면, 충전기를 꺼줘.","If the charger is fully charged, turn off the charger.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Charger).ChargingState == \""fullyCharged\"") {\n\n    (#Charger).Off()\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Charger).Charger_ChargingState == \""fullyCharged\"") {\n\n    (#Charger).Switch_Off()\n\n}""}",version0_13,"{""name"": ""ChargeCompleteShutdown"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Charger).chargingState_chargingState == \""fullyCharged\"") {\n  (#Charger).switch_off()\n}""}",ChargeCompleteShutdown,,-1,"if ((#Charger).chargingState_chargingState == ""fullyCharged"") {
  (#Charger).switch_off()
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"충전기가 완전히 충전되면, 임의의 충전기를 꺼준다.",,15.2185 seconds,45837,62,45899,73,13,"충전기가 완충되어있으면, 충전기를 꺼줘.",True,0.9,0.9,,"chargingState_chargingState, switch_off","
if ((#Charger).Charger_ChargingState == ""fullyCharged"") {

    (#Charger).Switch_Off()

}","if ((#Charger).chargingState_chargingState == ""fullyCharged"") {
  (#Charger).switch_off()
}"
14,3,"버튼이 눌려진 상태면, 블라인드를 올려줘.","If the button is in the pushed state, raise the blind.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Button).Button == \""pushed\"") {\n\n    (#Blind).UpOrOpen()\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Button).Button_Button == \""pushed\"") {\n\n    (#Blind).WindowCovering_UpOrOpen()\n\n}""}",version0_13,"{""name"": ""ButtonPressedRaiseBlind"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Button).button_button == \""pushed\"") {\n  (#Blind).windowShade_open()\n}""}",ButtonPressedRaiseBlind,,-1,"if ((#Button).button_button == ""pushed"") {
  (#Blind).windowShade_open()
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,임의의 버튼이 눌리면 임의의 블라인드를 연다.,,15.3032 seconds,45839,61,45900,74,14,"버튼이 눌려진 상태면, 블라인드를 올려줘.",True,0.820144,0.820144,,"button_button, windowShade_open","
if ((#Button).Button_Button == ""pushed"") {

    (#Blind).WindowCovering_UpOrOpen()

}","if ((#Button).button_button == ""pushed"") {
  (#Blind).windowShade_open()
}"
15,3,스피커 볼륨이 40 이상이면 재생을 중단해줘.,"If the speaker volume is 40 or higher, stop the playback.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Speaker).Volume >= 40) {\n\n    (#Speaker).Stop()\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Speaker).Speaker_Volume >= 40) {\n\n    (#Speaker).Speaker_Stop()\n\n}""}",version0_13,"{""name"": ""SpeakerVolumeCheck"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Speaker).mediaPlayback_volume >= 40) {\n  (#Speaker).mediaPlayback_stop()\n}""}",SpeakerVolumeCheck,,-1,"if ((#Speaker).mediaPlayback_volume >= 40) {
  (#Speaker).mediaPlayback_stop()
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"임의의 스피커의 볼륨이 40 이상이면, 임의의 스피커의 재생을 중지한다.",,14.8613 seconds,45840,58,45898,75,15,스피커 볼륨이 40 이상이면 재생을 중단해줘.,False,0.0,0.757576,unknown_services:mediaPlayback_volume,"mediaPlayback_stop, mediaPlayback_volume","
if ((#Speaker).Speaker_Volume >= 40) {

    (#Speaker).Speaker_Stop()

}","if ((#Speaker).mediaPlayback_volume >= 40) {
  (#Speaker).mediaPlayback_stop()
}"
16,3,"입구의 얼굴 인식이 꺼져있으면, 얼굴 인식을 시작해줘","If face recognition at the entrance is off, start it.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Entrance #FaceRecognizer).Switch == false) {\n\n    (#Entrance #FaceRecognizer).Start()\n\n}""}","{'Entrance_FaceRecognizer': {'category': ['FaceRecognizer', 'Switch'], 'tags': ['Entrance', 'FaceRecognizer']}, 'Garage_FaceRecognizer': {'category': ['FaceRecognizer', 'Switch'], 'tags': ['Garage', 'FaceRecognizer', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Entrance #FaceRecognizer).Switch_Switch == false) {\n\n    (#Entrance #FaceRecognizer).FaceRecognizer_Start()\n\n}""}",version0_13,"{""name"": ""FaceRecognitionStart"", ""cron"": """", ""period"": -1, ""code"": ""if ((#FaceRecognition).faceRecognition_faceRecognition == \""off\"") {\n  (#FaceRecognition).faceRecognition_start()\n}""}",FaceRecognitionStart,,-1,"if ((#FaceRecognition).faceRecognition_faceRecognition == ""off"") {
  (#FaceRecognition).faceRecognition_start()
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,임의의 얼굴 인식 장치가 꺼져 있으면 먼저 얼굴 인식을 시작한다.,,14.9387 seconds,45840,60,45900,76,16,"입구의 얼굴 인식이 꺼져있으면, 얼굴 인식을 시작해줘",False,0.0,0.589372,"unknown_services:faceRecognition_faceRecognition,faceRecognition_start","faceRecognition_faceRecognition, faceRecognition_start","
if ((#Entrance #FaceRecognizer).Switch_Switch == false) {

    (#Entrance #FaceRecognizer).FaceRecognizer_Start()

}","if ((#FaceRecognition).faceRecognition_faceRecognition == ""off"") {
  (#FaceRecognition).faceRecognition_start()
}"
17,3,"쉐이드가 30%이하로 닫혀있으면, 50%만큼 닫아줘.","If the shade is closed to 30% or less, close it to 50%.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Shade).CurrentPosition <= 30) {\n\n    (#Shade).SetLevel(50)\n\n}""}","{'LivingRoom_Shade': {'category': 'WindowCovering', 'tags': ['LivingRoom', 'Shade', 'WindowCovering']}, 'Bedroom_Shade': {'category': 'WindowCovering', 'tags': ['Bedroom', 'Shade', 'WindowCovering']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Shade).ArmRobot_CurrentPosition <= 30) {\n\n    (#Shade).WindowCovering_SetLevel(50)\n\n}""}",version0_13,"{""name"": ""ShadeAdjustment"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Shade).windowShadeLevel_shadeLevel <= 30) {\n  (#Shade).windowShadeLevel_setShadeLevel(50)\n}""}",ShadeAdjustment,,-1,"if ((#Shade).windowShadeLevel_shadeLevel <= 30) {
  (#Shade).windowShadeLevel_setShadeLevel(50)
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"임의의 창문 차양의 차양 레벨이 30 이하이면, 임의의 창문 차양의 차양 레벨을 50으로 설정한다.",,15.4313 seconds,45845,73,45918,77,17,"쉐이드가 30%이하로 닫혀있으면, 50%만큼 닫아줘.",True,0.595238,0.595238,,"windowShadeLevel_setShadeLevel, windowShadeLevel_shadeLevel","
if ((#Shade).ArmRobot_CurrentPosition <= 30) {

    (#Shade).WindowCovering_SetLevel(50)

}","if ((#Shade).windowShadeLevel_shadeLevel <= 30) {
  (#Shade).windowShadeLevel_setShadeLevel(50)
}"
18,3,"거실의 소리 센서로 감지한 수치가 50보다 크면, 스피커 재생을 멈춰줘.","If the sound sensor level in livingroom is over 50, stop the speaker.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LivingRoom #SoundSensor).Sound > 50) {\n\n    (#LivingRoom #Speaker).Stop()\n\n}""}","{'LivingRoom_SoundSensor': {'category': 'SoundSensor', 'tags': ['LivingRoom', 'SoundSensor']}, 'Kitchen_SoundSensor': {'category': 'SoundSensor', 'tags': ['Kitchen', 'SoundSensor']}, 'LivingRoom_Speaker': {'category': 'Speaker', 'tags': ['LivingRoom', 'Speaker']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LivingRoom #SoundSensor).SoundSensor_Sound > 50) {\n\n    (#LivingRoom #Speaker).Speaker_Stop()\n\n}""}",version0_13,"{""name"": ""StopSpeakerWhenNoiseHigh"", ""cron"": """", ""period"": -1, ""code"": ""if ((#RoomSoundSensor).soundSensor_sound > 50) {\n  (#Speaker).mediaPlayback_stop()\n}""}",StopSpeakerWhenNoiseHigh,,-1,"if ((#RoomSoundSensor).soundSensor_sound > 50) {
  (#Speaker).mediaPlayback_stop()
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"임의의 실내 소리 센서가 소리 크기 50을 초과하면, 임의의 스피커에서 재생을 중지한다.",,15.1540 seconds,45852,62,45914,78,18,"거실의 소리 센서로 감지한 수치가 50보다 크면, 스피커 재생을 멈춰줘.",True,0.768293,0.768293,,"mediaPlayback_stop, soundSensor_sound","
if ((#LivingRoom #SoundSensor).SoundSensor_Sound > 50) {

    (#LivingRoom #Speaker).Speaker_Stop()

}","if ((#RoomSoundSensor).soundSensor_sound > 50) {
  (#Speaker).mediaPlayback_stop()
}"
19,3,"거실의 에어컨 모드가 냉방 모드이면, 자동 모드로 바꿔줘.","If the air conditioner is in cool mode, switch it to auto mode.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LivingRoom #AirConditioner).AirConditionerMode == \""cool\"") {\n\n    (#LivingRoom #AirConditioner).SetAirConditionerMode(\""auto\"")\n\n}""}","{'Kitchen_AC': {'category': 'AirConditioner', 'tags': ['Kitchen', 'AirConditioner']}, 'LivingRoom_AC': {'category': 'AirConditioner', 'tags': ['LivingRoom', 'AirConditioner']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LivingRoom #AirConditioner).AirConditioner_AirConditionerMode == \""cool\"") {\n\n    (#LivingRoom #AirConditioner).AirConditioner_SetAirConditionerMode(\""auto\"")\n\n}""}",version0_13,"{""name"": ""ChangeACMode"", ""cron"": """", ""period"": -1, ""code"": ""if ((#AirConditioner).airConditionerMode_airConditionerMode == \""cool\"") {\n  (#AirConditioner).airConditionerMode_setAirConditionerMode(\""auto\"")\n}""}",ChangeACMode,,-1,"if ((#AirConditioner).airConditionerMode_airConditionerMode == ""cool"") {
  (#AirConditioner).airConditionerMode_setAirConditionerMode(""auto"")
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"먼저 임의의 에어컨 모드가 냉방일 때, 그 에어컨 모드를 자동으로 변경한다.",,15.6437 seconds,45844,75,45919,79,19,"거실의 에어컨 모드가 냉방 모드이면, 자동 모드로 바꿔줘.",True,0.866197,0.866197,,"airConditionerMode_airConditionerMode, airConditionerMode_setAirConditionerMode","
if ((#LivingRoom #AirConditioner).AirConditioner_AirConditionerMode == ""cool"") {

    (#LivingRoom #AirConditioner).AirConditioner_SetAirConditionerMode(""auto"")

}","if ((#AirConditioner).airConditionerMode_airConditionerMode == ""cool"") {
  (#AirConditioner).airConditionerMode_setAirConditionerMode(""auto"")
}"
20,3,"집에 있는 재실 센서중 하나라도 감지 상태이면, 긴급 사이렌을 울려줘.","If any presence sensor in the house is currently in the detected state, set the siren to emergency mode.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif (all(#House #PresenceSensor).Presence ==| true) {\n\n    (#Siren).SetSirenMode(\""emergency\"")\n\n}""}","{'House_Presence_1': {'category': 'PresenceSensor', 'tags': ['House', 'PresenceSensor']}, 'House_Presence_2': {'category': 'PresenceSensor', 'tags': ['House', 'PresenceSensor']}, 'Main_Siren': {'category': 'Siren', 'tags': ['Main', 'Siren']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif (all(#House #PresenceSensor).PresenceSensor_Presence ==| true) {\n\n    (#Siren).Siren_SetSirenMode(\""emergency\"")\n\n}""}",version0_13,"{""name"": ""EmergencySirenAlert"", ""cron"": """", ""period"": -1, ""code"": ""if ((#PresenceSensor).presenceSensor_presence == \""present\"") {\n  (#Siren).sirenMode_setSirenMode(\""siren\"")\n}""}",EmergencySirenAlert,,-1,"if ((#PresenceSensor).presenceSensor_presence == ""present"") {
  (#Siren).sirenMode_setSirenMode(""siren"")
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"임의의 재실 센서가 감지되면, 임의의 사이렌을 울린다.",,15.3095 seconds,45845,68,45913,80,20,"집에 있는 재실 센서중 하나라도 감지 상태이면, 긴급 사이렌을 울려줘.",True,0.79602,0.79602,,"presenceSensor_presence, sirenMode_setSirenMode","
if (all(#House #PresenceSensor).PresenceSensor_Presence ==| true) {

    (#Siren).Siren_SetSirenMode(""emergency"")

}","if ((#PresenceSensor).presenceSensor_presence == ""present"") {
  (#Siren).sirenMode_setSirenMode(""siren"")
}"
21,3,"입구의 접촉 센서가 감지 상태이면, 긴급 사이렌을 울려줘.","If the contact sensor at the entrance is in detected state, sound the emergency siren.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Entrance #ContactSensor).Contact == true) {\n\n    (#Siren).SetSirenMode(\""emergency\"")\n\n}""}","{'Entrance_Contact': {'category': 'ContactSensor', 'tags': ['Entrance', 'ContactSensor']}, 'Main_Siren': {'category': 'Siren', 'tags': ['Main', 'Siren']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Entrance #ContactSensor).ContactSensor_Contact == true) {\n\n    (#Siren).Siren_SetSirenMode(\""emergency\"")\n\n}""}",version0_13,"{""name"": ""EntranceSensorAlert"", ""cron"": """", ""period"": -1, ""code"": ""if ((#ContactSensor).contactSensor_contact == \""detected\"") {\n  (#Siren).sirenMode_setSirenMode(\""siren\"")\n}""}",EntranceSensorAlert,,-1,"if ((#ContactSensor).contactSensor_contact == ""detected"") {
  (#Siren).sirenMode_setSirenMode(""siren"")
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"임의의 출입 센서에서 접촉이 감지되면, 임의의 사이렌을 울린다.",,15.5751 seconds,45843,69,45912,81,21,"입구의 접촉 센서가 감지 상태이면, 긴급 사이렌을 울려줘.",True,0.8,0.8,,"contactSensor_contact, sirenMode_setSirenMode","
if ((#Entrance #ContactSensor).ContactSensor_Contact == true) {

    (#Siren).Siren_SetSirenMode(""emergency"")

}","if ((#ContactSensor).contactSensor_contact == ""detected"") {
  (#Siren).sirenMode_setSirenMode(""siren"")
}"
22,3,"지금 비가 오고 있으면, 집안의 모든 제습기를 건조 모드로 설정해줘.","If it is raining, set all dehumidifiers in the house to drying mode.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#RainSensor).Rain == true) {\n\n    all(#House #Dehumidifier).SetDehumidifierMode(\""drying\"")\n\n}""}","{'Outdoor_Rain': {'category': 'RainSensor', 'tags': ['Outdoor', 'RainSensor']}, 'House_Dehum_1': {'category': 'Dehumidifier', 'tags': ['House', 'Dehumidifier']}, 'House_Dehum_2': {'category': 'Dehumidifier', 'tags': ['House', 'Dehumidifier']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#RainSensor).RainSensor_Rain == true) {\n\n    all(#House #Dehumidifier).Dehumidifier_SetDehumidifierMode(\""drying\"")\n\n}""}",version0_13,"{""name"": ""SetDehumidifierMode"", ""cron"": """", ""period"": -1, ""code"": ""if ((#WeatherProvider).weatherProvider_weather == \""rain\"") {\n  all(#Dehumidifier).dehumidifierMode_setDehumidifierMode(\""dehumidifying\"")\n}""}",SetDehumidifierMode,,-1,"if ((#WeatherProvider).weatherProvider_weather == ""rain"") {
  all(#Dehumidifier).dehumidifierMode_setDehumidifierMode(""dehumidifying"")
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"먼저 전체 날씨가 비일 때를 확인하고, 그 다음 모든 제습기를 제습 모드로 설정한다.",,15.6826 seconds,45841,79,45920,82,22,"지금 비가 오고 있으면, 집안의 모든 제습기를 건조 모드로 설정해줘.",True,0.584746,0.584746,,"dehumidifierMode_setDehumidifierMode, weatherProvider_weather","
if ((#RainSensor).RainSensor_Rain == true) {

    all(#House #Dehumidifier).Dehumidifier_SetDehumidifierMode(""drying"")

}","if ((#WeatherProvider).weatherProvider_weather == ""rain"") {
  all(#Dehumidifier).dehumidifierMode_setDehumidifierMode(""dehumidifying"")
}"
23,3,"거실 조도가 200 럭스 이상이면, 거실 불을 꺼줘.","If the livingroom brightness is 200 lux or higher, turn off the livingroom light.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LivingRoom #LightSensor).Brightness >= 200) {\n\n    (#LivingRoom #Light).Off()\n\n}""}","{'LivingRoom_LightSensor': {'category': 'LightSensor', 'tags': ['LivingRoom', 'LightSensor']}, 'LivingRoom_Light': {'category': ['Light', 'Switch'], 'tags': ['LivingRoom', 'Light', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LivingRoom #LightSensor).LightSensor_Brightness >= 200) {\n\n    (#LivingRoom #Light).Switch_Off()\n\n}""}",version0_13,"{""name"": ""LivingRoomLightOff"", ""cron"": """", ""period"": -1, ""code"": ""if ((#LightSensor).lightLevel_light >= 200) {\n  (#Light).switch_off()\n}""}",LivingRoomLightOff,,-1,"if ((#LightSensor).lightLevel_light >= 200) {
  (#Light).switch_off()
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,임의의 조명의 조도 센서 값이 200 이상이면 임의의 조명을 끈다.,,15.1371 seconds,45843,60,45903,83,23,"거실 조도가 200 럭스 이상이면, 거실 불을 꺼줘.",True,0.714286,0.714286,,"lightLevel_light, switch_off","
if ((#LivingRoom #LightSensor).LightSensor_Brightness >= 200) {

    (#LivingRoom #Light).Switch_Off()

}","if ((#LightSensor).lightLevel_light >= 200) {
  (#Light).switch_off()
}"
