row_no,category,row_category,command_eng,command_kor,gt,gt_name,gt_cron,gt_period,gt_code,warmup_excluded,gpt41_mini__det_score,gpt41_mini__det_pass,gpt41_mini__det_profile,gpt41_mini__det_gt_exact,gpt41_mini__det_gt_similarity,gpt41_mini__det_gt_service_coverage,gpt41_mini__det_gt_service_precision,gpt41_mini__det_gt_receiver_coverage,gpt41_mini__det_dataflow_score,gpt41_mini__det_numeric_grounding,gpt41_mini__det_enum_grounding,gpt41_mini__failure_reasons,gpt41_mini__output,gpt41_mini__output_name,gpt41_mini__output_cron,gpt41_mini__output_period,gpt41_mini__output_code,gpt41_mini__prompt_chars,gpt41_mini__prompt_tokens,gpt41_mini__completion_tokens,gpt41_mini__total_tokens,gpt41_mini__llm_latency_sec,gpt41_mini__total_pipeline_sec,gpt41_mini__tokens_per_sec,gpt41_mini__peak_vram_gb,gpt41_mini__generation_error_type,gpt41_mini__oom_flag,gpt41_mini__worker_python,gpt41_mini__resolved_model_path,gpt41_mini__service_list_snippet_source,gpt41_mini__service_list_device_count,gpt41_mini__service_list_retrieval_status,gpt41_mini__service_list_retrieval_mode,gpt41_mini__service_list_retrieval_topk,gpt41_mini__service_list_retrieval_categories,gpt41_mini__prompt_render_mode,gpt41_mini__prompt_assets_dir,gpt41_mini__warmup_excluded,gpt41_mini__row_category
207,7,7,"Every 2 hours on weekends, set all robot vacuum cleaners in the living room to repeat mode.",주말에 2시간마다 거실에 있는 로봇 청소기들을 모두 반복 모드로 설정해줘.,"{""name"": """", 
""cron"": ""0 */2 * * 6,7"", 
""period"": 0, 
""script"": ""\nall(#LivingRoom #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(\""repeat\"")""}",,"0 */2 * * 6,7",0,"
all(#LivingRoom #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""repeat"")",False,90.4268,True,strict,False,0.705357,1.0,0.5,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch"", ""semantic""]","{""name"":""WeekendLivingRoomRobotVacuumRepeatMode"",""cron"":""0 0 * * 6,0"",""period"":7200000,""code"":""weekday = (#Clock).clock_weekday\nif ((weekday == \""saturday\"" or weekday == \""sunday\"")) {\n  all(#LivingRoom #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(\""repeat\"")\n} else {\n  break\n}""}",WeekendLivingRoomRobotVacuumRepeatMode,"0 0 * * 6,0",7200000,"weekday = (#Clock).clock_weekday
if ((weekday == ""saturday"" or weekday == ""sunday"")) {
  all(#LivingRoom #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""repeat"")
} else {
  break
}",88355,23134,109,23243,3.0168,3.026,7704.5213,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
208,7,7,"Every minute, if the humidity of all sensors in Group2 is 50% or higher, set all dehumidifiers to refresh mode.","그룹 2에 속한 습도 센서들을 1분마다 체크해서 모두 50% 이상이면, 모든 제습기를 리프레쉬 모드로 설정해줘.","{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nif (all(#Group2 #HumiditySensor).humiditysensor_humidity >= 50) {\n\n    all(#Dehumidifier).dehumidifier_setdehumidifiermode(\""refreshing\"")\n\n}""}",,,60000,"
if (all(#Group2 #HumiditySensor).humiditysensor_humidity >= 50) {

    all(#Dehumidifier).dehumidifier_setdehumidifiermode(""refreshing"")

}",False,89.9441,True,strict,False,0.98626,1.0,1.0,1.0,1.0,0.833333,1.0,"[""gt_mismatch"", ""numeric_grounding"", ""precondition"", ""semantic""]","{""name"":""Group2HumidityCheckAndDehumidifierRefresh"",""cron"":"""",""period"":60000,""code"":""if (all(#Group2 #HumiditySensor).humiditysensor_humidity >= 50) {\n  all(#Group2 #Dehumidifier).dehumidifier_setdehumidifiermode(\""refreshing\"")\n}""}",Group2HumidityCheckAndDehumidifierRefresh,,60000,"if (all(#Group2 #HumiditySensor).humiditysensor_humidity >= 50) {
  all(#Group2 #Dehumidifier).dehumidifier_setdehumidifiermode(""refreshing"")
}",90088,23605,82,23687,2.01,2.0214,11784.5771,0.0,,False,,,connected_devices_only,4,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
209,7,7,"Every 11 PM, close all doors with even tags.",밤 11시에 짝수 태그가 붙은 모든 문을 닫아줘.,"{""name"": """", 
""cron"": ""0 23 * * *"", 
""period"": 0, 
""script"": ""\nall(#Even #Door).door_close()""}",,0 23 * * *,0,"
all(#Even #Door).door_close()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""CloseEvenDoorsAt11PM"",""cron"":""0 23 * * *"",""period"":0,""code"":""all(#Even #Door).door_close()""}",CloseEvenDoorsAt11PM,0 23 * * *,0,all(#Even #Door).door_close(),88098,23090,48,23138,2.2236,2.2359,10405.6485,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
210,7,7,"Every morning at 7 AM, open all blinds in Zone 1.",매일 아침 7시에 구역1에 있는 모든 블라인드를 올려줘.,"{""name"": """", 
""cron"": ""0 7 * * *"", 
""period"": 0, 
""script"": ""\nall(#Sector1 #Blind).windowcovering_uporopen()""}",,0 7 * * *,0,"
all(#Sector1 #Blind).windowcovering_uporopen()",False,95.2,True,strict,False,0.96,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","{""name"":""OpenAllBlindsInZone1At7AM"",""cron"":""0 7 * * *"",""period"":0,""code"":""all(#Zone1 #Blind).windowcovering_uporopen()""}",OpenAllBlindsInZone1At7AM,0 7 * * *,0,all(#Zone1 #Blind).windowcovering_uporopen(),89472,23432,57,23489,1.2374,1.2469,18982.544,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
211,7,7,"Every 7 PM, if no one is detected on the 1st floor, turn off all lights; for the 2nd floor, check at 8 PM and turn off all its lights if no one is present.",밤 7시에 1층에 사람이 없으면 불을 다 꺼주고 2층은 8시에 사람이 없으면 불을 다 꺼줘.,"{""name"": """", 
""cron"": ""0 19 * * *"", 
""period"": 0, 
""script"": ""\nif ((#Floor1 #PresenceSensor).presencesensor_presence == false) {\n\n    all(#Floor1 #Light).switch_off()\n\n}\n\ndelay(1 HOUR)\n\nif ((#Floor2 #PresenceSensor).presencesensor_presence == false) {\n\n    all(#Floor2 #Light).switch_off()\n\n}""}",,0 19 * * *,0,"
if ((#Floor1 #PresenceSensor).presencesensor_presence == false) {

    all(#Floor1 #Light).switch_off()

}

delay(1 HOUR)

if ((#Floor2 #PresenceSensor).presencesensor_presence == false) {

    all(#Floor2 #Light).switch_off()

}",False,84.6845,True,strict,False,0.96682,1.0,1.0,1.0,1.0,0.777778,1.0,"[""extraneous"", ""gt_mismatch"", ""numeric_grounding"", ""precondition"", ""semantic""]","{""name"":""TurnOffLightsIfNoPresenceOnFloors"",""cron"":""0 19 * * *"",""period"":0,""code"":""if ((#Floor1 #Floor2 #PresenceSensor).presencesensor_presence == false) {\n  all(#Floor1 #Floor2 #Light).switch_off()\n}\ndelay(1 HOUR)\nif ((#Floor2 #Floor1 #PresenceSensor).presencesensor_presence == false) {\n  all(#Floor2 #Floor1 #Light).switch_off()\n}""}",TurnOffLightsIfNoPresenceOnFloors,0 19 * * *,0,"if ((#Floor1 #Floor2 #PresenceSensor).presencesensor_presence == false) {
  all(#Floor1 #Floor2 #Light).switch_off()
}
delay(1 HOUR)
if ((#Floor2 #Floor1 #PresenceSensor).presencesensor_presence == false) {
  all(#Floor2 #Floor1 #Light).switch_off()
}",95267,24887,111,24998,2.2313,2.2451,11203.3344,0.0,,False,,,connected_devices_only,5,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
212,7,7,"Check all door locks in Sector 1 every hour; if any one is open, change all lights in that sector to red.","섹터1의 모든 도어락을 1시간마다 확인해서, 하나라도 열려 있으면 해당 섹터의 모든 조명을 빨간색으로 바꿔줘.","{""name"": """", 
""cron"": """", 
""period"": 3600000, 
""script"": ""\nif (all(#Sector1 #DoorLock).doorlock_doorlockstate ==| \""open\"") {\n\n    all(#Sector1 #Light).light_movetorgb(255, 0, 0)\n\n}""}",,,3600000,"
if (all(#Sector1 #DoorLock).doorlock_doorlockstate ==| ""open"") {

    all(#Sector1 #Light).light_movetorgb(255, 0, 0)

}",False,91.9403,True,strict,False,0.995755,1.0,1.0,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch"", ""semantic""]","{""name"":""Sector1 DoorLock Check and Light Red Alert"",""cron"":"""",""period"":3600000,""code"":""if (all(#Sector1 #DoorLock).doorlock_doorlockstate == \""open\"") {\n  all(#Sector1 #Light).light_movetorgb(255, 0, 0)\n}""}",Sector1 DoorLock Check and Light Red Alert,,3600000,"if (all(#Sector1 #DoorLock).doorlock_doorlockstate == ""open"") {
  all(#Sector1 #Light).light_movetorgb(255, 0, 0)
}",95439,24944,82,25026,3.2742,3.2857,7643.3938,0.0,,False,,,connected_devices_only,4,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
213,7,7,"At 6 PM on weekdays, if presence sensors in the office show no presence, turn off all air conditioners and humidifiers in the office.",평일 오후 6시에 사무실의 재실 센서가 부재 상태를 나타내면 사무실 에어컨과 가습기를 전부 꺼줘.,"{""name"": """", 
""cron"": ""0 18 * * 1-5"", 
""period"": 0, 
""script"": ""\nif ((#Office #PresenceSensor).presencesensor_presence == false) {\n\n    all(#Office #AirConditioner).switch_off()\n\n    all(#Office #Humidifier).switch_off()\n\n}""}",,0 18 * * 1-5,0,"
if ((#Office #PresenceSensor).presencesensor_presence == false) {

    all(#Office #AirConditioner).switch_off()

    all(#Office #Humidifier).switch_off()

}",False,87.9762,True,strict,False,0.99523,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""precondition"", ""semantic""]","{""name"":""OfficeDevicesOffWhenNoPresenceAt6PMWeekdays"",""cron"":""0 18 * * 1-5"",""period"":0,""code"":""if (all(#Office #PresenceSensor).presencesensor_presence == false) {\n  all(#Office #AirConditioner).switch_off()\n  all(#Office #Humidifier).switch_off()\n}""}",OfficeDevicesOffWhenNoPresenceAt6PMWeekdays,0 18 * * 1-5,0,"if (all(#Office #PresenceSensor).presencesensor_presence == false) {
  all(#Office #AirConditioner).switch_off()
  all(#Office #Humidifier).switch_off()
}",91546,23962,91,24053,3.3676,3.3789,7142.4754,0.0,,False,,,connected_devices_only,4,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
214,7,7,"Every 8 AM, open all blinds with odd tags, and at 9 AM, open all blinds with even tags.","아침 8시에 홀수 태그가 붙은 블라인드를 모두 열어주고, 9시에는 짝수 태그가 붙은 모든 블라인드를 열어줘.","{""name"": """", 
""cron"": ""0 8 * * *"", 
""period"": 0, 
""script"": ""\nall(#Odd #Blind).windowcovering_uporopen()\n\ndelay(1 HOUR)\n\nall(#Even #Blind).windowcovering_uporopen()""}",,0 8 * * *,0,"
all(#Odd #Blind).windowcovering_uporopen()

delay(1 HOUR)

all(#Even #Blind).windowcovering_uporopen()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""OpenBlindsOddEvenMorning"",""cron"":""0 8 * * *"",""period"":0,""code"":""all(#Odd #Blind).windowcovering_uporopen()\ndelay(1 HOUR)\nall(#Even #Blind).windowcovering_uporopen()""}",OpenBlindsOddEvenMorning,0 8 * * *,0,"all(#Odd #Blind).windowcovering_uporopen()
delay(1 HOUR)
all(#Even #Blind).windowcovering_uporopen()",89539,23463,71,23534,1.8287,1.8385,12869.2514,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
215,7,7,"Every 30 minutes during weekends, check all pumps in the factory; if any one is turned on, turn off all pumps and send an email to ""test@example.com"" with the subject 'Risk' and message 'A pump is turned on'.","주말 동안 공장의 모든 펌프를 30분마다 확인해서, 켜진 펌프가 하나라도 있으면 모두 꺼주고 ""test@example.com""에게 ""위험"" 제목으로 ""펌프가 켜졌습니다""라는 내용의 메일 보내줘.","{""name"": """", 
""cron"": ""0 0 * * 6-7"", 
""period"": 1800000, 
""script"": ""\nif ((#Clock).clock_weekday != \""saturday\"" and (#Clock).clock_weekday != \""sunday\"") {\n\n    break\n\n}\n\nif (all(#Factory #Pump).switch_switch ==| true) {\n\n    all(#Factory #Pump).switch_off()\n\n    (#EmailProvider).emailprovider_sendmail(\""test@example.com\"", \""위험\"", \""펌프가 켜졌습니다\"")\n\n}""}",,0 0 * * 6-7,1800000,"
if ((#Clock).clock_weekday != ""saturday"" and (#Clock).clock_weekday != ""sunday"") {

    break

}

if (all(#Factory #Pump).switch_switch ==| true) {

    all(#Factory #Pump).switch_off()

    (#EmailProvider).emailprovider_sendmail(""test@example.com"", ""위험"", ""펌프가 켜졌습니다"")

}",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""WeekendPumpCheckAndAlert"",""cron"":""0 0 * * 6-7"",""period"":1800000,""code"":""if ((#Clock).clock_weekday != \""saturday\"" and (#Clock).clock_weekday != \""sunday\"") {\n    break\n}\n\nif (all(#Factory #Pump).switch_switch ==| true) {\n  all(#Factory #Pump).switch_off()\n  (#EmailProvider).emailprovider_sendmail(\""test@example.com\"", \""위험\"", \""펌프가 켜졌습니다\"")\n}""}",WeekendPumpCheckAndAlert,0 0 * * 6-7,1800000,"if ((#Clock).clock_weekday != ""saturday"" and (#Clock).clock_weekday != ""sunday"") {
    break
}

if (all(#Factory #Pump).switch_switch ==| true) {
  all(#Factory #Pump).switch_off()
  (#EmailProvider).emailprovider_sendmail(""test@example.com"", ""위험"", ""펌프가 켜졌습니다"")
}",90605,23732,94,23826,3.2658,3.2776,7295.609,0.0,,False,,,connected_devices_only,4,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
216,7,7,"Every 10 PM, if presence is detected in the living room, turn on all lights.","밤 10시에 거실에 사람이 감지되면, 모든 불을 켜줘.","{""name"": """", 
""cron"": ""0 22 * * *"", 
""period"": 0, 
""script"": ""\nif ((#LivingRoom #PresenceSensor).presencesensor_presence == true) {\n\n    all(#Light).light_movetobrightness(100, 0)\n\n}""}",,0 22 * * *,0,"
if ((#LivingRoom #PresenceSensor).presencesensor_presence == true) {

    all(#Light).light_movetobrightness(100, 0)

}",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""TurnOnLightsAt10PMIfPresenceInLivingRoom"",""cron"":""0 22 * * *"",""period"":0,""code"":""if ((#LivingRoom #PresenceSensor).presencesensor_presence == true) {\n  all(#Light).light_movetobrightness(100, 0)\n}""}",TurnOnLightsAt10PMIfPresenceInLivingRoom,0 22 * * *,0,"if ((#LivingRoom #PresenceSensor).presencesensor_presence == true) {
  all(#Light).light_movetobrightness(100, 0)
}",97081,25329,74,25403,2.3587,2.3704,10769.9156,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
217,7,7,"At midnight, if motion is detected in the hallway, turn all hallway lights to 100% brightness.","자정에 복도에 움직임이 감지되면, 복도의 모든 조명을 100%로 켜줘.","{""name"": """", 
""cron"": ""0 0 * * *"", 
""period"": 0, 
""script"": ""\nif ((#Hallway #MotionSensor).motionsensor_motion == true) {\n\n    all(#Hallway #Light).light_movetobrightness(100, 0)\n\n}""}",,0 0 * * *,0,"
if ((#Hallway #MotionSensor).motionsensor_motion == true) {

    all(#Hallway #Light).light_movetobrightness(100, 0)

}",False,93.7288,True,strict,False,0.995755,1.0,1.0,1.0,1.0,0.5,1.0,"[""gt_mismatch"", ""numeric_grounding""]","{""name"":""HallwayMotionAtMidnightFullBrightness"",""cron"":""0 0 * * *"",""period"":0,""code"":""if ((#Hallway #MotionSensor).motionsensor_motion == true) {\n  all(#Hallway #Light).light_movetobrightness(100, 1)\n}""}",HallwayMotionAtMidnightFullBrightness,0 0 * * *,0,"if ((#Hallway #MotionSensor).motionsensor_motion == true) {
  all(#Hallway #Light).light_movetobrightness(100, 1)
}",95840,25005,78,25083,4.6448,4.6567,5400.2325,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
218,7,7,"Every hour from midnight to 5 AM, if at least one door is open, turn all hallway lights to 50%.","자정부터 오전 5시까지 1시간마다 체크해서 문이 하나라도 열려있으면, 복도의 조명을 모두 50%로 켜줘.","{""name"": """", 
""cron"": ""0 0-5 * * *"", 
""period"": 0, 
""script"": ""\nif (all(#Door).door_doorstate ==| \""open\"") {\n\n    all(#Hallway #Light).levelcontrol_movetolevel(50, 0)\n\n}""}",,0 0-5 * * *,0,"
if (all(#Door).door_doorstate ==| ""open"") {

    all(#Hallway #Light).levelcontrol_movetolevel(50, 0)

}",False,90.9721,True,strict,False,0.722984,1.0,0.666667,1.0,1.0,0.75,1.0,"[""extraneous"", ""gt_mismatch"", ""numeric_grounding"", ""semantic""]","{""name"":""HallwayLightsAtNightIfDoorOpen"",""cron"":"""",""period"":3600000,""code"":""if (((#Clock).clock_hour >= 0) and ((#Clock).clock_hour < 5) and (all(#Door).door_doorstate == \""open\"")) {\n  all(#Hallway #Light).levelcontrol_movetolevel(50, 1)\n} else {\n  break\n}""}",HallwayLightsAtNightIfDoorOpen,,3600000,"if (((#Clock).clock_hour >= 0) and ((#Clock).clock_hour < 5) and (all(#Door).door_doorstate == ""open"")) {
  all(#Hallway #Light).levelcontrol_movetolevel(50, 1)
} else {
  break
}",96481,25196,102,25298,1.6805,1.6921,15053.853,0.0,,False,,,connected_devices_only,4,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
219,7,7,"If no motion is detected between 10 PM and 11 PM, lock all door locks.","밤 10시부터 11시까지 움직임이 한번도 감지되지 않았으면, 모든 도어락을 잠궈줘.","{""name"": """", 
""cron"": ""0 22 * * *"", 
""period"": 100, 
""script"": ""\nif ((#MotionSensor).motionsensor_motion == true) {\n\n    break\n\n}\n\nif ((#Clock).clock_hour == 23) {\n\n    all(#DoorLock).doorlock_lock()\n\n    break\n\n}""}",,0 22 * * *,100,"
if ((#MotionSensor).motionsensor_motion == true) {

    break

}

if ((#Clock).clock_hour == 23) {

    all(#DoorLock).doorlock_lock()

    break

}",False,88.4034,True,strict,False,0.670677,1.0,1.0,1.0,1.0,0.75,1.0,"[""extraneous"", ""gt_mismatch"", ""numeric_grounding"", ""semantic""]","{""name"":""LockDoorIfNoMotionAtNight"",""cron"":""0 22 * * *"",""period"":60000,""code"":""if (((#Clock).clock_hour >= 22) and ((#Clock).clock_hour < 23)) {\n  if (all(#MotionSensor).motionsensor_motion == false) {\n    all(#DoorLock).doorlock_lock()\n  }\n} else {\n  break\n}""}",LockDoorIfNoMotionAtNight,0 22 * * *,60000,"if (((#Clock).clock_hour >= 22) and ((#Clock).clock_hour < 23)) {
  if (all(#MotionSensor).motionsensor_motion == false) {
    all(#DoorLock).doorlock_lock()
  }
} else {
  break
}",88541,23212,102,23314,4.7775,4.7868,4879.9581,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
220,7,7,"At 9 AM, open all blinds with even tags on the 3rd floor.",아침 9시에 3층의 짝수 태그가 붙은 블라인드를 모두 올려줘.,"{""name"": """", 
""cron"": ""0 9 * * *"", 
""period"": 0, 
""script"": ""\nall(#Floor3 #Even #Blind).windowcovering_uporopen()""}",,0 9 * * *,0,"
all(#Floor3 #Even #Blind).windowcovering_uporopen()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""OpenEvenBlindsAt9AMFloor3"",""cron"":""0 9 * * *"",""period"":0,""code"":""all(#Floor3 #Even #Blind).windowcovering_uporopen()""}",OpenEvenBlindsAt9AMFloor3,0 9 * * *,0,all(#Floor3 #Even #Blind).windowcovering_uporopen(),89483,23440,57,23497,1.3684,1.3775,17171.1488,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
221,7,7,Turn on the light every morning at 8 AM.,매일 아침 8시에 조명을 켜 줘.,"{""name"": """", 
""cron"": ""0 8 * * *"", 
""period"": 0, 
""script"": ""\n(#Light).switch_on()""}",,0 8 * * *,0,"
(#Light).switch_on()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""TurnOnLightAt8AM"",""cron"":""0 8 * * *"",""period"":0,""code"":""(#Light).switch_on()""}",TurnOnLightAt8AM,0 8 * * *,0,(#Light).switch_on(),94736,24737,45,24782,1.1158,1.1272,22210.0735,0.0,,False,,,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
222,7,7,"Every morning at 8 AM, make the speaker speak 'Get up'. Additionally, if the window is closed, open it.",매일 아침 8시에 스피커로 ‘일어나세요’라고 말해 줘. 그리고 창문이 닫혀있으면 열어줘.,"{""name"": """", 
""cron"": ""0 8 * * *"", 
""period"": 0, 
""script"": ""\n(#Speaker).speaker_speak(\""일어나세요\"")\n\nif ((#Window).armrobot_currentposition == 0) {\n\n    (#Window).windowcovering_uporopen()\n\n}""}",,0 8 * * *,0,"
(#Speaker).speaker_speak(""일어나세요"")

if ((#Window).armrobot_currentposition == 0) {

    (#Window).windowcovering_uporopen()

}",False,93.093,True,strict,False,0.866216,1.0,1.0,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch"", ""semantic""]","{""name"":""MorningWakeUpWithWindowCheck"",""cron"":""0 8 * * *"",""period"":0,""code"":""if ((#Window).armrobot_currentposition == 0) {\n  (#Window).windowcovering_uporopen()\n}\n(#Speaker).speaker_speak(\""일어나세요\"")""}",MorningWakeUpWithWindowCheck,0 8 * * *,0,"if ((#Window).armrobot_currentposition == 0) {
  (#Window).windowcovering_uporopen()
}
(#Speaker).speaker_speak(""일어나세요"")",94518,24733,84,24817,2.3541,2.3654,10542.033,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
223,7,7,"Every 30 seconds from 10 PM to 11 PM, check for rain every 30 seconds; if it rains, close the window.",오후 10시부터 11시까지 30초마다 비를 감지해서 비가 오면 창문을 닫아줘.,"{""name"": """", 
""cron"": ""0 22 * * *"", 
""period"": 30000, 
""script"": ""\nif ((#Clock).clock_hour == 23) {\n\n    break\n\n}\n\nif ((#RainSensor).rainsensor_rain == true) {\n\n    (#Window).windowcovering_downorclose()\n\n}""}",,0 22 * * *,30000,"
if ((#Clock).clock_hour == 23) {

    break

}

if ((#RainSensor).rainsensor_rain == true) {

    (#Window).windowcovering_downorclose()

}",False,89.2204,True,strict,False,0.765517,1.0,1.0,1.0,1.0,0.75,1.0,"[""extraneous"", ""gt_mismatch"", ""numeric_grounding"", ""semantic""]","{""name"":""RainCheckAndCloseWindowAtNight"",""cron"":"""",""period"":30000,""code"":""if (((#Clock).clock_hour >= 22) and ((#Clock).clock_hour < 23)) {\n  if ((#RainSensor).rainsensor_rain == true) {\n    (#Window).windowcovering_downorclose()\n  }\n} else {\n  break\n}""}",RainCheckAndCloseWindowAtNight,,30000,"if (((#Clock).clock_hour >= 22) and ((#Clock).clock_hour < 23)) {
  if ((#RainSensor).rainsensor_rain == true) {
    (#Window).windowcovering_downorclose()
  }
} else {
  break
}",90320,23650,99,23749,2.1437,2.1533,11078.5091,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
224,7,7,"Every 5 seconds on weekends, if the pump is off, turn it on; if it is on, turn it off.","주말에 5초마다 체크해서 펌프가 꺼져 있으면 켜고, 켜져 있으면 꺼줘.","{""name"": """", 
""cron"": ""0 0 * * 6-7"", 
""period"": 5000, 
""script"": ""\nif ((#Clock).clock_weekday != \""saturday\"" and (#Clock).clock_weekday != \""sunday\"") {\n\n    break\n\n}\n\n(#Pump).switch_toggle()""}",,0 0 * * 6-7,5000,"
if ((#Clock).clock_weekday != ""saturday"" and (#Clock).clock_weekday != ""sunday"") {

    break

}

(#Pump).switch_toggle()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""WeekendPumpToggleEvery5Seconds"",""cron"":""0 0 * * 6-7"",""period"":5000,""code"":""if ((#Clock).clock_weekday != \""saturday\"" and (#Clock).clock_weekday != \""sunday\"") {\n    break\n}\n\n(#Pump).switch_toggle()""}",WeekendPumpToggleEvery5Seconds,0 0 * * 6-7,5000,"if ((#Clock).clock_weekday != ""saturday"" and (#Clock).clock_weekday != ""sunday"") {
    break
}

(#Pump).switch_toggle()",90120,23634,85,23719,3.417,3.4266,6941.4691,0.0,,False,,,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
