index,category,command_kor,command_eng,gt_raw,connected_devices,gt,row_no,profile,genome_id,genome_seed,run_id,candidate_count,candidates,candidate_metadata,prompt_log_paths,generation_status,generation_total_pipeline_sec,llm_mode,llm_model,prompt_render_mode,prompt_assets_dir,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_device,service_list_retrieval_categories,service_list_retrieval_scores,service_list_retrieval_fallback_reason,generation_call_count,generation_error_count,generation_error_type,generation_error_types,generation_oom_flag,generation_prompt_chars_total,generation_prompt_tokens_total,generation_completion_tokens_total,generation_total_tokens_total,generation_llm_latency_sec,generation_peak_vram_gb
2,5,에어컨을 냉방 모드로 설정하고 30분 뒤에 자동 모드로 설정해줘.,Set the air conditioner to cool mode and switch to auto mode after 30 minutes.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#AirConditioner).SetAirConditionerMode(\""cool\"")\n\ndelay(30 MIN)\n\n(#AirConditioner).SetAirConditionerMode(\""auto\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#AirConditioner).airconditioner_setairconditionermode(\""cool\"")\n\ndelay(30 MIN)\n\n(#AirConditioner).airconditioner_setairconditionermode(\""auto\"")""}",122,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 103168, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""19"", ""service_list_function_count"": ""14""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_122_cand_1.json""]",partial_error,6.8649,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""AirConditioner"", ""AirPurifier"", ""ArmRobot"", ""AirQualitySensor"", ""Dishwasher"", ""Oven"", ""LaundryDryer"", ""Dehumidifier"", ""TemperatureSensor"", ""RobotVacuumCleaner""]","[2.633399, 1.881673, 1.696197, 0.823079, 1.311588, 1.275082, 1.255486, 1.292305, 0.56456, 1.245013]",,1,1,worker_crash,"[""worker_crash""]",False,103168,0,0,0,0.0,0.0
3,5,공기청정기를 자동 모드로 설정하고 2시간 뒤에 수면 모드로 설정해줘.,Set the air purifier to auto mode and switch to sleep mode after 2 hours.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#AirPurifier).SetAirPurifierMode(\""auto\"")\n\ndelay(2 HOUR)\n\n(#AirPurifier).SetAirPurifierMode(\""sleep\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#AirPurifier).airpurifier_setairpurifiermode(\""auto\"")\n\ndelay(2 HOUR)\n\n(#AirPurifier).airpurifier_setairpurifiermode(\""sleep\"")""}",123,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 102220, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""19"", ""service_list_function_count"": ""13""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_123_cand_1.json""]",partial_error,6.9027,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""AirPurifier"", ""AirConditioner"", ""Dishwasher"", ""AirQualitySensor"", ""RobotVacuumCleaner"", ""LaundryDryer"", ""ArmRobot"", ""Dehumidifier"", ""Pump"", ""Humidifier""]","[2.701695, 1.857898, 1.366144, 0.860705, 1.332189, 1.286918, 1.673946, 1.29969, 1.288671, 1.275997]",,1,1,worker_crash,"[""worker_crash""]",False,102220,0,0,0,0.0,0.0
4,5,에어컨 온도를 24도로 설정하고 1시간 뒤에 26도로 설정해줘.,Set the air conditioner temperature to 24 degrees and change it to 26 degrees after 1 hour.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#AirConditioner).SetTargetTemperature(24)\n\ndelay(1 HOUR)\n\n(#AirConditioner).SetTargetTemperature(26)""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#AirConditioner).airconditioner_settargettemperature(24)\n\ndelay(1 HOUR)\n\n(#AirConditioner).airconditioner_settargettemperature(26)""}",124,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 105187, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""24"", ""service_list_function_count"": ""14""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_124_cand_1.json""]",partial_error,6.6709,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""ArmRobot"", ""Dishwasher"", ""LaundryDryer"", ""Oven"", ""WeatherProvider"", ""Dehumidifier""]","[3.534693, 2.533693, 1.352916, 1.09074, 1.672933, 0.765841, 0.773196, 0.775561, 0.833562, 0.736873]",,1,1,worker_crash,"[""worker_crash""]",False,105187,0,0,0,0.0,0.0
5,5,오븐 모드를 베이크로 설정하고 10분 뒤에 데우기 모드로 바꿔줘.,Set the oven mode to Bake and change it to warming mode after 10 minutes.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Oven).SetOvenMode(\""Bake\"")\n\ndelay(10 MIN)\n\n(#Oven).SetOvenMode(\""warming\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Oven).oven_setovenmode(\""Bake\"")\n\ndelay(10 MIN)\n\n(#Oven).oven_setovenmode(\""warming\"")""}",125,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 101847, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""15"", ""service_list_function_count"": ""16""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_125_cand_1.json""]",partial_error,6.8929,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""Oven"", ""RiceCooker"", ""AirConditioner"", ""ArmRobot"", ""Dishwasher"", ""LaundryDryer"", ""Pump"", ""MenuProvider"", ""Button"", ""SmokeDetector""]","[2.153679, 1.281522, 1.24281, 1.652252, 1.286322, 1.223949, 1.25716, 0.564457, 0.563271, 0.556382]",,1,1,worker_crash,"[""worker_crash""]",False,101847,0,0,0,0.0,0.0
1,6,"온도가 28도 이상이고 습도가 70% 이상이면, 에어컨을 냉방 모드로 설정하고 온도를 24도로 맞춰줘.","If the temperature is 28 degrees or higher and the humidity is 70% or higher, set the air conditioner to cool mode and 24 degrees.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#TemperatureSensor).Temperature >= 28 and (#HumiditySensor).Humidity >= 70) {\n\n    (#AirConditioner).SetAirConditionerMode(\""cool\"")\n\n    (#AirConditioner).SetTargetTemperature(24)\n \n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#TemperatureSensor).temperaturesensor_temperature >= 28 and (#HumiditySensor).humiditysensor_humidity >= 70) {\n\n    (#AirConditioner).airconditioner_setairconditionermode(\""cool\"")\n\n    (#AirConditioner).airconditioner_settargettemperature(24)\n \n}""}",151,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 103479, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""24"", ""service_list_function_count"": ""11""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_151_cand_1.json""]",partial_error,6.86,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""HumiditySensor"", ""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""WeatherProvider"", ""Dehumidifier"", ""Dishwasher"", ""ArmRobot"", ""LaundryDryer""]","[3.761239, 3.760239, 2.759239, 1.630327, 1.447729, 1.205856, 1.057904, 1.048001, 1.680929, 1.021347]",,1,1,worker_crash,"[""worker_crash""]",False,103479,0,0,0,0.0,0.0
2,6,"이산화탄소 농도가 1200ppm 이상이고 사람이 감지되고 있으면, 공기청정기를 강풍으로 바꾸고 스피커로 경고해줘.","If the carbon dioxide concentration is 1200ppm or higher and person is being detected, set the air purifier to high mode and announce a warning using the speaker.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#AirQualitySensor).CarbonDioxide >= 1200 and (#PresenceSensor).Presence == true) {\n\n    (#AirPurifier).SetAirPurifierMode(\""high\"")\n\n    (#Speaker).Speak(\""이산화탄소 농도가 높습니다.\"")\n\n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#AirQualitySensor).airqualitysensor_carbondioxide >= 1200 and (#PresenceSensor).presencesensor_presence == true) {\n\n    (#AirPurifier).airpurifier_setairpurifiermode(\""high\"")\n\n    (#Speaker).speaker_speak(\""이산화탄소 농도가 높습니다.\"")\n\n}""}",152,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 104426, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""27"", ""service_list_function_count"": ""13""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_152_cand_1.json""]",partial_error,6.6994,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""PresenceSensor"", ""Speaker"", ""AirQualitySensor"", ""CarbonDioxideSensor"", ""AirPurifier"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Charger"", ""PresenceVitalSensor"", ""SmokeDetector""]","[3.558299, 3.557299, 3.556299, 3.555299, 2.39794, 1.613336, 1.059398, 0.602625, 2.554299, 0.596115]",,1,1,worker_crash,"[""worker_crash""]",False,104426,0,0,0,0.0,0.0
3,6,"비가 오고 있고 습도가 80% 이상이면, 제습기를 건조 모드로 작동시키고 ""비가 오고 습도가 높습니다""라고 스피커로 출력해줘.","If it is raining and the humidity is 80% or higher, set the dehumidifier to drying mode and output ""It's raining and himidity is high"" through the speaker.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#RainSensor).Rain == true and (#HumiditySensor).Humidity >= 80) {\n\n    (#Dehumidifier).SetDehumidifierMode(\""drying\"")\n\n    (#Speaker).Speak(\""비가 오고 습도가 높습니다.\"")\n\n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#RainSensor).rainsensor_rain == true and (#HumiditySensor).humiditysensor_humidity >= 80) {\n\n    (#Dehumidifier).dehumidifier_setdehumidifiermode(\""drying\"")\n\n    (#Speaker).speaker_speak(\""비가 오고 습도가 높습니다.\"")\n\n}""}",153,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 103614, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""22"", ""service_list_function_count"": ""15""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_153_cand_1.json""]",partial_error,6.8289,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""HumiditySensor"", ""Speaker"", ""RainSensor"", ""Dehumidifier"", ""Humidifier"", ""WeatherProvider"", ""AirQualitySensor"", ""Dishwasher"", ""Pump"", ""AirPurifier""]","[2.912129, 2.911129, 2.910129, 1.909129, 1.170072, 0.976507, 0.911046, 1.044256, 1.037578, 1.013413]",,1,1,worker_crash,"[""worker_crash""]",False,103614,0,0,0,0.0,0.0
4,6,"소음 수치가 70 이상이고 집에 아무도 없으면, 카메라로 사진을 찍고 경찰 사이렌을 울려줘.","If the noise level is 70 or higher and no one is home, take a photo with the camera and sound the police siren.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#SoundSensor).Sound >= 70 and (#PresenceSensor).Presence == false) {\n\n    (#Camera).CaptureImage()\n\n    (#Siren).SetSirenMode(\""police\"")\n\n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#SoundSensor).soundsensor_sound >= 70 and (#PresenceSensor).presencesensor_presence == false) {\n\n    (#Camera).camera_captureimage()\n\n    (#Siren).siren_setsirenmode(\""police\"")\n\n}""}",154,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 101832, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""26"", ""service_list_function_count"": ""9""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_154_cand_1.json""]",partial_error,6.6505,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""PresenceSensor"", ""Siren"", ""Camera"", ""SoundSensor"", ""PresenceVitalSensor"", ""AudioRecorder"", ""AirQualitySensor"", ""ColorControl"", ""PressureSensor"", ""CarbonDioxideSensor""]","[3.365384, 3.364384, 3.363384, 1.301503, 2.362384, 0.863407, 1.077201, 0.572942, 0.565439, 0.562532]",,1,1,worker_crash,"[""worker_crash""]",False,101832,0,0,0,0.0,0.0
5,6,"조도가 100 럭스 이하이고 사람이 감지되고 있으면, 스피커 볼륨을 30으로 설정하고 relax.mp3 음악을 재생해줘.","If the illuminance is 100 lux or lower and a person is being detected, set the speaker volume to 30 and play relax.mp3 music.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#LightSensor).Brightness <= 100 and (#PresenceSensor).Presence == true) {\n\n    (#Speaker).SetVolume(30)\n\n    (#Speaker).Play(\""relax.mp3\"")\n\n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#LightSensor).lightsensor_brightness <= 100 and (#PresenceSensor).presencesensor_presence == true) {\n\n    (#Speaker).speaker_setvolume(30)\n\n    (#Speaker).speaker_play(\""relax.mp3\"")\n\n}""}",155,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 108185, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""28"", ""service_list_function_count"": ""23""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_155_cand_1.json""]",partial_error,6.7891,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""LightSensor"", ""PresenceSensor"", ""Speaker"", ""PresenceVitalSensor"", ""AudioRecorder"", ""SoundSensor"", ""Plug"", ""Siren"", ""Light"", ""ArmRobot""]","[3.336103, 3.335103, 3.334103, 2.279962, 0.625232, 0.619956, 0.612207, 0.781027, 1.465957, 1.669399]",,1,1,worker_crash,"[""worker_crash""]",False,108185,0,0,0,0.0,0.0
1,7,10분마다 확인해서 온도가 30도 이상이면 에어컨을 쿨모드로 설정해줘.,"Every 10 minutes, if the temperature is 30 degrees or higher, set the air conditioner to cool mode.","{""name"": """", 
""cron"": """", 
""period"": 600000, 
""script"": ""\nif ((#TemperatureSensor).Temperature >= 30) {\n\n    (#AirConditioner).SetAirConditionerMode(\""cool\"")\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 600000, 
""script"": ""\nif ((#TemperatureSensor).temperaturesensor_temperature >= 30) {\n\n    (#AirConditioner).airconditioner_setairconditionermode(\""cool\"")\n\n}""}",181,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 105199, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""24"", ""service_list_function_count"": ""14""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_181_cand_1.json""]",partial_error,6.7784,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""ArmRobot"", ""Oven"", ""LaundryDryer"", ""Dishwasher"", ""WeatherProvider"", ""Dehumidifier""]","[3.76888, 2.76788, 1.606309, 1.099345, 1.687212, 1.014505, 1.004212, 1.021735, 0.845668, 1.013161]",,1,1,worker_crash,"[""worker_crash""]",False,105199,0,0,0,0.0,0.0
