row_no,category,command_eng,command_kor,gt_name_display,service_list_schema,gt_code,generated_code,det_score,det_pass,det_profile,det_gt_exact,det_gt_similarity,det_gt_service_coverage,det_gt_receiver_coverage,det_dataflow_score,det_numeric_grounding,det_enum_grounding,failure_reasons,service_list_retrieval_categories_display,prompt_context_mode,prompt_context_note,prompt_context_effective_topk,prompt_context_injected_categories,prompt_context_displayed_categories,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_categories,generation_error_type
122,5,Set the air conditioner to cool mode and switch to auto mode after 30 minutes.,에어컨을 냉방 모드로 설정하고 30분 뒤에 자동 모드로 설정해줘.,SetAirConditionerToCoolModeSwitchTo,service_list_ver2.0.1.json,"(#AirConditioner).airconditioner_setairconditionermode(""cool"")

delay(30 MIN)

(#AirConditioner).airconditioner_setairconditionermode(""auto"")","if ((#AirConditioner).airconditioner_airconditionermode == ""cool"") {
  (#AirConditioner).airconditioner_setairconditionermode(""auto"")
}",69.9,False,strict,False,0.809091,1.0,1.0,1.0,0.0,0.5,"[""enum_grounding"", ""gt_mismatch"", ""numeric_grounding"", ""semantic""]","AirConditioner, AirPurifier, ArmRobot, AirQualitySensor, Dishwasher, Oven, LaundryDryer, Dehumidifier, TemperatureSensor, RobotVacuumCleaner",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""AirConditioner"", ""AirPurifier"", ""ArmRobot"", ""AirQualitySensor"", ""Dishwasher"", ""Oven"", ""LaundryDryer"", ""Dehumidifier"", ""TemperatureSensor"", ""RobotVacuumCleaner""]","[""AirConditioner"", ""AirPurifier"", ""ArmRobot"", ""AirQualitySensor"", ""Dishwasher"", ""Oven"", ""LaundryDryer"", ""Dehumidifier"", ""TemperatureSensor"", ""RobotVacuumCleaner""]",27486,75,27561,7.7493,11.2735,3556.5793,19.325,service_retrieval_fallback,10,used,hybrid,10,"[""AirConditioner"", ""AirPurifier"", ""ArmRobot"", ""AirQualitySensor"", ""Dishwasher"", ""Oven"", ""LaundryDryer"", ""Dehumidifier"", ""TemperatureSensor"", ""RobotVacuumCleaner""]",
123,5,Set the air purifier to auto mode and switch to sleep mode after 2 hours.,공기청정기를 자동 모드로 설정하고 2시간 뒤에 수면 모드로 설정해줘.,SetAirPurifierToAutoModeSwitchTo,service_list_ver2.0.1.json,"(#AirPurifier).airpurifier_setairpurifiermode(""auto"")

delay(2 HOUR)

(#AirPurifier).airpurifier_setairpurifiermode(""sleep"")","if ((#AirPurifier).airpurifier_airpurifiermode == ""auto"") {
  (#AirPurifier).airpurifiersleepmode()
}
(#Clock).clock_delay(2 HOURS)
(#AirPurifier).airpurifiersleepmode()",43.6501,False,strict,False,0.603226,0.0,0.0,1.0,1.0,0.0,"[""arg_type"", ""enum_grounding"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""service_match"", ""unknown_service:airpurifiersleepmode""]","AirPurifier, AirConditioner, Dishwasher, AirQualitySensor, RobotVacuumCleaner, LaundryDryer, ArmRobot, Dehumidifier, Pump, Humidifier",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""AirPurifier"", ""AirConditioner"", ""Dishwasher"", ""AirQualitySensor"", ""RobotVacuumCleaner"", ""LaundryDryer"", ""ArmRobot"", ""Dehumidifier"", ""Pump"", ""Humidifier""]","[""AirPurifier"", ""AirConditioner"", ""Dishwasher"", ""AirQualitySensor"", ""RobotVacuumCleaner"", ""LaundryDryer"", ""ArmRobot"", ""Dehumidifier"", ""Pump"", ""Humidifier""]",27250,96,27346,8.3239,11.7616,3285.2389,19.2769,service_retrieval_fallback,10,used,hybrid,10,"[""AirPurifier"", ""AirConditioner"", ""Dishwasher"", ""AirQualitySensor"", ""RobotVacuumCleaner"", ""LaundryDryer"", ""ArmRobot"", ""Dehumidifier"", ""Pump"", ""Humidifier""]",
124,5,Set the air conditioner temperature to 24 degrees and change it to 26 degrees after 1 hour.,에어컨 온도를 24도로 설정하고 1시간 뒤에 26도로 설정해줘.,SetAirConditionerTemperatureTo24DegreesChange,service_list_ver2.0.1.json,"(#AirConditioner).airconditioner_settargettemperature(24)

delay(1 HOUR)

(#AirConditioner).airconditioner_settargettemperature(26)","if ((#AirConditioner).airconditioner_targettemperature == 24) {
  (#AirConditioner).airconditioner_settargettemperature(26)
}",94.5287,True,strict,False,0.805738,1.0,1.0,1.0,0.833333,1.0,"[""gt_mismatch"", ""numeric_grounding""]","TemperatureSensor, AirConditioner, AirPurifier, AirQualitySensor, ArmRobot, Dishwasher, LaundryDryer, Oven, WeatherProvider, Dehumidifier",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""ArmRobot"", ""Dishwasher"", ""LaundryDryer"", ""Oven"", ""WeatherProvider"", ""Dehumidifier""]","[""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""ArmRobot"", ""Dishwasher"", ""LaundryDryer"", ""Oven"", ""WeatherProvider"", ""Dehumidifier""]",28006,70,28076,7.7451,11.1437,3625.0016,19.419,service_retrieval_fallback,10,used,hybrid,10,"[""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""ArmRobot"", ""Dishwasher"", ""LaundryDryer"", ""Oven"", ""WeatherProvider"", ""Dehumidifier""]",
125,5,Set the oven mode to Bake and change it to warming mode after 10 minutes.,오븐 모드를 베이크로 설정하고 10분 뒤에 데우기 모드로 바꿔줘.,SetOvenModeToBakeChangeItTo,service_list_ver2.0.1.json,"(#Oven).oven_setovenmode(""Bake"")

delay(10 MIN)

(#Oven).oven_setovenmode(""warming"")","if ((#Oven).oven_mode == ""Bake"") {
  (#Oven).oven_setmode(""Warming"")
}
(#Oven).oven_setmode(""Bake"")
delay(10 MIN)
(#Oven).oven_setmode(""Warming"")",24.3271,False,strict,False,0.615421,0.0,0.0,1.0,1.0,0.0,"[""arg_type"", ""enum_grounding"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""precondition"", ""semantic"", ""service_match"", ""unknown_service:oven_mode"", ""unknown_service:oven_setmode""]","Oven, RiceCooker, AirConditioner, ArmRobot, Dishwasher, LaundryDryer, Pump, MenuProvider, Button, SmokeDetector",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Oven"", ""RiceCooker"", ""AirConditioner"", ""ArmRobot"", ""Dishwasher"", ""LaundryDryer"", ""Pump"", ""MenuProvider"", ""Button"", ""SmokeDetector""]","[""Oven"", ""RiceCooker"", ""AirConditioner"", ""ArmRobot"", ""Dishwasher"", ""LaundryDryer"", ""Pump"", ""MenuProvider"", ""Button"", ""SmokeDetector""]",27232,97,27329,8.3657,11.9012,3266.7918,19.2736,service_retrieval_fallback,10,used,hybrid,10,"[""Oven"", ""RiceCooker"", ""AirConditioner"", ""ArmRobot"", ""Dishwasher"", ""LaundryDryer"", ""Pump"", ""MenuProvider"", ""Button"", ""SmokeDetector""]",
151,6,"If the temperature is 28 degrees or higher and the humidity is 70% or higher, set the air conditioner to cool mode and 24 degrees.","온도가 28도 이상이고 습도가 70% 이상이면, 에어컨을 냉방 모드로 설정하고 온도를 24도로 맞춰줘.",IfTemperatureIs28DegreesOrHigher,service_list_ver2.0.1.json,"if ((#TemperatureSensor).temperaturesensor_temperature >= 28 and (#HumiditySensor).humiditysensor_humidity >= 70) {

    (#AirConditioner).airconditioner_setairconditionermode(""cool"")

    (#AirConditioner).airconditioner_settargettemperature(24)
 
}","if ((#TemperatureSensor).temperaturesensor_temperature >= 28 and (#HumiditySensor).humiditysensor_humidity >= 70) {
  (#AirConditioner).airconditioner_setairconditionermode(""cool"")
  (#AirConditioner).airconditioner_settargettemperature(24)
}",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"HumiditySensor, TemperatureSensor, AirConditioner, AirPurifier, AirQualitySensor, WeatherProvider, Dehumidifier, Dishwasher, ArmRobot, LaundryDryer",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""HumiditySensor"", ""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""WeatherProvider"", ""Dehumidifier"", ""Dishwasher"", ""ArmRobot"", ""LaundryDryer""]","[""HumiditySensor"", ""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""WeatherProvider"", ""Dehumidifier"", ""Dishwasher"", ""ArmRobot"", ""LaundryDryer""]",27534,109,27643,8.8219,12.3053,3133.452,19.3292,service_retrieval_fallback,10,used,hybrid,10,"[""HumiditySensor"", ""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""WeatherProvider"", ""Dehumidifier"", ""Dishwasher"", ""ArmRobot"", ""LaundryDryer""]",
152,6,"If the carbon dioxide concentration is 1200ppm or higher and person is being detected, set the air purifier to high mode and announce a warning using the speaker.","이산화탄소 농도가 1200ppm 이상이고 사람이 감지되고 있으면, 공기청정기를 강풍으로 바꾸고 스피커로 경고해줘.",IfCarbonDioxideConcentrationIs1200ppmOrHigher,service_list_ver2.0.1.json,"if ((#AirQualitySensor).airqualitysensor_carbondioxide >= 1200 and (#PresenceSensor).presencesensor_presence == true) {

    (#AirPurifier).airpurifier_setairpurifiermode(""high"")

    (#Speaker).speaker_speak(""이산화탄소 농도가 높습니다."")

}","if ((#AirQualitySensor).airqualitysensor_carbondioxide >= 1200 and (#PresenceSensor).presencesensor_presence == true) {
  (#AirPurifier).airpurifier_setairpurifiermode(""high"")
  (#Speaker).speaker_speak(""주의: 이산화탄소 농도가 높습니다!"")
}",95.7233,True,strict,False,0.994656,1.0,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch""]","PresenceSensor, Speaker, AirQualitySensor, CarbonDioxideSensor, AirPurifier, AirConditioner, RobotVacuumCleaner, Charger, PresenceVitalSensor, SmokeDetector",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""PresenceSensor"", ""Speaker"", ""AirQualitySensor"", ""CarbonDioxideSensor"", ""AirPurifier"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Charger"", ""PresenceVitalSensor"", ""SmokeDetector""]","[""PresenceSensor"", ""Speaker"", ""AirQualitySensor"", ""CarbonDioxideSensor"", ""AirPurifier"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Charger"", ""PresenceVitalSensor"", ""SmokeDetector""]",27681,116,27797,9.111,12.62,3050.9275,19.3588,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""Speaker"", ""AirQualitySensor"", ""CarbonDioxideSensor"", ""AirPurifier"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Charger"", ""PresenceVitalSensor"", ""SmokeDetector""]",
153,6,"If it is raining and the humidity is 80% or higher, set the dehumidifier to drying mode and output ""It's raining and himidity is high"" through the speaker.","비가 오고 있고 습도가 80% 이상이면, 제습기를 건조 모드로 작동시키고 ""비가 오고 습도가 높습니다""라고 스피커로 출력해줘.",IfItIsRainingHumidityIs80Or,service_list_ver2.0.1.json,"if ((#RainSensor).rainsensor_rain == true and (#HumiditySensor).humiditysensor_humidity >= 80) {

    (#Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")

    (#Speaker).speaker_speak(""비가 오고 습도가 높습니다."")

}","if ((#RainSensor).rainsensor_rain == true and (#HumiditySensor).humiditysensor_humidity >= 80) {
  (#Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")
  (#Speaker).speaker_speak(""비가 오고 습도가 높습니다"")
}",96.1191,True,strict,False,0.998819,1.0,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch""]","HumiditySensor, Speaker, RainSensor, Dehumidifier, Humidifier, WeatherProvider, AirQualitySensor, Dishwasher, Pump, AirPurifier",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""HumiditySensor"", ""Speaker"", ""RainSensor"", ""Dehumidifier"", ""Humidifier"", ""WeatherProvider"", ""AirQualitySensor"", ""Dishwasher"", ""Pump"", ""AirPurifier""]","[""HumiditySensor"", ""Speaker"", ""RainSensor"", ""Dehumidifier"", ""Humidifier"", ""WeatherProvider"", ""AirQualitySensor"", ""Dishwasher"", ""Pump"", ""AirPurifier""]",27597,114,27711,9.0189,12.4799,3072.5476,19.3462,service_retrieval_fallback,10,used,hybrid,10,"[""HumiditySensor"", ""Speaker"", ""RainSensor"", ""Dehumidifier"", ""Humidifier"", ""WeatherProvider"", ""AirQualitySensor"", ""Dishwasher"", ""Pump"", ""AirPurifier""]",
154,6,"If the noise level is 70 or higher and no one is home, take a photo with the camera and sound the police siren.","소음 수치가 70 이상이고 집에 아무도 없으면, 카메라로 사진을 찍고 경찰 사이렌을 울려줘.",IfNoiseLevelIs70OrHigherNo,service_list_ver2.0.1.json,"if ((#SoundSensor).soundsensor_sound >= 70 and (#PresenceSensor).presencesensor_presence == false) {

    (#Camera).camera_captureimage()

    (#Siren).siren_setsirenmode(""police"")

}","if ((#NoiseSensor).noisesensor_noise >= 70 and (#PresenceSensor).presencesensor_presence == false) {
  (#Camera).camera_captureimage()
  (#Siren).siren_setsirenmode(""police"")
}",69.9,False,strict,False,0.904167,0.75,0.75,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic"", ""service_match"", ""unknown_service:noisesensor_noise""]","PresenceSensor, Siren, Camera, SoundSensor, PresenceVitalSensor, AudioRecorder, AirQualitySensor, ColorControl, PressureSensor, CarbonDioxideSensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""PresenceSensor"", ""Siren"", ""Camera"", ""SoundSensor"", ""PresenceVitalSensor"", ""AudioRecorder"", ""AirQualitySensor"", ""ColorControl"", ""PressureSensor"", ""CarbonDioxideSensor""]","[""PresenceSensor"", ""Siren"", ""Camera"", ""SoundSensor"", ""PresenceVitalSensor"", ""AudioRecorder"", ""AirQualitySensor"", ""ColorControl"", ""PressureSensor"", ""CarbonDioxideSensor""]",26992,86,27078,7.9768,11.4251,3394.5943,19.2345,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""Siren"", ""Camera"", ""SoundSensor"", ""PresenceVitalSensor"", ""AudioRecorder"", ""AirQualitySensor"", ""ColorControl"", ""PressureSensor"", ""CarbonDioxideSensor""]",
155,6,"If the illuminance is 100 lux or lower and a person is being detected, set the speaker volume to 30 and play relax.mp3 music.","조도가 100 럭스 이하이고 사람이 감지되고 있으면, 스피커 볼륨을 30으로 설정하고 relax.mp3 음악을 재생해줘.",IfIlluminanceIs100LuxOrLower,service_list_ver2.0.1.json,"if ((#LightSensor).lightsensor_brightness <= 100 and (#PresenceSensor).presencesensor_presence == true) {

    (#Speaker).speaker_setvolume(30)

    (#Speaker).speaker_play(""relax.mp3"")

}","if ((#LightSensor).lightsensor_brightness <= 100 and (#PresenceSensor).presencesensor_presence == true) {
  (#Speaker).speaker_volume(30)
  (#Speaker).speaker_play(""relax.mp3"")
}",69.9,False,strict,False,0.933421,0.75,0.75,1.0,1.0,1.0,"[""arg_type"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]","LightSensor, PresenceSensor, Speaker, PresenceVitalSensor, AudioRecorder, SoundSensor, Plug, Siren, Light, ArmRobot",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""LightSensor"", ""PresenceSensor"", ""Speaker"", ""PresenceVitalSensor"", ""AudioRecorder"", ""SoundSensor"", ""Plug"", ""Siren"", ""Light"", ""ArmRobot""]","[""LightSensor"", ""PresenceSensor"", ""Speaker"", ""PresenceVitalSensor"", ""AudioRecorder"", ""SoundSensor"", ""Plug"", ""Siren"", ""Light"", ""ArmRobot""]",28577,89,28666,8.5278,12.0116,3361.4766,19.5256,service_retrieval_fallback,10,used,hybrid,10,"[""LightSensor"", ""PresenceSensor"", ""Speaker"", ""PresenceVitalSensor"", ""AudioRecorder"", ""SoundSensor"", ""Plug"", ""Siren"", ""Light"", ""ArmRobot""]",
181,7,"Every 10 minutes, if the temperature is 30 degrees or higher, set the air conditioner to cool mode.",10분마다 확인해서 온도가 30도 이상이면 에어컨을 쿨모드로 설정해줘.,Every10MinutesIfTemperatureIs30DegreesOr,service_list_ver2.0.1.json,"if ((#TemperatureSensor).temperaturesensor_temperature >= 30) {

    (#AirConditioner).airconditioner_setairconditionermode(""cool"")

}","if ((#TemperatureSensor).temperaturesensor_temperature >= 30) { (#AirConditioner).airconditioner_setairconditionermode(""cool"") }",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"TemperatureSensor, AirConditioner, AirPurifier, AirQualitySensor, ArmRobot, Oven, LaundryDryer, Dishwasher, WeatherProvider, Dehumidifier",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""ArmRobot"", ""Oven"", ""LaundryDryer"", ""Dishwasher"", ""WeatherProvider"", ""Dehumidifier""]","[""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""ArmRobot"", ""Oven"", ""LaundryDryer"", ""Dishwasher"", ""WeatherProvider"", ""Dehumidifier""]",28010,75,28085,7.9043,11.3159,3553.1293,19.4195,service_retrieval_fallback,10,used,hybrid,10,"[""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""ArmRobot"", ""Oven"", ""LaundryDryer"", ""Dishwasher"", ""WeatherProvider"", ""Dehumidifier""]",
182,7,"Every 30 minutes, if the temperature is 20 degrees or higher and below 30 degrees, set the air conditioner to auto mode; if it is 30 degrees or higher, set it to cool mode.","30분마다 체크해서 온도가 20도 이상, 30도 미만이면 에어컨을 자동모드로 설정하고, 30도 이상이면 쿨모드로 설정해줘.",Every30MinutesIfTemperatureIs20DegreesOr,service_list_ver2.0.1.json,"temp = (#TemperatureSensor).temperaturesensor_temperature

if (temp >= 20 and temp < 30) {

    (#AirConditioner).airconditioner_setairconditionermode(""auto"")

} else if (temp >= 30) {

    (#AirConditioner).airconditioner_setairconditionermode(""cool"")

}","if ((#TemperatureSensor).temperaturesensor_temperature >= 20 && (#TemperatureSensor).temperaturesensor_temperature < 30) {
  (#AirConditioner).airconditioner_setairconditionermode(""auto"")
} else if ((#TemperatureSensor).temperaturesensor_temperature >= 30) {
  (#AirConditioner).airconditioner_setairconditionermode(""cool"")
}",93.9481,True,strict,False,0.889623,1.0,1.0,1.0,1.0,0.5,"[""enum_grounding"", ""gt_mismatch""]","TemperatureSensor, AirConditioner, AirPurifier, AirQualitySensor, ArmRobot, LaundryDryer, Oven, Dishwasher, Dehumidifier, WeatherProvider",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""ArmRobot"", ""LaundryDryer"", ""Oven"", ""Dishwasher"", ""Dehumidifier"", ""WeatherProvider""]","[""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""ArmRobot"", ""LaundryDryer"", ""Oven"", ""Dishwasher"", ""Dehumidifier"", ""WeatherProvider""]",28056,129,28185,9.6144,13.0794,2931.5402,19.4294,service_retrieval_fallback,10,used,hybrid,10,"[""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""ArmRobot"", ""LaundryDryer"", ""Oven"", ""Dishwasher"", ""Dehumidifier"", ""WeatherProvider""]",
183,7,Lock the doorlock every day at midnight.,매일 자정에 도어락을 잠궈줘.,LockDoorlockEveryDayAtMidnight,service_list_ver2.0.1.json,(#DoorLock).doorlock_lock(),(#DoorLock).doorlock_lock(),100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"Door, DoorLock, Safe, ArmRobot, Clock, Plug, LaundryDryer, Dishwasher, WindowCovering, Charger",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Door"", ""DoorLock"", ""Safe"", ""ArmRobot"", ""Clock"", ""Plug"", ""LaundryDryer"", ""Dishwasher"", ""WindowCovering"", ""Charger""]","[""Door"", ""DoorLock"", ""Safe"", ""ArmRobot"", ""Clock"", ""Plug"", ""LaundryDryer"", ""Dishwasher"", ""WindowCovering"", ""Charger""]",27852,50,27902,7.1148,10.6325,3921.6844,19.3885,service_retrieval_fallback,10,used,hybrid,10,"[""Door"", ""DoorLock"", ""Safe"", ""ArmRobot"", ""Clock"", ""Plug"", ""LaundryDryer"", ""Dishwasher"", ""WindowCovering"", ""Charger""]",
184,7,"On weekends at 3 PM, check for leakage; if detected, set the siren to emergency mode.",주말 오후 3시에 누수를 체크해서 감지되면 긴급 사이렌을 울려줘.,OnWeekendsAt3PMCheckForLeakageIfDetected,service_list_ver2.0.1.json,"if ((#LeakSensor).leaksensor_leakage == true) {

    (#Siren).siren_setsirenmode(""emergency"")
}","leakDetected := false
if ((#LeakSensor).leaksensor_leakage == true) {
  leakDetected := true
}
if (leakDetected == true) {
  (#Siren).siren_setsirenmode(""emergency"")
}",94.0602,True,strict,False,0.878696,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","PresenceSensor, Siren, LeakSensor, Pump, ArmRobot, Charger, PresenceVitalSensor, Oven, Safe, RainSensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""PresenceSensor"", ""Siren"", ""LeakSensor"", ""Pump"", ""ArmRobot"", ""Charger"", ""PresenceVitalSensor"", ""Oven"", ""Safe"", ""RainSensor""]","[""PresenceSensor"", ""Siren"", ""LeakSensor"", ""Pump"", ""ArmRobot"", ""Charger"", ""PresenceVitalSensor"", ""Oven"", ""Safe"", ""RainSensor""]",26687,110,26797,8.6279,12.0585,3105.8543,19.1721,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""Siren"", ""LeakSensor"", ""Pump"", ""ArmRobot"", ""Charger"", ""PresenceVitalSensor"", ""Oven"", ""Safe"", ""RainSensor""]",
185,7,Set the rice cooker to reheating mode every morning at 7 AM.,매일 아침 7시에 밥솥을 재가열 모드로 설정해줘.,SetRiceCookerToReheatingModeEveryMorningAt,service_list_ver2.0.1.json,"(#RiceCooker).ricecooker_setricecookermode(""reheating"")","(#RiceCooker).ricecooker_setcookingparameters(""reheating"", 0)",52.9106,False,strict,False,0.667826,0.0,0.0,1.0,1.0,0.0,"[""enum_grounding"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic""]","RiceCooker, Oven, ArmRobot, Dishwasher, AirConditioner, RobotVacuumCleaner, Television, Charger, Pump, LaundryDryer",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""RiceCooker"", ""Oven"", ""ArmRobot"", ""Dishwasher"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Television"", ""Charger"", ""Pump"", ""LaundryDryer""]","[""RiceCooker"", ""Oven"", ""ArmRobot"", ""Dishwasher"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Television"", ""Charger"", ""Pump"", ""LaundryDryer""]",27471,65,27536,7.4487,10.8847,3696.7525,19.3198,service_retrieval_fallback,10,used,hybrid,10,"[""RiceCooker"", ""Oven"", ""ArmRobot"", ""Dishwasher"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Television"", ""Charger"", ""Pump"", ""LaundryDryer""]",
231,8,"Every hour, repeat opening and closing the door.",1시간마다 문을 열었다 닫았다 반복해줘.,EveryHourRepeatOpeningClosingDoor,service_list_ver2.0.1.json,"open := false

if (open == false) {

    (#Door).door_open()

    open = true

} else {

    (#Door).door_close()

    open = false

}","(#Door).door_open()
delay(1 MIN)
(#Door).door_close()",93.4813,True,strict,False,0.65625,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","Door, DoorLock, Clock, ArmRobot, Safe, Oven, Button, Valve, TapDialSwitch, Charger",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Door"", ""DoorLock"", ""Clock"", ""ArmRobot"", ""Safe"", ""Oven"", ""Button"", ""Valve"", ""TapDialSwitch"", ""Charger""]","[""Door"", ""DoorLock"", ""Clock"", ""ArmRobot"", ""Safe"", ""Oven"", ""Button"", ""Valve"", ""TapDialSwitch"", ""Charger""]",27985,57,28042,7.35,10.7864,3815.2381,19.4185,service_retrieval_fallback,10,used,hybrid,10,"[""Door"", ""DoorLock"", ""Clock"", ""ArmRobot"", ""Safe"", ""Oven"", ""Button"", ""Valve"", ""TapDialSwitch"", ""Charger""]",
232,8,"Every 5 minutes from 1 PM to 3 PM, repeat opening and closing the valve.",오후 1시부터 3시까지 5분마다 벨브를 열었다 닫았다 반복해줘.,Every5MinutesFrom1PMTo3PMRepeat,service_list_ver2.0.1.json,"open := false

if (open == false) {

    (#Valve).valve_open()

    open = true

} else {

    (#Valve).valve_close()

    open = false

}","valve_state := false
if (valve_state == false) {
  (#Valve).valve_open()
  valve_state = true
} else {
  (#Valve).valve_close()
  valve_state = false
}",92.1076,True,strict,False,0.744595,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","Valve, ArmRobot, TapDialSwitch, Pump, LevelControl, Door, Button, PresenceVitalSensor, Clock, Oven",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Valve"", ""ArmRobot"", ""TapDialSwitch"", ""Pump"", ""LevelControl"", ""Door"", ""Button"", ""PresenceVitalSensor"", ""Clock"", ""Oven""]","[""Valve"", ""ArmRobot"", ""TapDialSwitch"", ""Pump"", ""LevelControl"", ""Door"", ""Button"", ""PresenceVitalSensor"", ""Clock"", ""Oven""]",28621,99,28720,8.8643,12.3637,3239.9625,19.5349,service_retrieval_fallback,10,used,hybrid,10,"[""Valve"", ""ArmRobot"", ""TapDialSwitch"", ""Pump"", ""LevelControl"", ""Door"", ""Button"", ""PresenceVitalSensor"", ""Clock"", ""Oven""]",
