index,category,command_kor,command_eng,gt_raw,connected_devices,gt,row_no,profile,genome_id,genome_seed,run_id,candidate_count,candidates,candidate_metadata,prompt_log_paths,generation_status,generation_total_pipeline_sec,llm_mode,llm_model,prompt_render_mode,prompt_assets_dir,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_device,service_list_retrieval_categories,service_list_retrieval_scores,service_list_retrieval_fallback_reason,generation_call_count,generation_error_count,generation_error_type,generation_error_types,generation_oom_flag,generation_prompt_chars_total,generation_prompt_tokens_total,generation_completion_tokens_total,generation_total_tokens_total,generation_llm_latency_sec,generation_peak_vram_gb
2,5,에어컨을 냉방 모드로 설정하고 30분 뒤에 자동 모드로 설정해줘.,Set the air conditioner to cool mode and switch to auto mode after 30 minutes.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#AirConditioner).SetAirConditionerMode(\""cool\"")\n\ndelay(30 MIN)\n\n(#AirConditioner).SetAirConditionerMode(\""auto\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#AirConditioner).airconditioner_setairconditionermode(\""cool\"")\n\ndelay(30 MIN)\n\n(#AirConditioner).airconditioner_setairconditionermode(\""auto\"")""}",122,version0_15_update20260413,gen-example-version0-15__qwen25_coder_14b,12345,suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15,1,"[""{\""name\"":\""SetAirConditionerMode\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""(#AirConditioner).airconditioner_setairconditionermode(\\\""cool\\\"")\\ndelay(30 MIN)\\n(#AirConditioner).airconditioner_setairconditionermode(\\\""auto\\\"")\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 166105, ""prompt_tokens"": 43782, ""completion_tokens"": 85, ""total_tokens"": 43867, ""latency_sec"": 16.4616, ""peak_vram_gb"": 40.6143, ""load_sec"": 0.0, ""generate_sec"": 16.3597, ""prompt_prep_sec"": 0.0908, ""decode_sec"": 0.0002, ""worker_pid"": 1036073, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""114"", ""service_list_function_count"": ""81""}}]}]","[""/root/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15/row_122_cand_1.json""]",ok,18.3538,worker,Qwen/Qwen2.5-Coder-14B-Instruct,legacy_v13_monolith,/root/llm/JOILang-Server/gpt_mg/version0_13,service_schema_fallback,50,assets_unavailable,hybrid,10,cpu,[],[],Retrieval assets are incomplete; schema fallback will be used.,1,0,,[],False,166105,43782,85,43867,16.4616,40.6143
3,5,공기청정기를 자동 모드로 설정하고 2시간 뒤에 수면 모드로 설정해줘.,Set the air purifier to auto mode and switch to sleep mode after 2 hours.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#AirPurifier).SetAirPurifierMode(\""auto\"")\n\ndelay(2 HOUR)\n\n(#AirPurifier).SetAirPurifierMode(\""sleep\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#AirPurifier).airpurifier_setairpurifiermode(\""auto\"")\n\ndelay(2 HOUR)\n\n(#AirPurifier).airpurifier_setairpurifiermode(\""sleep\"")""}",123,version0_15_update20260413,gen-example-version0-15__qwen25_coder_14b,12345,suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15,1,"[""{\""name\"":\""AirPurifierModeChange\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""(#AirPurifier).airpurifier_setairpurifiermode(\\\""auto\\\"")\\ndelay(2 HOUR)\\n(#AirPurifier).airpurifier_setairpurifiermode(\\\""sleep\\\"")\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 166102, ""prompt_tokens"": 43780, ""completion_tokens"": 88, ""total_tokens"": 43868, ""latency_sec"": 16.635, ""peak_vram_gb"": 40.6138, ""load_sec"": 0.0, ""generate_sec"": 16.5336, ""prompt_prep_sec"": 0.0905, ""decode_sec"": 0.0003, ""worker_pid"": 1036073, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""114"", ""service_list_function_count"": ""81""}}]}]","[""/root/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15/row_123_cand_1.json""]",ok,18.5247,worker,Qwen/Qwen2.5-Coder-14B-Instruct,legacy_v13_monolith,/root/llm/JOILang-Server/gpt_mg/version0_13,service_schema_fallback,50,assets_unavailable,hybrid,10,cpu,[],[],Retrieval assets are incomplete; schema fallback will be used.,1,0,,[],False,166102,43780,88,43868,16.635,40.6138
4,5,에어컨 온도를 24도로 설정하고 1시간 뒤에 26도로 설정해줘.,Set the air conditioner temperature to 24 degrees and change it to 26 degrees after 1 hour.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#AirConditioner).SetTargetTemperature(24)\n\ndelay(1 HOUR)\n\n(#AirConditioner).SetTargetTemperature(26)""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#AirConditioner).airconditioner_settargettemperature(24)\n\ndelay(1 HOUR)\n\n(#AirConditioner).airconditioner_settargettemperature(26)""}",124,version0_15_update20260413,gen-example-version0-15__qwen25_coder_14b,12345,suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15,1,"[""{\""name\"":\""AdjustAirConditionerTemperature\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""(#AirConditioner).airconditioner_settargettemperature(24)\\ndelay(1 HOUR)\\n(#AirConditioner).airconditioner_settargettemperature(26)\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 166117, ""prompt_tokens"": 43787, ""completion_tokens"": 85, ""total_tokens"": 43872, ""latency_sec"": 16.4657, ""peak_vram_gb"": 40.6153, ""load_sec"": 0.0, ""generate_sec"": 16.3609, ""prompt_prep_sec"": 0.0938, ""decode_sec"": 0.0002, ""worker_pid"": 1036073, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""114"", ""service_list_function_count"": ""81""}}]}]","[""/root/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15/row_124_cand_1.json""]",ok,18.362,worker,Qwen/Qwen2.5-Coder-14B-Instruct,legacy_v13_monolith,/root/llm/JOILang-Server/gpt_mg/version0_13,service_schema_fallback,50,assets_unavailable,hybrid,10,cpu,[],[],Retrieval assets are incomplete; schema fallback will be used.,1,0,,[],False,166117,43787,85,43872,16.4657,40.6153
5,5,오븐 모드를 베이크로 설정하고 10분 뒤에 데우기 모드로 바꿔줘.,Set the oven mode to Bake and change it to warming mode after 10 minutes.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Oven).SetOvenMode(\""Bake\"")\n\ndelay(10 MIN)\n\n(#Oven).SetOvenMode(\""warming\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Oven).oven_setovenmode(\""Bake\"")\n\ndelay(10 MIN)\n\n(#Oven).oven_setovenmode(\""warming\"")""}",125,version0_15_update20260413,gen-example-version0-15__qwen25_coder_14b,12345,suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15,1,"[""{\""name\"":\""OvenModeChange\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""(#Oven).oven_setovenmode(\\\""Bake\\\"")\\n(#Clock).clock_delay(10 MIN)\\n(#Oven).oven_setovenmode(\\\""warming\\\"")\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 166100, ""prompt_tokens"": 43783, ""completion_tokens"": 72, ""total_tokens"": 43855, ""latency_sec"": 15.6946, ""peak_vram_gb"": 40.6145, ""load_sec"": 0.0, ""generate_sec"": 15.5884, ""prompt_prep_sec"": 0.0949, ""decode_sec"": 0.0002, ""worker_pid"": 1036073, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""114"", ""service_list_function_count"": ""81""}}]}]","[""/root/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15/row_125_cand_1.json""]",ok,17.5837,worker,Qwen/Qwen2.5-Coder-14B-Instruct,legacy_v13_monolith,/root/llm/JOILang-Server/gpt_mg/version0_13,service_schema_fallback,50,assets_unavailable,hybrid,10,cpu,[],[],Retrieval assets are incomplete; schema fallback will be used.,1,0,,[],False,166100,43783,72,43855,15.6946,40.6145
1,6,"온도가 28도 이상이고 습도가 70% 이상이면, 에어컨을 냉방 모드로 설정하고 온도를 24도로 맞춰줘.","If the temperature is 28 degrees or higher and the humidity is 70% or higher, set the air conditioner to cool mode and 24 degrees.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#TemperatureSensor).Temperature >= 28 and (#HumiditySensor).Humidity >= 70) {\n\n    (#AirConditioner).SetAirConditionerMode(\""cool\"")\n\n    (#AirConditioner).SetTargetTemperature(24)\n \n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#TemperatureSensor).temperaturesensor_temperature >= 28 and (#HumiditySensor).humiditysensor_humidity >= 70) {\n\n    (#AirConditioner).airconditioner_setairconditionermode(\""cool\"")\n\n    (#AirConditioner).airconditioner_settargettemperature(24)\n \n}""}",151,version0_15_update20260413,gen-example-version0-15__qwen25_coder_14b,12345,suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15,1,"[""{\""name\"":\""AdjustAirConditioner\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""if ((#TemperatureSensor).temperaturesensor_temperature >= 28 and (#AirQualitySensor).airqualitysensor_humidity >= 70) {\\n  (#AirConditioner).airconditioner_setairconditionermode(\\\""cool\\\"")\\n  (#AirConditioner).airconditioner_settargettemperature(24)\\n}\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 166178, ""prompt_tokens"": 43816, ""completion_tokens"": 110, ""total_tokens"": 43926, ""latency_sec"": 17.9262, ""peak_vram_gb"": 40.6235, ""load_sec"": 0.0, ""generate_sec"": 17.8245, ""prompt_prep_sec"": 0.0909, ""decode_sec"": 0.0002, ""worker_pid"": 1036073, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""114"", ""service_list_function_count"": ""81""}}]}]","[""/root/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15/row_151_cand_1.json""]",ok,19.8357,worker,Qwen/Qwen2.5-Coder-14B-Instruct,legacy_v13_monolith,/root/llm/JOILang-Server/gpt_mg/version0_13,service_schema_fallback,50,assets_unavailable,hybrid,10,cpu,[],[],Retrieval assets are incomplete; schema fallback will be used.,1,0,,[],False,166178,43816,110,43926,17.9262,40.6235
2,6,"이산화탄소 농도가 1200ppm 이상이고 사람이 감지되고 있으면, 공기청정기를 강풍으로 바꾸고 스피커로 경고해줘.","If the carbon dioxide concentration is 1200ppm or higher and person is being detected, set the air purifier to high mode and announce a warning using the speaker.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#AirQualitySensor).CarbonDioxide >= 1200 and (#PresenceSensor).Presence == true) {\n\n    (#AirPurifier).SetAirPurifierMode(\""high\"")\n\n    (#Speaker).Speak(\""이산화탄소 농도가 높습니다.\"")\n\n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#AirQualitySensor).airqualitysensor_carbondioxide >= 1200 and (#PresenceSensor).presencesensor_presence == true) {\n\n    (#AirPurifier).airpurifier_setairpurifiermode(\""high\"")\n\n    (#Speaker).speaker_speak(\""이산화탄소 농도가 높습니다.\"")\n\n}""}",152,version0_15_update20260413,gen-example-version0-15__qwen25_coder_14b,12345,suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15,1,"[""{\""name\"":\""HighCO2Warning\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""if ((#AirQualitySensor).airqualitysensor_carbondioxide >= 1200 and (#PresenceSensor).presencesensor_presence == true) {\\n  (#AirPurifier).airpurifier_setairpurifiermode(\\\""high\\\"")\\n  (#Speaker).speaker_speak(\\\""Warning: High CO2 concentration detected and person is present.\\\"")\\n}\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 166216, ""prompt_tokens"": 43819, ""completion_tokens"": 111, ""total_tokens"": 43930, ""latency_sec"": 17.9985, ""peak_vram_gb"": 40.624, ""load_sec"": 0.0, ""generate_sec"": 17.8962, ""prompt_prep_sec"": 0.091, ""decode_sec"": 0.0002, ""worker_pid"": 1036073, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""114"", ""service_list_function_count"": ""81""}}]}]","[""/root/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15/row_152_cand_1.json""]",ok,19.8831,worker,Qwen/Qwen2.5-Coder-14B-Instruct,legacy_v13_monolith,/root/llm/JOILang-Server/gpt_mg/version0_13,service_schema_fallback,50,assets_unavailable,hybrid,10,cpu,[],[],Retrieval assets are incomplete; schema fallback will be used.,1,0,,[],False,166216,43819,111,43930,17.9985,40.624
3,6,"비가 오고 있고 습도가 80% 이상이면, 제습기를 건조 모드로 작동시키고 ""비가 오고 습도가 높습니다""라고 스피커로 출력해줘.","If it is raining and the humidity is 80% or higher, set the dehumidifier to drying mode and output ""It's raining and himidity is high"" through the speaker.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#RainSensor).Rain == true and (#HumiditySensor).Humidity >= 80) {\n\n    (#Dehumidifier).SetDehumidifierMode(\""drying\"")\n\n    (#Speaker).Speak(\""비가 오고 습도가 높습니다.\"")\n\n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#RainSensor).rainsensor_rain == true and (#HumiditySensor).humiditysensor_humidity >= 80) {\n\n    (#Dehumidifier).dehumidifier_setdehumidifiermode(\""drying\"")\n\n    (#Speaker).speaker_speak(\""비가 오고 습도가 높습니다.\"")\n\n}""}",153,version0_15_update20260413,gen-example-version0-15__qwen25_coder_14b,12345,suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15,1,"[""{\""name\"":\""RainAndHighHumidity\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""if ((#RainSensor).rainsensor_rain == true and (#AirQualitySensor).airqualitysensor_humidity >= 80) {\\n  (#Dehumidifier).dehumidifier_setdehumidifiermode(\\\""drying\\\"")\\n  (#Speaker).speaker_speak(\\\""비가 오고 습도가 높습니다\\\"")\\n}\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 166216, ""prompt_tokens"": 43828, ""completion_tokens"": 113, ""total_tokens"": 43941, ""latency_sec"": 18.107, ""peak_vram_gb"": 40.6252, ""load_sec"": 0.0, ""generate_sec"": 18.0055, ""prompt_prep_sec"": 0.0906, ""decode_sec"": 0.0003, ""worker_pid"": 1036073, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""114"", ""service_list_function_count"": ""81""}}]}]","[""/root/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15/row_153_cand_1.json""]",ok,19.9946,worker,Qwen/Qwen2.5-Coder-14B-Instruct,legacy_v13_monolith,/root/llm/JOILang-Server/gpt_mg/version0_13,service_schema_fallback,50,assets_unavailable,hybrid,10,cpu,[],[],Retrieval assets are incomplete; schema fallback will be used.,1,0,,[],False,166216,43828,113,43941,18.107,40.6252
4,6,"소음 수치가 70 이상이고 집에 아무도 없으면, 카메라로 사진을 찍고 경찰 사이렌을 울려줘.","If the noise level is 70 or higher and no one is home, take a photo with the camera and sound the police siren.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#SoundSensor).Sound >= 70 and (#PresenceSensor).Presence == false) {\n\n    (#Camera).CaptureImage()\n\n    (#Siren).SetSirenMode(\""police\"")\n\n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#SoundSensor).soundsensor_sound >= 70 and (#PresenceSensor).presencesensor_presence == false) {\n\n    (#Camera).camera_captureimage()\n\n    (#Siren).siren_setsirenmode(\""police\"")\n\n}""}",154,version0_15_update20260413,gen-example-version0-15__qwen25_coder_14b,12345,suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15,1,"[""{\""name\"":\""NoiseAndPresenceCheck\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""if ((#SoundSensor).soundsensor_sound >= 70 and (#PresenceSensor).presencesensor_presence == false) {\\n  (#Camera).camera_captureimage()\\n  (#Siren).siren_setsirenmode(\\\""police\\\"")\\n}\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 166153, ""prompt_tokens"": 43800, ""completion_tokens"": 87, ""total_tokens"": 43887, ""latency_sec"": 16.5829, ""peak_vram_gb"": 40.6181, ""load_sec"": 0.0, ""generate_sec"": 16.4782, ""prompt_prep_sec"": 0.0938, ""decode_sec"": 0.0002, ""worker_pid"": 1036073, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""114"", ""service_list_function_count"": ""81""}}]}]","[""/root/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15/row_154_cand_1.json""]",ok,18.4755,worker,Qwen/Qwen2.5-Coder-14B-Instruct,legacy_v13_monolith,/root/llm/JOILang-Server/gpt_mg/version0_13,service_schema_fallback,50,assets_unavailable,hybrid,10,cpu,[],[],Retrieval assets are incomplete; schema fallback will be used.,1,0,,[],False,166153,43800,87,43887,16.5829,40.6181
5,6,"조도가 100 럭스 이하이고 사람이 감지되고 있으면, 스피커 볼륨을 30으로 설정하고 relax.mp3 음악을 재생해줘.","If the illuminance is 100 lux or lower and a person is being detected, set the speaker volume to 30 and play relax.mp3 music.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#LightSensor).Brightness <= 100 and (#PresenceSensor).Presence == true) {\n\n    (#Speaker).SetVolume(30)\n\n    (#Speaker).Play(\""relax.mp3\"")\n\n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#LightSensor).lightsensor_brightness <= 100 and (#PresenceSensor).presencesensor_presence == true) {\n\n    (#Speaker).speaker_setvolume(30)\n\n    (#Speaker).speaker_play(\""relax.mp3\"")\n\n}""}",155,version0_15_update20260413,gen-example-version0-15__qwen25_coder_14b,12345,suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15,1,"[""{\""name\"":\""AdjustSpeakerVolumeAndPlayMusic\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""if ((#LightSensor).lightsensor_brightness <= 100 and (#PresenceSensor).presencesensor_presence == true) {\\n  (#Speaker).speaker_setvolume(30)\\n  (#Speaker).speaker_play(\\\""relax.mp3\\\"")\\n}\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 166183, ""prompt_tokens"": 43816, ""completion_tokens"": 91, ""total_tokens"": 43907, ""latency_sec"": 16.7984, ""peak_vram_gb"": 40.6235, ""load_sec"": 0.0, ""generate_sec"": 16.6922, ""prompt_prep_sec"": 0.0949, ""decode_sec"": 0.0002, ""worker_pid"": 1036073, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""114"", ""service_list_function_count"": ""81""}}]}]","[""/root/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15/row_155_cand_1.json""]",ok,18.6847,worker,Qwen/Qwen2.5-Coder-14B-Instruct,legacy_v13_monolith,/root/llm/JOILang-Server/gpt_mg/version0_13,service_schema_fallback,50,assets_unavailable,hybrid,10,cpu,[],[],Retrieval assets are incomplete; schema fallback will be used.,1,0,,[],False,166183,43816,91,43907,16.7984,40.6235
1,7,10분마다 확인해서 온도가 30도 이상이면 에어컨을 쿨모드로 설정해줘.,"Every 10 minutes, if the temperature is 30 degrees or higher, set the air conditioner to cool mode.","{""name"": """", 
""cron"": """", 
""period"": 600000, 
""script"": ""\nif ((#TemperatureSensor).Temperature >= 30) {\n\n    (#AirConditioner).SetAirConditionerMode(\""cool\"")\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 600000, 
""script"": ""\nif ((#TemperatureSensor).temperaturesensor_temperature >= 30) {\n\n    (#AirConditioner).airconditioner_setairconditionermode(\""cool\"")\n\n}""}",181,version0_15_update20260413,gen-example-version0-15__qwen25_coder_14b,12345,suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15,1,"[""{\""name\"":\""TemperatureMonitorAndACControl\"",\""cron\"":\""\"",\""period\"":600000,\""code\"":\""if ((#TemperatureSensor).temperaturesensor_temperature >= 30) {\\n  (#AirConditioner).airconditioner_setairconditionermode(\\\""cool\\\"")\\n}\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 166129, ""prompt_tokens"": 43791, ""completion_tokens"": 80, ""total_tokens"": 43871, ""latency_sec"": 16.1587, ""peak_vram_gb"": 40.6162, ""load_sec"": 0.0, ""generate_sec"": 16.0569, ""prompt_prep_sec"": 0.0905, ""decode_sec"": 0.0002, ""worker_pid"": 1036073, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/root/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""114"", ""service_list_function_count"": ""81""}}]}]","[""/root/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_qwen25_coder_14b_gen-example-version0-15_qwen25_coder_14b_15/row_181_cand_1.json""]",ok,18.061,worker,Qwen/Qwen2.5-Coder-14B-Instruct,legacy_v13_monolith,/root/llm/JOILang-Server/gpt_mg/version0_13,service_schema_fallback,50,assets_unavailable,hybrid,10,cpu,[],[],Retrieval assets are incomplete; schema fallback will be used.,1,0,,[],False,166129,43791,80,43871,16.1587,40.6162
